rank,front,meaning,meaning_selection,frequency,wordfreq_zipf,legacy_agrees,kaikki_agrees,freedict_agrees,readurdu_agrees,omw_agrees,tufs_entry,tufs_omw_agrees,independent_semantic_sources,overlap_terms,status
516,یقین,certainty; belief; confidence,explicit_high_risk_review,3146,5.42,False,True,False,True,False,False,False,kaikki|readurdu,"{""kaikki"": ""confidence"", ""readurdu"": ""belief|certainty""}",verified_explicit_review
517,بالی,an ear of corn; a kind of earring with pendants,kaikki,3145,4.80,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""corn|ear|earr|kind|pendant"", ""readurdu"": ""corn|ear|earr|kind|pendant""}",verified
518,روڈ,road,explicit_high_risk_review,3145,5.06,False,False,False,True,False,False,False,readurdu,"{""readurdu"": ""road""}",verified_explicit_review
519,شاہد,witness,kaikki,3140,5.13,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""witnes"", ""readurdu"": ""witnes""}",verified
520,امید,hope; pregnancy; expectation,kaikki,3137,5.27,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""expect|hope|pregnancy"", ""readurdu"": ""expect|hope""}",verified
521,صنعت,"industry; art, skill, handicraft, workmanship",kaikki,3136,4.82,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""art|handicraft|industry|skill|workmanship"", ""readurdu"": ""art|handicraft|industry|skill|workmanship""}",verified
522,وکٹ,wicket,kaikki,3124,4.44,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""wicket"", ""readurdu"": ""wicket""}",verified
523,انتخاب,election,kaikki,3118,5.09,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""election"", ""readurdu"": ""election""}",verified
524,احساس,"consciousness, emotion, feeling, perception, realisation",kaikki,3096,5.16,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""consciousnes|emotion|feel|perception|realis"", ""readurdu"": ""feel""}",verified
525,مشرق,east,kaikki,3088,4.91,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""east"", ""readurdu"": ""east""}",verified
526,موسیقی,music,kaikki,3083,4.59,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""music"", ""readurdu"": ""music""}",verified
527,تیز,"sharp; intense; spicy, hot",kaikki,3075,4.91,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""hot|intense|sharp|spicy"", ""readurdu"": ""hot|sharp""}",verified
528,وطن,"nation, country; homeland, motherland, fatherland",kaikki,3074,5.30,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""country|fatherland|homeland|motherland|nation"", ""readurdu"": ""homeland""}",verified
529,دودھ,"milk; coconut water; a woman's breast, nipple",kaikki,3064,4.79,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""breast|coconut|milk|nipple|water|woman'"", ""readurdu"": ""coconut|milk|water""}",verified
530,تنظیم,organization,kaikki,3061,5.21,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""organiz"", ""readurdu"": ""organiz""}",verified
531,موسم,time; season; climate,kaikki,3056,5.11,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""climate|season|time"", ""readurdu"": ""season|time""}",verified
532,خرچ,"expenditure, spending",kaikki,3043,4.81,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""expenditure|spend"", ""readurdu"": ""expenditure|spend""}",verified
533,ہاتھوں,"oblique plural of ہاتھ (hāth, “hand”)",kaikki,3041,5.24,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""hand|oblique|th"", ""readurdu"": ""hand|oblique|th""}",verified
534,حمایت,"defence, protection; support, backing, aid, advocacy (of a side or cause)",kaikki,3025,5.22,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""advocacy|aid|back|cause|defence|protection|side|support"", ""readurdu"": ""aid|back|defence|protection|support""}",verified
535,شکست,"defeat, failure; loss, deficiency; breaking, fracture",kaikki,3020,5.29,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""break|defeat|deficiency|failure|fracture|loss"", ""readurdu"": ""defeat""}",verified
536,نماز,"devotion, idolization; salat, prayer (worship)",kaikki,3018,5.34,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""devotion|idoliz|prayer|salat|worship"", ""readurdu"": ""devotion|idoliz|prayer|salat|worship""}",verified
537,تربیت,"upbringing (ie. of a parent to a child); nurturing, discipline (ie. training; instruction)",kaikki,3004,5.11,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""child|discipline|ie|instruction|nurtur|parent|train|upbring"", ""readurdu"": ""train|upbring""}",verified
538,تصور,concept; idea; conception,explicit_high_risk_review,3003,5.10,False,True,False,True,False,False,False,kaikki|readurdu,"{""kaikki"": ""concept"", ""readurdu"": ""conception""}",verified_explicit_review
539,سپر,"a shield, a handheld defensive armour",kaikki,2993,4.69,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""armour|defensive|handheld|shield"", ""readurdu"": ""shield""}",verified
540,چنانچہ,therefore; consequently; accordingly,explicit_high_risk_review,2978,5.23,False,False,False,True,False,False,False,readurdu,"{""readurdu"": ""accord|consequently""}",verified_explicit_review
541,واقعات,plural of واقِعَہ (vāqiʻa),kaikki,2974,5.29,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""qi"", ""readurdu"": ""qi""}",verified
542,رضا,will; accord; consent,kaikki,2972,5.11,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""accord|consent|will"", ""readurdu"": ""will""}",verified
543,وہی,"that very, the same; he, she, it, they, that, those",kaikki,2970,5.45,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""he|it|same|she|they|those|very"", ""readurdu"": ""he|it|same|she|they|those|very""}",verified
544,اسکول,school,kaikki,2963,5.07,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""school"", ""readurdu"": ""school""}",verified
545,معیار,"style, way; scale, measure; standard, quality",kaikki,2963,4.78,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""measure|quality|scale|standard|style|way"", ""readurdu"": ""measure|quality|standard|style|way""}",verified
546,آزادی,"liberty, liberation; freedom, independence",kaikki,2948,5.49,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""freedom|independence|liber|liberty"", ""readurdu"": ""freedom|independence""}",verified
547,مثال,"example, instance, specimen, model, precedent",kaikki,2947,5.17,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""example|instance|model|precedent|specimen"", ""readurdu"": ""example""}",verified
548,شاعری,poetry,kaikki,2945,5.12,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""poetry"", ""readurdu"": ""poetry""}",verified
549,عظیم,"a name of Allah; great, grand, vast, magnificent",kaikki,2926,5.34,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""allah|grand|great|magnificent|name|vast"", ""readurdu"": ""allah|grand|great|magnificent|name|vast""}",verified
550,خوبصورت,beautiful,kaikki,2922,5.13,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""beautiful"", ""readurdu"": ""beautiful""}",verified
551,سوچ,thought; thinking; think (stem/imperative),explicit_high_risk_review,2918,5.21,False,False,False,False,False,False,False,,{},verified_explicit_review
552,دین,religion; faith,explicit_high_risk_review,2905,5.32,False,False,False,True,False,False,False,readurdu,"{""readurdu"": ""faith|religion""}",verified_explicit_review
553,سبب,"cause, reason",kaikki,2900,5.04,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""cause|reason"", ""readurdu"": ""cause|reason""}",verified
554,برطانوی,British,kaikki,2898,5.06,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""british"", ""readurdu"": ""british""}",verified
555,سکا,could; was able to (masculine singular),explicit_high_risk_review,2895,4.98,False,False,False,False,False,False,False,,{},verified_explicit_review
556,ملی,received; got; met (feminine singular); national (different sense),explicit_high_risk_review,2886,5.22,False,True,False,True,False,False,False,kaikki|readurdu,"{""kaikki"": ""national"", ""readurdu"": ""met|receiv""}",verified_explicit_review
557,برآمد,"export; recovered, regained, recouped",kaikki,2885,4.90,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""export|recoup|recover|regain"", ""readurdu"": ""export|recover""}",verified
558,شکل,"face; appearance, look",kaikki,2873,5.23,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""appearance|face|look"", ""readurdu"": ""appearance|face|look""}",verified
559,دباؤ,pressure; stress; influence,explicit_high_risk_review,2862,4.80,False,False,False,True,False,False,False,readurdu,"{""readurdu"": ""influence|pressure""}",verified_explicit_review
560,رابطہ,"colon ( : ); contact, in touch; connection, relation",kaikki,2862,5.09,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""colon|connection|contact|relation|touch"", ""readurdu"": ""colon|connection|contact|relation|touch""}",verified
561,تجارت,"trade, business, commerce",kaikki,2855,4.94,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""busines|commerce|trade"", ""readurdu"": ""commerce|trade""}",verified
562,حملہ,attack; invasion; assault,kaikki,2854,5.38,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""assault|attack|invasion"", ""readurdu"": ""assault|attack""}",verified
563,احتجاج,protest,kaikki,2853,5.21,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""protest"", ""readurdu"": ""protest""}",verified
564,ساری,all; whole (feminine),explicit_high_risk_review,2853,5.27,False,False,False,False,False,False,False,,{},verified_explicit_review
565,بلند,"loud; high, lofty",kaikki,2851,5.21,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""high|lofty|loud"", ""readurdu"": ""high|lofty""}",verified
566,والد,father,kaikki,2846,5.19,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""father"", ""readurdu"": ""father""}",verified
567,منظور,"considered; accepted, desired; approved, granted, sanctioned",kaikki,2816,5.08,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""accept|approv|consider|desir|grant|sanction"", ""readurdu"": ""accept|approv""}",verified
568,آدمی,"man; individual, person",kaikki,2791,5.30,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""individual|man"", ""readurdu"": ""individual|man""}",verified
569,صوبہ,province; presidency,kaikki,2785,5.05,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""presidency|province"", ""readurdu"": ""province""}",verified
570,قبول,"compliance; acceptance, assent",kaikki,2782,5.33,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""acceptance|assent|compliance"", ""readurdu"": ""acceptance|assent|compliance""}",verified
571,نیچے,"below, under",existing_candidate_fallback,2781,5.15,False,False,False,True,False,False,False,,"{""readurdu"": ""below|under""}",review
572,محکمہ,department; bureau; office,explicit_high_risk_review,2780,5.18,False,True,False,False,False,False,False,kaikki,"{""kaikki"": ""bureau|depart""}",verified_explicit_review
573,محض,merely; only; purely,explicit_high_risk_review,2779,4.90,False,False,False,False,False,False,False,,{},verified_explicit_review
574,روزہ,daily; starvation; the month of Ramadan,kaikki,2775,5.02,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""daily|month|ramadan|starv"", ""readurdu"": ""daily|month|ramadan""}",verified
575,مریض,"patient, ill person; sick, ill, diseased, ailing",kaikki,2769,4.77,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""ailing|diseas|ill|patient|sick"", ""readurdu"": ""ailing|diseas|ill|patient|sick""}",verified
576,الگ,"apart; separate; distinct, different",kaikki,2762,5.29,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""apart|different|distinct|separate"", ""readurdu"": ""apart|different|distinct|separate""}",verified
577,گھنٹے,direct plural; oblique/vocative singular,kaikki,2762,5.05,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""direct|oblique|vocative"", ""readurdu"": ""direct""}",verified
578,مسلسل,repeatedly; continuously,kaikki,2759,5.06,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""continuously|repeatedly"", ""readurdu"": ""continuously""}",verified
579,رن,run (especially in cricket/sports),explicit_high_risk_review,2758,4.33,False,False,False,False,False,False,False,,{},verified_explicit_review
580,عراقی,Iraqi,kaikki,2758,4.46,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""iraqi"", ""readurdu"": ""iraqi""}",verified
581,آنکھوں,"oblique plural of آن٘کھ (ā̃kh, “eye”)",kaikki,2754,5.12,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""eye|kh|oblique"", ""readurdu"": ""eye|kh|oblique""}",verified
582,تحریر,"writing; manumission; letter, correspondence",kaikki,2753,5.12,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""correspondence|letter|manumission|writ"", ""readurdu"": ""writ""}",verified
583,معاملات,formal plural of مُعَامَلَہ (mu'āmala),kaikki,2750,4.90,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""formal|mala|mu"", ""readurdu"": ""formal|mala|mu""}",verified
584,سچ,truth,kaikki,2749,5.03,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""truth"", ""readurdu"": ""truth""}",verified
585,تباہ,"destroyed, ruined",kaikki,2743,5.11,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""destroy|ruin"", ""readurdu"": ""destroy|ruin""}",verified
586,خبر,"news; message, notification; information, intelligence, knowledge",kaikki,2740,5.45,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""inform|intelligence|knowledge|message|news|notific"", ""readurdu"": ""news""}",verified
587,مذہبی,faithful; religious; sectarian,kaikki,2733,5.32,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""faithful|religiou|sectarian"", ""readurdu"": ""faithful|religiou|sectarian""}",verified
588,سا,"like, as; -ish, -esque; resembling, alike",kaikki,2729,5.24,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""alike|esque|ish|like|resembl"", ""readurdu"": ""alike|esque|ish|like|resembl""}",verified
589,ماضی,past,kaikki,2729,4.94,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""past"", ""readurdu"": ""past""}",verified
590,اتحاد,"coalition; unification; unity, alliance",kaikki,2721,5.17,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""alliance|coalition|unific|unity"", ""readurdu"": ""alliance|unity""}",verified
591,مسجد,synagogue; mosque (of a building); prayer hall (of a mosque),kaikki,2721,5.37,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""build|hall|mosque|prayer|synagogue"", ""readurdu"": ""build|hall|mosque|prayer""}",verified
592,بچہ,"stupid; kid; the result, creation; young (of an animal)",kaikki,2714,5.02,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""animal|creation|kid|result|stupid|young"", ""readurdu"": ""animal|kid|stupid|young""}",verified
593,اعتماد,"belief; reliance; confidence, trust",kaikki,2703,5.09,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""belief|confidence|reliance|trust"", ""readurdu"": ""confidence|trust""}",verified
594,مناسب,"appropriate, fitting; suitable, proper (of a dress etc.); reasonable (of price, quality etc.)",kaikki,2697,4.74,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""appropriate|dres|etc|fitt|price|proper|quality|reasonable|suitable"", ""readurdu"": ""appropriate|fitt|proper|suitable""}",verified
595,خواہش,want; wish; desire,kaikki,2696,5.13,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""desire|want|wish"", ""readurdu"": ""desire|wish""}",verified
596,دفتر,"office, workplace",kaikki,2695,5.00,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""office|workplace"", ""readurdu"": ""office|workplace""}",verified
597,اپ,up (English loan/transliteration); a learned prefix in some compounds,explicit_high_risk_review,2694,5.13,False,False,False,True,False,False,False,readurdu,"{""readurdu"": ""prefix""}",verified_explicit_review
598,ماحول,"environment; ambience, atmosphere; circumstance, condition (surroundings in which one lives)",kaikki,2691,4.85,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""ambience|atmosphere|circumstance|condition|environ|live|surrounding"", ""readurdu"": ""atmosphere|environ""}",verified
599,اوپر,up; above; on top,kaikki,2689,5.18,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""above|top|up"", ""readurdu"": ""above|top""}",verified
600,خواجہ,"eunuch; master, lord; dignitary, governor",kaikki,2678,5.32,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""dignitary|eunuch|governor|lord|master"", ""readurdu"": ""dignitary|governor|lord|master""}",verified
601,سنگھ,lion; A Leo; The constellation Leo,kaikki,2677,5.17,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""constell|leo|lion"", ""readurdu"": ""constell|leo|lion""}",verified
602,فتح,victory; conquest,kaikki,2669,5.29,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""conquest|victory"", ""readurdu"": ""conquest|victory""}",verified
603,آٹھ,eight,kaikki,2657,5.03,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""eight"", ""readurdu"": ""eight""}",verified
604,کاروبار,"occupation; business, trade",kaikki,2655,4.82,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""busines|occup|trade"", ""readurdu"": ""busines|occup|trade""}",verified
605,چونکہ,because; since,explicit_high_risk_review,2644,5.15,False,False,False,True,False,False,False,readurdu,"{""readurdu"": ""because|since""}",verified_explicit_review
606,امیر,rich; wealthy; nobleman,kaikki,2642,5.17,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""nobleman|rich|wealthy"", ""readurdu"": ""rich|wealthy""}",verified
607,درد,pain; ache; sorrow,explicit_high_risk_review,2632,5.05,False,False,False,True,False,False,False,readurdu,"{""readurdu"": ""ache|pain""}",verified_explicit_review
608,سعودی,"Saudi, Saudi Arabian",kaikki,2627,5.35,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""arabian|saudi"", ""readurdu"": ""saudi""}",verified
609,غالب,"victorious; higher, superior; dominant, predominant",kaikki,2622,4.96,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""dominant|higher|predominant|superior|victoriou"", ""readurdu"": ""dominant|higher|predominant|superior|victoriou""}",verified
610,ریاست,"a state; rule, control; a princely state",kaikki,2620,5.50,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""control|princely|rule|state"", ""readurdu"": ""control|rule|state""}",verified
611,ذہن,wit; mind; genius,kaikki,2619,4.73,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""geniu|mind|wit"", ""readurdu"": ""mind""}",verified
612,روشنی,light; brightness,explicit_high_risk_review,2619,5.06,False,True,False,True,False,False,False,kaikki|readurdu,"{""kaikki"": ""brightnes"", ""readurdu"": ""light""}",verified_explicit_review
613,ڈرامہ,play; drama; acting,kaikki,2619,4.47,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""acting|drama|play"", ""readurdu"": ""acting|drama|play""}",verified
614,واقعہ,event; incident; occurrence,explicit_high_risk_review,2595,5.11,False,True,False,True,False,False,False,kaikki|readurdu,"{""kaikki"": ""occurrence"", ""readurdu"": ""event|incident""}",verified_explicit_review
615,بجے,o'clock,kaikki,2593,5.05,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""o'clock"", ""readurdu"": ""o'clock""}",verified
616,تا,to; until; while,kaikki,2582,5.30,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""until|while"", ""readurdu"": ""until|while""}",verified
617,دولت,"power; wealth; riches; fortune; prosperity, good fortune",kaikki,2578,5.08,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""fortune|good|power|prosperity|rich|wealth"", ""readurdu"": ""rich|wealth""}",verified
618,عوامی,public; popular,kaikki,2574,5.33,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""popular|public"", ""readurdu"": ""popular|public""}",verified
619,منٹ,minute,kaikki,2572,5.03,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""minute"", ""readurdu"": ""minute""}",verified
620,قانونی,legal; lawful; legitimate,kaikki,2570,5.07,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""lawful|legal|legitimate"", ""readurdu"": ""lawful|legal""}",verified
621,زندہ,"alive, living",kaikki,2567,5.26,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""alive|living"", ""readurdu"": ""alive|living""}",verified
622,نتیجہ,"result, consequence, end, outcome",kaikki,2567,5.10,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""consequence|end|outcome|result"", ""readurdu"": ""consequence|result""}",verified
623,چہرے,direct plural; oblique/vocative singular,kaikki,2565,5.00,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""direct|oblique|vocative"", ""readurdu"": ""direct""}",verified
624,انیس,nineteen,kaikki,2560,4.48,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""nineteen"", ""readurdu"": ""nineteen""}",verified
625,تحفظ,"learning by heart, committing to memory; security, protection, safeguarding, preservation, conservation",kaikki,2553,4.93,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""committ|conserv|heart|learn|memory|preserv|protection|safeguard|security"", ""readurdu"": ""preserv|protection""}",verified
626,اوقات,"circumstances, situation; means, capacity, ability",kaikki,2550,4.97,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""ability|capacity|circumstanc|mean|situ"", ""readurdu"": ""ability|capacity|circumstanc|mean|situ""}",verified
627,قوت,"food; strength, power, force",kaikki,2540,5.02,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""food|force|power|strength"", ""readurdu"": ""power|strength""}",verified
628,علاقہ,part; area (of a shape); affinity; connection,kaikki,2538,5.17,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""affinity|area|connection|part|shape"", ""readurdu"": ""area|connection|part""}",verified
629,ممتاز,"distinguished, exalted; a unisex given name, Mumtaz, from Arabic",kaikki,2530,4.81,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""arabic|distinguish|exalt|given|mumtaz|name|unisex"", ""readurdu"": ""arabic|distinguish|exalt|given|mumtaz|name|unisex""}",verified
630,جھوٹ,"lie, fib, falsehood, fabrication",kaikki,2514,4.96,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""fabric|falsehood|fib|lie"", ""readurdu"": ""falsehood|lie""}",verified
631,گاؤں,"hometown; village, hamlet",kaikki,2513,5.03,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""hamlet|hometown|village"", ""readurdu"": ""hamlet|hometown|village""}",verified
632,نہایت,excess; at last; boundary,kaikki,2513,5.09,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""boundary|exces|last"", ""readurdu"": ""boundary|exces|last""}",verified
633,خوشی,happiness; pleasure; delight; joy,kaikki,2509,5.15,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""delight|happines|joy|pleasure"", ""readurdu"": ""happines|joy""}",verified
634,لگ,attach; seem; begin (stem of لگنا),explicit_high_risk_review,2504,5.25,False,False,False,False,False,False,False,,{},verified_explicit_review
635,سمجھ,understanding,kaikki,2503,5.37,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""understand"", ""readurdu"": ""understand""}",verified
636,مشترکہ,shared; combined; joint,kaikki,2499,5.08,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""combin|joint|shar"", ""readurdu"": ""combin|joint|shar""}",verified
637,شہروں,"oblique plural of شَہَر (śahar, “city”)",kaikki,2498,5.01,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""ahar|city|oblique"", ""readurdu"": ""ahar|city|oblique""}",verified
638,درخواست,"appeal, petition; application, proposal; desire, will, request",kaikki,2484,5.38,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""appeal|applic|desire|petition|proposal|request|will"", ""readurdu"": ""applic|request""}",verified
639,شدت,"severity, sternness, rigour; intensity, harshness",kaikki,2484,4.86,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""harshnes|intensity|rigour|severity|sternnes"", ""readurdu"": ""harshnes|intensity|rigour|severity|sternnes""}",verified
640,معیشت,economy,kaikki,2482,4.95,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""economy"", ""readurdu"": ""economy""}",verified
641,اگرچہ,even; although,kaikki,2481,5.12,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""although|even"", ""readurdu"": ""although""}",verified
642,بال,hair; wing; child,kaikki,2479,5.08,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""child|hair|wing"", ""readurdu"": ""child|hair""}",verified
643,روانہ,"pass, permit; departed, set off; dispatched, sent off",kaikki,2476,4.96,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""depart|dispatch|off|pass|permit|sent|set"", ""readurdu"": ""depart|dispatch|off|pass|permit|sent|set""}",verified
644,کلام,word; speech; discourse,kaikki,2476,5.15,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""discourse|speech|word"", ""readurdu"": ""discourse|speech|word""}",verified
645,میدان,"battleground; maidan, plains; ground, field, arena",kaikki,2471,5.25,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""arena|battleground|field|ground|maidan|plain"", ""readurdu"": ""arena|battleground|field|ground|maidan|plain""}",verified
646,سرگرم,"active, working",kaikki,2462,4.60,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""active|work"", ""readurdu"": ""active|work""}",verified
647,قدم,"footstep, step; perpetuity, permanence; antiquity, oldness, ancientness",kaikki,2461,5.20,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""ancientnes|antiquity|footstep|oldnes|permanence|perpetuity|step"", ""readurdu"": ""ancientnes|antiquity|footstep|oldnes|step""}",verified
648,شہری,citizen; urban; pertaining to the city,kaikki,2458,5.20,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""citizen|city|pertain|urban"", ""readurdu"": ""citizen|urban""}",verified
649,انتظامیہ,"administration, establishment",kaikki,2451,4.92,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""administr|establish"", ""readurdu"": ""administr|establish""}",verified
650,شے,"object, thing; article, matter",kaikki,2448,4.52,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""article|matter|object"", ""readurdu"": ""article|matter|object""}",verified
651,فکر,concern,kaikki,2443,5.15,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""concern"", ""readurdu"": ""concern""}",verified
652,کپ,"cup, glass",kaikki,2440,5.02,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""cup|glas"", ""readurdu"": ""cup|glas""}",verified
653,حیات,"alive; life, lifetime",kaikki,2438,5.10,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""alive|life|lifetime"", ""readurdu"": ""alive|life|lifetime""}",verified
654,جیسا,like; as; such as,explicit_high_risk_review,2430,5.35,False,False,False,True,False,False,False,readurdu,"{""readurdu"": ""like|such""}",verified_explicit_review
655,جماعتوں,oblique plural of جَماعَت (jamā'at),kaikki,2424,5.01,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""jam|oblique"", ""readurdu"": ""jam|oblique""}",verified
656,تفصیلات,formal plural of تَفْصِیل (tafsīl),kaikki,2418,5.33,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""formal|tafs"", ""readurdu"": ""formal|tafs""}",verified
657,بیس,twenty,kaikki,2408,5.00,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""twenty"", ""readurdu"": ""twenty""}",verified
658,قوانین,formal plural of قانُون (qānūn),kaikki,2408,4.89,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""formal"", ""readurdu"": ""formal""}",verified
659,آئین,constitution,kaikki,2407,5.01,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""constitution"", ""readurdu"": ""constitution""}",verified
660,تشدد,"severity, hardship, rigour; violence, oppression, aggression",kaikki,2406,5.02,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""aggression|hardship|oppression|rigour|severity|violence"", ""readurdu"": ""aggression|hardship|oppression|rigour|severity|violence""}",verified
661,خوش,happy; content,kaikki,2403,5.60,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""content|happy"", ""readurdu"": ""content|happy""}",verified
