rank,front,meaning,status,wordfreq_zipf,kaikki_entry,kaikki_semantic_support,kaikki_overlap_terms,readurdu_entry,readurdu_semantic_support,calima_exact_analyses,flags
2039,clinique,clinical; clinic (small hospital),verified_strong,4.320,True,True,"clinic,clinical,hospital,small",,,,
2040,souffrance,"sufferance, pain, suffering",verified_strong,4.290,True,True,"pain,suffer,sufferance,suffering",,,,
2041,tempête,"storm, tempest",verified_strong,4.290,True,True,"storm,tempest",,,,
2042,prière,prayer,verified_strong,4.310,True,True,prayer,,,,
2043,exercice,"exercise; fiscal year, financial year",verified_strong,4.700,True,True,"exercise,financial,fiscal,year",,,,
2044,degré,degree,verified_strong,4.440,True,True,degree,,,,
2045,vaincre,"to win; to defeat, vanquish",verified_strong,4.000,True,True,"defeat,vanquish,win",,,,
2046,renfort,"backup, help; reinforcement",verified_strong,3.790,True,True,"backup,help,reinforcement",,,,
2047,robot,robot,verified_strong,4.210,True,True,robot,,,,
2048,pratique,practice; experience; convenient; handy,verified_strong,5.020,True,True,"convenient,experience,handy,practice",,,,
2049,fonds,"field; resources; fund, funds",verified_strong,4.900,True,True,"field,fund,funds,resourc,resource,resources",,,,
2050,serviette,napkin; briefcase; menstrual pad,verified_strong,3.720,True,True,"briefcase,menstrual,napkin,pad",,,,
2051,médecine,medicine (field of study),verified_strong,4.620,True,True,"field,medicine,study",,,,
2052,royaume,kingdom,verified_strong,4.830,True,True,kingdom,,,,
2053,champagne,"sparkling wine, generic champagne; base; bottom third of a coat of arms; an expanse of flat and open cultivated earth",verified_strong,4.370,True,True,"arm,arms,base,bottom,champagne,coat,cultivat,cultivated,earth,expanse",,,,
2054,pis,udder; comparative degree of mal: worse,verified_strong,4.370,True,True,"comparative,degree,mal,udder,worse",,,,
2055,boss,boss (leader); boss (challenging enemy in a video game),verified_strong,4.210,True,True,"bos,boss,challeng,challenging,enemy,game,in,leader,video",,,,
2056,tasse,cup,verified_strong,3.910,True,True,cup,,,,
2057,tenue,"posture; performance; quality, standard",verified_strong,4.620,True,True,"performance,posture,quality,standard",,,,
2058,passion,"Passion, suffering; passion, enthusiasm",verified_strong,4.570,True,True,"enthusiasm,passion,suffer,suffering",,,,
2059,équipage,"equipment; horse and carriage; crew (of a boat), ship's company",verified_strong,4.340,True,True,"boat,carriage,company,crew,equipment,horse,ship',ship's",,,,
2060,lady,"lady (wife of a British lord; important woman, usually British)",verified_strong,4.110,True,True,"british,important,lady,lord,usually,wife,woman",,,,
2061,gagnant,"winning; victorious; winner, victor",verified_strong,4.350,True,True,"victor,victoriou,victorious,winn,winner,winning",,,,
2062,cracher,to spit,verified_strong,3.740,True,True,spit,,,,
2063,whisky,"whisky, whiskey",verified_strong,3.670,True,True,"whiskey,whisky",,,,
2064,ticket,"receipt; ticket (admission, pass); ticket (traffic citation)",verified_strong,4.010,True,True,"admission,citation,pas,pass,receipt,ticket,traffic",,,,
2065,légende,caption; legend (key to the symbols and color codes on a map); legend (story of unknown origin describing plausible but extraordinary past events),verified_strong,4.580,True,True,"but,caption,cod,code,codes,color,describ,describing,event,events",,,,
2066,guerrier,"warrior; warlike, belligerent",verified_strong,3.870,True,True,"belligerent,warlike,warrior",,,,
2067,tireur,drawee; shooter; combattant,verified_strong,3.840,True,True,"combattant,drawee,shooter",,,,
2068,exposer,"to expose; to exhibit; to explain, make known",verified_strong,3.980,True,True,"exhibit,explain,expose,known,make",,,,
2069,défoncer,"to fuck; to deep-plough; to get high, get pissed",verified_strong,3.650,True,True,"deep,fuck,get,high,piss,pissed,plough",,,,
2070,tension,tension; voltage; blood pressure,verified_strong,4.410,True,True,"blood,pressure,tension,voltage",,,,
2071,jeudi,Thursday (day of the week),verified_strong,4.770,True,True,"day,thursday,week",,,,
2072,navrer,to wound; to upset; dismay; to cause great pain or affliction,verified_strong,1.020,True,True,"affliction,cause,dismay,great,pain,upset,wound",,,,
2073,espagnol,"Spaniard (male); Spanish language; Spanish, from or otherwise related to Spain, its people etc",verified_strong,4.610,True,True,"etc,its,language,male,otherwise,people,relat,related,spain,spaniard",,,,
2074,collier,"collar (e.g. of a dog); collar (on animals, colored fur around the neck); a necklace, string-shaped jewel worn around the neck",verified_strong,4.090,True,True,"animal,animals,around,collar,color,colored,dog,e,fur,g",,,,
2075,inscrire,"to inscribe; to sign up (for); notch up, chalk up",verified_strong,4.320,True,True,"chalk,inscribe,notch,sign,up",,,,
2076,canapé,"sofa; nibble (small bits of food, e.g. at a party); piece of bread covered with some savory (finger) food",verified_strong,4.150,True,True,"at,bit,bits,bread,cover,covered,e,finger,food,g",,,,
2077,entourer,to surround,verified_strong,3.460,True,True,surround,,,,
2078,permis,"permit, licence",verified_strong,5.000,True,True,"licence,permit",,,,
2079,facture,"bill, invoice; craft, making, fabric",verified_strong,4.230,True,True,"bill,craft,fabric,invoice,mak,making",,,,
2080,tuyau,pipe; tube; chimney pot,verified_strong,3.860,True,True,"chimney,pipe,pot,tube",,,,
2081,humanité,humanity (human beings as a group); humanity (state of quality of being human),verified_strong,4.630,True,True,"being,beings,group,human,humanity,quality,state",,,,
2082,pile,pile; tails; pillar,verified_strong,4.190,True,True,"pile,pillar,tail,tails",,,,
2083,publier,"to publish, to release, to issue",verified_strong,4.380,True,True,"issue,publish,release",,,,
2084,volant,flying; flounce; flywheel,verified_strong,4.310,True,True,"flounce,fly,flying,flywheel",,,,
2085,réserve,stockroom; reservation; reserve; stock,verified_strong,4.730,True,True,"reservation,reserve,stock,stockroom",,,,
2086,légal,"legal, lawful, licit: in accordance with the law; statutory: having to do with an act of parliament",verified_strong,4.190,True,True,"accordance,act,do,hav,having,in,law,lawful,legal,licit",,,,
2087,foirer,"to screw up, mess up",verified_strong,3.160,True,True,"mes,mess,screw,up",,,,
2088,congé,"furlough; holiday, day off; leave (time off, absence from work, etc.)",verified_strong,4.180,True,True,"absence,day,etc,furlough,holiday,leave,off,time,work",,,,
2089,guider,to guide,verified_strong,3.810,True,True,guide,,,,
2090,pleuvoir,to rain,verified_strong,3.430,True,True,rain,,,,
2091,ménage,"household; housework, housekeeping",verified_strong,4.400,True,True,"household,housekeep,housekeeping,housework",,,,
2092,moto,"bike, motorbike (motorcycle)",verified_strong,4.310,True,True,"bike,motorbike,motorcycle",,,,
2093,dénoncer,to denounce; to announce an end; to give oneself up (to surrender),verified_strong,4.210,True,True,"announce,denounce,end,give,oneself,surrender,up",,,,
2094,électrique,"electric, electrical",verified_strong,4.650,True,True,"electric,electrical",,,,
2095,lutter,"to wrestle; to struggle, to fight",verified_strong,4.420,True,True,"fight,struggle,wrestle",,,,
2096,haine,hatred; hate,verified_strong,4.580,True,True,"hate,hatr,hatred",,,,
2097,fonction,function,verified_strong,5.060,True,True,function,,,,
2098,paire,a pair; a couple,verified_strong,4.330,True,True,"couple,pair",,,,
2099,emballer,to bolt; to race; to get carried away,verified_strong,3.280,True,True,"away,bolt,carri,carried,get,race",,,,
2100,comité,committee,verified_strong,4.890,True,True,committee,,,,
2101,fini,"completed, done; finished (readily useable); which has been carefully done",verified_strong,5.020,True,True,"complet,completed,done,finish,finished,readily,useable",,,,
2102,honorer,"to honor, to honour",verified_strong,3.820,True,True,"honor,honour",,,,
2103,ralentir,to abate; to slow down,verified_strong,3.820,True,True,"abate,down,slow",,,,
2104,vengeance,"revenge, vengeance",verified_strong,4.160,True,True,"revenge,vengeance",,,,
2105,port,refuge; postage; transport,verified_strong,4.860,True,True,"postage,refuge,transport",,,,
2106,secteur,"area, vicinity; sector (field of economic activity); circular sector (part of a circle, extending to the center)",verified_strong,4.910,True,True,"activity,area,center,circle,circular,economic,extend,extending,field,part",,,,
2107,bagage,baggage; luggage,verified_strong,3.640,True,True,"baggage,luggage",,,,
2108,proposition,clause; proposition,verified_strong,4.650,True,True,"clause,proposition",,,,
2109,business,"business, affairs; business, firm, company",verified_strong,4.400,True,True,"affair,affairs,busines,business,company,firm",,,,
2110,dater,"to date (de from); to date, to add a date onto something",verified_strong,3.410,True,True,"add,date,de,onto,someth,something",,,,
2111,connecter,to connect; to log in; to sign in,verified_strong,3.810,True,True,"connect,in,log,sign",,,,
2112,intervenir,to intervene; to take part,verified_strong,4.320,True,True,"intervene,part,take",,,,
2113,effrayant,"causing fear, fearful, frightening",verified_strong,3.680,True,True,"caus,causing,fear,fearful,frighten,frightening",,,,
2114,jugement,judgment,verified_strong,4.560,True,True,judgment,,,,
2115,déterminer,"to determine, establish",verified_strong,4.480,True,True,"determine,establish",,,,
2116,domaine,zone; domain; field (of study etc.),verified_strong,5.010,True,True,"domain,etc,field,study,zone",,,,
2117,feuille,"ear; leaf (of a plant); sheet (of paper, etc)",verified_strong,4.410,True,True,"ear,etc,leaf,paper,plant,sheet",,,,
2118,sou,money; cash; sou (old French coin); cent (one hundredth of a dollar),verified_strong,3.760,True,True,"cash,cent,coin,dollar,french,hundredth,money,old,sou",,,,
2119,puer,"to stink of; to stink, to smell (bad); to be awful; to be repulsive",verified_strong,2.880,True,True,"awful,bad,repulsive,smell,stink",,,,
2120,traître,"treacherous; betrayer, traitor",verified_strong,3.690,True,True,"betrayer,traitor,treacherou,treacherous",,,,
2121,baser,to base (have as its foundation or starting point),verified_strong,3.170,True,True,"base,foundation,have,its,point,start,starting",,,,
2122,tunnel,tunnel,verified_strong,4.100,True,True,tunnel,,,,
2123,poignarder,to stab; to knife,verified_strong,3.020,True,True,"knife,stab",,,,
2124,extraordinaire,"extraordinary, out of the ordinary",verified_strong,4.380,True,True,"extraordinary,ordinary,out",,,,
2125,repousser,"to (hand-)emboss; to ward off, turn away; to push back (into place)",verified_strong,3.940,True,True,"away,back,embos,emboss,hand,into,off,place,push,turn",,,,
2126,concernant,"concerning, regarding",verified_strong,4.920,True,True,"concern,concerning,regard,regarding",,,,
2127,principe,principle; source; origin; cause; beginning; start; commencement,verified_strong,4.920,True,True,"beginn,beginning,cause,commencement,origin,principle,source,start",,,,
2128,cruel,"cruel; hard, painful",verified_strong,3.860,True,True,"cruel,hard,painful",,,,
2129,garantir,"to protect, preserve; to guarantee (to assure that something will get done right)",verified_strong,4.170,True,True,"assure,done,get,guarantee,preserve,protect,right,someth,something,will",,,,
2130,envisager,to face; to envisage; to contemplate,verified_strong,4.130,True,True,"contemplate,envisage,face",,,,
2131,buter,"to kill; to stop dead; to prop up, buttress",verified_strong,3.490,True,True,"buttres,buttress,dead,kill,prop,stop,up",,,,
2132,torturer,to torture,verified_strong,3.290,True,True,torture,,,,
2133,normalement,normally; in theory; usually (most of the time),verified_strong,4.520,True,True,"in,most,normally,theory,time,usually",,,,
2134,ennuyeux,"annoying; dull, boring, tedious, tiresome, monotonous",verified_strong,3.560,True,True,"annoy,annoying,bor,boring,dull,monotonou,monotonous,tediou,tedious,tiresome",,,,
2135,génération,generation (act of generating); generation (rank in genealogy),verified_strong,4.710,True,True,"act,genealogy,generat,generating,generation,in,rank",,,,
2136,ben,Well; uh,verified_strong,5.010,True,True,"uh,well",,,,
2137,âgé,old; elderly,verified_strong,4.250,True,True,"elderly,old",,,,
2138,section,section,verified_strong,4.730,True,True,section,,,,
2139,satisfaire,to satisfy; to meet (expectations); to fulfil (to do what was expected),verified_strong,4.170,True,True,"do,expect,expectation,expectations,expected,fulfil,meet,satisfy,what",,,,
2140,organisation,organization,verified_strong,5.050,True,True,organization,,,,
2141,tapis,carpet; mat; rug; all in (an instance of betting all of one's chips),verified_strong,4.280,True,True,"all,bett,betting,carpet,chip,chips,in,instance,mat,one'",,,,
2142,verser,"to pour; to overturn (turn over, capsize); to pay, to put money into a fund",verified_strong,4.070,True,True,"capsize,fund,into,money,over,overturn,pay,pour,put,turn",,,,
2143,amant,"lover (one who loves a particular person); lover (one who loves a particular thing, pursuit, etc.); lover (participant in an extramarital or otherwise illicit romantic or sexual affair)",verified_strong,3.990,True,True,"affair,etc,extramarital,illicit,in,lov,love,lover,loves,otherwise",,,,
2144,cercle,circle,verified_strong,4.520,True,True,circle,,,,
2145,bibliothèque,library; bookcase,verified_strong,4.600,True,True,"bookcase,library",,,,
2146,gloire,glory,verified_strong,4.310,True,True,glory,,,,
2147,botte,thrust; oppression; boot (footwear),verified_strong,3.610,True,True,"oppression,thrust",,,,
2148,étouffer,"to smother, to choke; to stop, to inhibit, to prevent",verified_strong,3.700,True,True,"choke,inhibit,prevent,smother,stop",,,,
2149,esclave,slave,verified_strong,4.030,True,True,slave,,,,
2150,empoisonner,"to poison, to kill by poisoning",verified_strong,3.150,True,True,"kill,poison,poisoning",,,,
2151,couche,shell; childbirth; nappy/diaper,verified_strong,4.540,True,True,"childbirth,diaper,nappy,shell",,,,
2152,renseignement,piece of information; intelligence (gathering of information about hostile forces; agencies that do so),verified_strong,4.160,True,True,"about,agenci,agencie,agencies,agency,do,forc,force,forces,gather",,,,
2153,joue,cheek,verified_strong,5.080,True,True,cheek,,,,
2154,personnellement,personally; as far as I'm concerned,verified_strong,4.360,True,True,"concern,concerned,far,i'm,personally",,,,
2155,signature,the act of signing; signature (a person's name written in their own handwriting),verified_strong,4.410,True,True,"act,handwrit,handwriting,in,name,own,person',person's,sign,signature",,,,
2156,étonnant,amazing; surprising; astonishing,verified_strong,4.320,True,True,"amaz,amazing,astonish,astonishing,surpris,surprising",,,,
2157,emménager,to move in (to a new home),verified_strong,3.120,True,True,"home,in,move,new",,,,
2158,entièrement,entirely,verified_strong,4.730,True,True,entirely,,,,
2159,passager,busy; passenger; traveller,verified_strong,3.870,True,True,"busy,passenger,traveller",,,,
2160,préoccuper,"to care; to concern, preoccupy; to mind, to be bothered",verified_strong,3.520,True,True,"bother,bothered,care,concern,mind,preoccupy",,,,
2161,rassurer,to reassure; to calm down,verified_strong,4.030,True,True,"calm,down,reassure",,,,
2162,rang,a knitting course; the road serving such a series of plots; rank or position in a series or hierarchy,verified_strong,4.580,True,True,"course,hierarchy,in,knitt,knitting,plot,plots,position,rank,road",,,,
2163,apercevoir,"to see, to glimpse, to catch sight of; to realize, to become aware (of), to notice",verified_strong,3.770,True,True,"aware,become,catch,glimpse,notice,realize,see,sight",,,,
2164,tentative,"general senses; an attempted infraction of law; attempt, try, effort (particularly of something difficult or risky)",verified_strong,4.480,True,True,"attempt,attempted,difficult,effort,general,infraction,law,particularly,risky,sens",,,,
2165,tribu,tribe; sigma-algebra,verified_strong,4.010,True,True,"algebra,sigma,tribe",,,,
2166,profil,profile,verified_strong,4.570,True,True,profile,,,,
2167,tarte,"slap; stupid; pie, tart",verified_strong,3.900,True,True,"pie,slap,stupid,tart",,,,
2168,familial,family; familial,verified_strong,4.190,True,True,"familial,family",,,,
2169,audience,"hearing; audience, viewer",verified_strong,4.330,True,True,"audience,hear,hearing,viewer",,,,
2170,soulager,"to relieve oneself; to relieve, soothe; to make oneself feel better, to find relief",verified_strong,3.740,True,True,"better,feel,find,make,oneself,relief,relieve,soothe",,,,
2171,dealer,drug dealer; to deal (drugs),verified_strong,3.570,True,True,"deal,dealer,drug,drugs",,,,
2172,invitation,invitation,verified_strong,4.180,True,True,invitation,,,,
2173,barrer,"to bar off; to go away, to leave, to fuck off; to bar, bar up (to lock or bolt with a bar)",verified_strong,3.630,True,True,"away,bar,bolt,fuck,go,leave,lock,off,up",,,,
2174,raisonnable,"resigned; possessed of reason; reasonable, just, fair, consistent, sensible",verified_strong,4.250,True,True,"consistent,fair,just,possess,possessed,reason,reasonable,resign,resigned,sensible",,,,
2175,cassé,broken; broke (lacking money),verified_strong,4.200,True,True,"broke,broken,lack,lacking,money",,,,
2176,culture,"knowledge, erudition; culture (microbiology); culture (arts, customs and habits)",verified_strong,5.170,True,True,"art,arts,culture,custom,customs,erudition,habit,habits,knowledge,microbiology",,,,
2177,noble,"noble, aristocratic; noble (person who is noble); nonsynthetic, natural; fine",verified_strong,4.220,True,True,"aristocratic,fine,natural,noble,nonsynthetic,person",,,,
2178,concevoir,to design; to conceive:; to conceive (a baby),verified_strong,4.040,True,True,"baby,conceive,design",,,,
2179,digne,worthy; having dignity; dignified,verified_strong,4.400,True,True,"dignifi,dignified,dignity,hav,having,worthy",,,,
2180,mineur,miner; minor,verified_strong,4.130,True,True,"miner,minor",,,,
2181,cloche,"clumsy, stupid; a clumsy person, an oaf; bell (metal apparatus used to produce sound)",verified_strong,4.000,True,True,"clumsy,oaf,person,stupid",,,,
2182,matière,matter; subject (at school); material (substance of which something is made),verified_strong,5.000,True,True,"at,made,material,matter,school,someth,something,subject,substance",,,,
2183,courrier,"mail; messenger, courier",verified_strong,4.360,True,True,"courier,mail,messenger",,,,
2184,pêche,"peach; form, energy; fishing, angling",verified_strong,4.490,True,True,"angl,angling,energy,fish,fishing,form,peach",,,,
2185,prononcer,"to pronounce; to say, mention; to give, deliver (a speech)",verified_strong,4.170,True,True,"deliver,give,mention,pronounce,say,speech",,,,
2186,large,large; width; generous,verified_strong,4.910,True,True,"generou,generous,large,width",,,,
2187,annonce,advertisement,verified_strong,5.050,True,True,advertisement,,,,
2188,sacrifice,sacrifice,verified_strong,4.030,True,True,sacrifice,,,,
2189,relier,"to bind (as a book); to hoop together (as a barrel); to connect, link, join, relate to",verified_strong,3.760,True,True,"barrel,bind,book,connect,hoop,join,link,relate,together",,,,
2190,bagarre,"brawl, fight",verified_strong,3.890,True,True,"brawl,fight",,,,
2191,assis,"sat, sat down, seated",verified_strong,4.380,True,True,"down,sat,seat,seated",,,,
2192,raser,"to shave; to bore someone; to brush, lightly touch",verified_strong,3.650,True,True,"bore,brush,lightly,shave,someone,touch",,,,
2193,objection,objection (all meanings),verified_strong,3.690,True,True,"all,meaning,meanings,objection",,,,
2194,soif,thirst,verified_strong,4.050,True,True,thirst,,,,
2195,généreux,"generous, kind",verified_strong,4.120,True,True,"generou,generous,kind",,,,
2196,briller,"to shine, to sparkle",verified_strong,3.730,True,True,"shine,sparkle",,,,
2197,chirurgie,"surgery, medical operation; surgery (the branch of medicine)",verified_strong,4.140,True,True,"branch,medical,medicine,operation,surgery",,,,
2198,excitant,arousing; excitant; stimulant; exciting (causing stimulation or excitement),verified_strong,3.580,True,True,"arous,arousing,excitant,stimulant",,,,
2199,lentement,slowly,verified_strong,4.250,True,True,slowly,,,,
2200,fidèle,loyal; faithful; a believer,verified_strong,4.400,True,True,"believer,faithful,loyal",,,,
2201,existence,life; existence,verified_strong,4.730,True,True,"existence,life",,,,
2202,vilain,ugly; naughty; peasant,verified_strong,3.740,True,True,"naughty,peasant,ugly",,,,
2203,souffle,"a breath, or the act of breathing; a breeze, a gust (movement of wind); blowing (act of expelling air from the mouth)",verified_strong,4.400,True,True,"act,breath,breathing,breeze,gust,movement,wind",,,,
2204,populaire,folk; colloquial; working-class,verified_strong,4.800,True,True,"clas,class,colloquial,folk,work,working",,,,
2205,angle,"a geometric angle; a viewpoint or angle; a location at the corner of something, such as streets, buildings, furniture etc",verified_strong,4.460,True,True,"angle,at,building,buildings,corner,etc,furniture,geometric,location,someth",,,,
2206,nuage,cloud,verified_strong,4.010,True,True,cloud,,,,
2207,rond,drunk; circle; round (shape),verified_strong,4.270,True,True,"circle,drunk,round,shape",,,,
2208,coïncidence,coincidence,verified_strong,3.810,True,True,coincidence,,,,
2209,cogner,"to bump oneself; to pound (of the heart); to whack, to bash, to thump (hit hard)",verified_strong,3.320,True,True,"bash,bump,hard,heart,hit,oneself,pound,thump,whack",,,,
2210,nerf,"nerve; force, power, strength",verified_strong,3.690,True,True,"force,nerve,power,strength",,,,
2211,disparition,disappearance,verified_strong,4.400,True,True,disappearance,,,,
2212,monnaie,coinage; currency; change (money back after a transaction),verified_strong,4.560,True,True,"coinage,currency",,,,
2213,commercial,"commercial; a salesman, sales representative",verified_strong,4.540,True,True,"commercial,representative,sal,sale,sales,salesman",,,,
2214,adopter,to vote; to adopt (claim ownership of a child); to adopt (claim legal ownership of a child),verified_strong,4.290,True,True,"adopt,child,claim,legal,ownership,vote",,,,
2215,territoire,country; territory,verified_strong,4.930,True,True,"country,territory",,,,
2216,dispute,dispute,verified_strong,4.110,True,True,dispute,,,,
2217,poison,herbicide; insecticide; poison (literal or figurative),verified_strong,3.820,True,True,herbicide,,,,
2218,continue,feminine singular of continu,verified_strong,4.980,True,True,"continu,feminine,singular",,,,
2219,sucer,to suck,verified_strong,3.740,True,True,suck,,,,
2220,volontaire,wilful; volunteer; determined,verified_strong,4.270,True,True,"determin,determined,volunteer,wilful",,,,
2221,sénateur,senator,verified_strong,4.280,True,True,senator,,,,
2222,diplôme,diploma (document issued by an educational institution testifying that the recipient has earned a degree or has successfully completed a particular course of study),verified_strong,4.380,True,True,"complet,completed,course,degree,diploma,document,earn,earned,educational,has",,,,
2223,potentiel,potential,verified_strong,4.440,True,True,potential,,,,
2224,auteur,"author; composer, artist; inventor (of discovery); perpetrator (of crime); leader (of rebellion etc.)",verified_strong,5.120,True,True,"artist,author,composer,crime,discovery,etc,inventor,leader,perpetrator,rebellion",,,,
2225,sable,sand; the heraldic colour sable; black,verified_strong,4.380,True,True,"black,colour,heraldic,sable,sand",,,,
2226,témoignage,testimony,verified_strong,4.380,True,True,testimony,,,,
2227,musée,"museum (a building or institution dedicated to the acquisition, conservation, study, exhibition, and educational interpretation of objects having scientific, historical, cultural or artistic value)",verified_strong,4.800,True,True,"acquisition,artistic,build,building,conservation,cultural,dedicat,dedicated,educational,exhibition",,,,
2228,davantage,more,verified_strong,4.740,True,True,more,,,,
2229,ho,"Used to express surprise or shock; Used by tamers to calm the animal they are taming, especially horses; whoa",verified_strong,4.030,True,True,"animal,calm,especially,expres,express,hors,horse,horses,shock,surprise",,,,
2230,traquer,"to track, follow; to track down, hunt down; to hound",verified_strong,3.380,True,True,"down,follow,hound,hunt,track",,,,
2231,parfum,"scent, desirable smell; perfume (scented toiletry); flavour, aroma, taste (e.g., of ice cream)",verified_strong,4.200,True,True,"aroma,cream,desirable,e,flavour,g,ice,perfume,scent,scented",,,,
2232,kidnapper,to steal; to kidnap,verified_strong,3.040,True,True,"kidnap,steal",,,,
2233,scénario,script; screenplay; scenario (all meanings),verified_strong,4.540,True,True,"all,meaning,meanings,scenario,screenplay,script",,,,
2234,instinct,instinct; gut feeling,verified_strong,3.960,True,True,"feel,feeling,gut,instinct",,,,
2235,soulever,"to revolt, to rise up (against); to raise, to lift up, to pick up; to stir up (emotions), to rouse (interest)",verified_strong,3.880,True,True,"against,emotion,emotions,interest,lift,pick,raise,revolt,rise,rouse",,,,
2236,souffler,to blow; to relax; to whisper,verified_strong,3.680,True,True,"blow,relax,whisper",,,,
2237,élection,election,verified_strong,4.810,True,True,election,,,,
2238,phrase,sentence,verified_strong,4.650,True,True,sentence,,,,
2239,sauce,sauce,verified_strong,4.260,True,True,sauce,,,,
2240,encourager,to promote; to encourage; to motivate oneself,verified_strong,4.180,True,True,"encourage,motivate,oneself,promote",,,,
2241,poussière,dust; very little; next to nothing,verified_strong,4.110,True,True,"dust,little,next,noth,nothing,very",,,,
2242,sécuriser,"to put at ease; to secure (to move from a feeling of anxiety to a feeling of security, to an impression of confidence)",verified_strong,3.670,True,True,"anxiety,at,confidence,ease,feel,feeling,impression,move,put,secure",,,,
2243,insulter,to insult,verified_strong,4.030,True,True,insult,,,,
2244,localiser,"to localise; to locate; to run to ground, to run to earth",verified_strong,3.680,True,True,"earth,ground,localise,locate,run",,,,
2245,empire,"empire; influence, authority, dominion",verified_strong,4.730,True,True,"authority,dominion,empire,influence",,,,
2246,secouer,to shake; to make an effort,verified_strong,3.550,True,True,"effort,make,shake",,,,
2247,autorisation,authorization (act of authorizing); authorization (attestation of authorization),verified_strong,4.470,True,True,"act,attestation,authoriz,authorization,authorizing",,,,
2248,roue,a wheel; the breaking wheel,verified_strong,4.210,True,True,"break,breaking,wheel",,,,
2249,fumée,smoke; steam; spoor (of game animals),verified_strong,4.200,True,True,"animal,animals,game,smoke,spoor,steam",,,,
2250,miel,honey (sticky sweet substance),verified_strong,4.150,True,True,"honey,sticky,substance,sweet",,,,
2251,auparavant,"beforehand, previously",verified_strong,4.580,True,True,"beforehand,previously",,,,
2252,royal,royal,verified_strong,4.570,True,True,royal,,,,
2253,disponible,"available (pour for, à to)",verified_strong,4.670,True,True,"available,pour",,,,
2254,attitude,"attitude, position",verified_strong,4.500,True,True,"attitude,position",,,,
2255,télévision,television,verified_strong,4.660,True,True,television,,,,
2256,incapable,"unable, incapable",verified_strong,4.290,True,True,"incapable,unable",,,,
2257,agression,aggression,verified_strong,4.240,True,True,aggression,,,,
2258,salade,"sallet; bullshit, nonsense; salad (raw vegetables in general)",verified_strong,4.050,True,True,"bullshit,general,in,nonsense,raw,salad,sallet,vegetabl,vegetable,vegetables",,,,
2259,tatouage,tattoo,verified_strong,3.860,True,True,tattoo,,,,
2260,parvenir,to reach; to succeed,verified_strong,4.250,True,True,"reach,succe,succeed",,,,
2261,kilo,kilo; a large quantity,verified_strong,3.630,True,True,"kilo,large,quantity",,,,
2262,bâtard,bastard; hybrid plant; batard (short baguette),verified_strong,3.750,True,True,"baguette,bastard,batard,hybrid,plant,short",,,,
2263,approuver,to approve of,verified_strong,3.590,True,True,approve,,,,
2264,délicat,"delicate; difficult, tricky; sensitive, thorny",verified_strong,3.960,True,True,"delicate,difficult,sensitive,thorny,tricky",,,,
2265,outil,tool (something designed to aid in a task),verified_strong,4.430,True,True,"aid,design,designed,in,someth,something,task,tool",,,,
2266,grimper,"(climbing) to climb, climb up",verified_strong,3.770,True,True,"climb,climbing,up",,,,
2267,nucléaire,nuclear,verified_strong,4.560,True,True,nuclear,,,,
2268,sommet,"summit, peak; vertex, node; summit (a conference of leaders)",verified_strong,4.650,True,True,"conference,leader,leaders,node,peak,summit,vertex",,,,
2269,évacuer,to evacuate,verified_strong,3.860,True,True,evacuate,,,,
2270,psy,clipping of psychologue (“psychologist”); clipping of psychiatre (“psychiatrist”); shrink,verified_strong,4.020,True,True,"clipp,clipping,psychologist,psychologue",,,,
2271,empereur,emperor,verified_strong,4.540,True,True,emperor,,,,
2272,suffisamment,sufficiently; enough,verified_strong,4.530,True,True,"enough,sufficiently",,,,
2273,producteur,producer; productive,verified_strong,4.280,True,True,"producer,productive",,,,
2274,tradition,tradition; a type of baguette or French stick,verified_strong,4.580,True,True,"baguette,french,stick,tradition,type",,,,
2275,célébrer,"to worship; to celebrate; to perform, to officiate at",verified_strong,4.050,True,True,"at,celebrate,officiate,perform,worship",,,,
2276,moche,ugly,verified_strong,4.150,True,True,ugly,,,,
2277,carrément,"really, completely; right, slap-bang, smack-dab; straight out, bluntly (of asking, speaking etc.)",verified_strong,4.360,True,True,"ask,asking,bang,bluntly,completely,dab,etc,out,really,right",,,,
2278,football,"American football; Canadian football; association football, soccer",verified_strong,4.750,True,True,"american,association,canadian,football,soccer",,,,
2279,thérapie,therapy,verified_strong,3.900,True,True,therapy,,,,
2280,profondément,"deeply, profoundly",verified_strong,4.390,True,True,"deeply,profoundly",,,,
2281,piano,piano,verified_strong,4.260,True,True,piano,,,,
2282,estimer,"to esteem, to hold in high regard; to estimate, to calculate roughly; to give some thought to, to consider",verified_strong,3.930,True,True,"calculate,consider,esteem,estimate,give,high,hold,in,regard,roughly",,,,
2283,foot,"association football; football, soccer; footy (a nickname for several different football codes)",verified_strong,4.450,True,True,"association,cod,code,codes,different,football,footy,nickname,several,soccer",,,,
2284,reparler,"to talk again, to speak again",verified_strong,3.260,True,True,"again,speak,talk",,,,
2285,chirurgien,surgeon (doctor who performs surgery),verified_strong,3.980,True,True,"doctor,perform,performs,surgeon,surgery",,,,
2286,envoler,"to blow away; to fly (of time); to take off, to take flight",verified_strong,3.560,True,True,"away,blow,flight,fly,off,take,time",,,,
2287,boucler,to shut; to curl (make curly); to buckle (to fasten),verified_strong,3.550,True,True,"buckle,curl,curly,fasten,make,shut",,,,
