frequency,front,kaikki,readurdu,reason,word2word
633,ہلکی,,,not_indowordnet_urdu_lemma,
632,شرائط,,,not_indowordnet_urdu_lemma,
631,سنگ,,,not_indowordnet_urdu_lemma,
631,وار,,,not_indowordnet_urdu_lemma,
630,اکیڈمی,,,not_indowordnet_urdu_lemma,
630,مناظر,,,not_indowordnet_urdu_lemma,
629,عقل,,,not_indowordnet_urdu_lemma,
627,اولین,,,not_indowordnet_urdu_lemma,
627,رام,,,not_indowordnet_urdu_lemma,
626,اکٹہا,,,not_indowordnet_urdu_lemma,
626,انصاری,,,not_indowordnet_urdu_lemma,
626,مختص,,,not_indowordnet_urdu_lemma,
625,تشخیص,,,not_indowordnet_urdu_lemma,
625,جلوس,,,not_indowordnet_urdu_lemma,
625,عدلیہ,,,not_indowordnet_urdu_lemma,
625,قسمت,,,not_indowordnet_urdu_lemma,
625,موقعہ,,,not_indowordnet_urdu_lemma,
625,ٹہوس,,,not_indowordnet_urdu_lemma,
624,میٹرک,,,not_indowordnet_urdu_lemma,
623,بیماریاں,,,not_indowordnet_urdu_lemma,
623,جگہوں,,,not_indowordnet_urdu_lemma,
623,کڑی,,,not_indowordnet_urdu_lemma,
623,ناراض,,,not_indowordnet_urdu_lemma,
623,نبوت,,,not_indowordnet_urdu_lemma,
623,نیاز,,,not_indowordnet_urdu_lemma,
622,عین,,,not_indowordnet_urdu_lemma,
622,کیپر,,,not_indowordnet_urdu_lemma,
621,بہال,,,not_indowordnet_urdu_lemma,
621,تنہا,,,not_indowordnet_urdu_lemma,
621,فری,,,not_indowordnet_urdu_lemma,
620,درجنوں,,,not_indowordnet_urdu_lemma,
619,بڑہتے,,,not_indowordnet_urdu_lemma,
619,حفیظ,,,not_indowordnet_urdu_lemma,
619,دامن,,,not_indowordnet_urdu_lemma,
619,شفقت,,,not_indowordnet_urdu_lemma,
618,بہری,,,not_indowordnet_urdu_lemma,
618,پیارے,,,not_indowordnet_urdu_lemma,
618,فہیم,,,not_indowordnet_urdu_lemma,
618,کسانوں,,,not_indowordnet_urdu_lemma,
618,لڑکیاں,,,not_indowordnet_urdu_lemma,
618,ناز,,,not_indowordnet_urdu_lemma,
617,پسماندہ,,,not_indowordnet_urdu_lemma,
617,سیاستدان,,,not_indowordnet_urdu_lemma,
617,گرلز,,,not_indowordnet_urdu_lemma,
617,گروپوں,,,not_indowordnet_urdu_lemma,
617,نشر,,,not_indowordnet_urdu_lemma,
617,واقف,,,not_indowordnet_urdu_lemma,
616,پرہیز,,,not_indowordnet_urdu_lemma,
616,سعادت,,,not_indowordnet_urdu_lemma,
616,عدالتی,,,no_two_source_semantic_agreement,DOJ; Call; em; let; Reports
615,دکہا,,,not_indowordnet_urdu_lemma,
615,مبصرین,,,not_indowordnet_urdu_lemma,
615,ٹکڑے,,,not_indowordnet_urdu_lemma,
614,لنک,,,not_indowordnet_urdu_lemma,
613,بد,,,not_indowordnet_urdu_lemma,
613,جاننے,,,not_indowordnet_urdu_lemma,
613,حب,,,not_indowordnet_urdu_lemma,
613,درمیانی,,,not_indowordnet_urdu_lemma,
613,کمانڈر,,,not_indowordnet_urdu_lemma,
613,مارا,,,not_indowordnet_urdu_lemma,
613,ہائی وے,,,not_indowordnet_urdu_lemma,
612,پوسٹ,,,not_indowordnet_urdu_lemma,
612,صالح,,,not_indowordnet_urdu_lemma,
612,میوزک,,,not_indowordnet_urdu_lemma,
611,زوال,,"decline, downfall",no_two_source_semantic_agreement,fall; taking; Soon; RISE; FALL
611,فلسطینیوں,,,not_indowordnet_urdu_lemma,
610,عاملین,,,not_indowordnet_urdu_lemma,
610,عبد,,,not_indowordnet_urdu_lemma,
610,عمومی,,,not_indowordnet_urdu_lemma,
610,کارپوریشن,,,no_two_source_semantic_agreement,Corp; front; Lex; was; of
609,انجینئرنگ,,,not_indowordnet_urdu_lemma,
609,آرٹ,,,not_indowordnet_urdu_lemma,
609,بولی,,,not_indowordnet_urdu_lemma,
609,پڑہتے,,,not_indowordnet_urdu_lemma,
609,صوفی,,,no_two_source_semantic_agreement,
609,فطری,,,not_indowordnet_urdu_lemma,
609,ویلفیئر,,,not_indowordnet_urdu_lemma,
608,بڑہے,,,not_indowordnet_urdu_lemma,
608,دہ,,,not_indowordnet_urdu_lemma,
608,شرکاء,,,not_indowordnet_urdu_lemma,
608,فصلوں,,,not_indowordnet_urdu_lemma,
608,گزارنے,,,not_indowordnet_urdu_lemma,
607,استعفی,,,not_indowordnet_urdu_lemma,
607,بتاتے,,,not_indowordnet_urdu_lemma,
607,تسلسل,,,not_indowordnet_urdu_lemma,
607,خالق,,,not_indowordnet_urdu_lemma,
606,آثار,,,no_two_source_semantic_agreement,signs; there; mean; life; Conlon
606,بننا,,"v.n. To be made, constructed, built; to be created, formed, fashioned, produced, fabricated, invented; to be…",no_two_source_semantic_agreement,be; widow; superior; wanted; medic
606,رقص,,,not_indowordnet_urdu_lemma,
606,گنے,,,not_indowordnet_urdu_lemma,
605,بریفنگ,,,not_indowordnet_urdu_lemma,
604,عذاب,,,not_indowordnet_urdu_lemma,
603,نظرانداز,,,not_indowordnet_urdu_lemma,
603,یقین دہانی,,,not_indowordnet_urdu_lemma,
602,با,,,not_indowordnet_urdu_lemma,
602,وضع,,,not_indowordnet_urdu_lemma,
601,تجربے,,,not_indowordnet_urdu_lemma,
601,صدیوں,,,not_indowordnet_urdu_lemma,
600,کاغذ,,,not_indowordnet_urdu_lemma,
599,پیرا,,,not_indowordnet_urdu_lemma,
599,جامعہ,,,not_indowordnet_urdu_lemma,
599,سپلائی,,,not_indowordnet_urdu_lemma,
599,ٹائم,,,not_indowordnet_urdu_lemma,
598,متوازن,,,no_two_source_semantic_agreement,
598,موہن,,,not_indowordnet_urdu_lemma,
597,بتائیں,,,not_indowordnet_urdu_lemma,
597,مشین,,,not_indowordnet_urdu_lemma,
596,باریک,,,not_indowordnet_urdu_lemma,
596,جیتا,,,not_indowordnet_urdu_lemma,
596,خوشحال,,,not_indowordnet_urdu_lemma,
596,دانوں,,,not_indowordnet_urdu_lemma,
596,ریس,,,not_indowordnet_urdu_lemma,
596,مظاہرین,,,not_indowordnet_urdu_lemma,
596,ملز,,,not_indowordnet_urdu_lemma,
596,مولوی,,,not_indowordnet_urdu_lemma,
595,حوالوں,,,not_indowordnet_urdu_lemma,
594,دیوان,,,not_indowordnet_urdu_lemma,
594,فاروقی,,,not_indowordnet_urdu_lemma,
594,کلی,a gargle; bud (of a flower); a mouthful of any liquid,,no_two_source_semantic_agreement,
593,جرگہ,,,not_indowordnet_urdu_lemma,
592,انجم,,,not_indowordnet_urdu_lemma,
591,ملکہ,,,not_indowordnet_urdu_lemma,
591,ٹونی,,,not_indowordnet_urdu_lemma,
590,چہاپہ,,,not_indowordnet_urdu_lemma,
590,کہولنے,,,not_indowordnet_urdu_lemma,
589,کیسا,,,not_indowordnet_urdu_lemma,
589,کیمپوں,,,not_indowordnet_urdu_lemma,
589,محاذ,,,not_indowordnet_urdu_lemma,
589,مضر,,,not_indowordnet_urdu_lemma,
588,پرامن,,,not_indowordnet_urdu_lemma,
588,توفیق,,,not_indowordnet_urdu_lemma,
588,ڈاکوؤں,,,not_indowordnet_urdu_lemma,
587,ایکٹ,,,not_indowordnet_urdu_lemma,
587,آمادہ,,,not_indowordnet_urdu_lemma,
587,پڑنے,,,not_indowordnet_urdu_lemma,
587,شخصی,,,not_indowordnet_urdu_lemma,
586,پاسپورٹ,,,not_indowordnet_urdu_lemma,
586,متفقہ,,,not_indowordnet_urdu_lemma,
585,انسداد,,,not_indowordnet_urdu_lemma,
585,حق پرست,,,not_indowordnet_urdu_lemma,
585,رائج,,,not_indowordnet_urdu_lemma,
584,دہمکی,,,not_indowordnet_urdu_lemma,
584,کپڑوں,,,not_indowordnet_urdu_lemma,
584,ٹاپ,,,no_two_source_semantic_agreement,Put; top; LAPTOP; LET; GO
583,افسروں,,,not_indowordnet_urdu_lemma,
583,وٹامن,,,not_indowordnet_urdu_lemma,
582,تصادم,,,not_indowordnet_urdu_lemma,
582,خطرات,,,not_indowordnet_urdu_lemma,
582,مفاد,,,not_indowordnet_urdu_lemma,
581,برے,,,not_indowordnet_urdu_lemma,
581,پلان,,,not_indowordnet_urdu_lemma,
580,اسپیکر,,,not_indowordnet_urdu_lemma,
580,ریٹائرڈ,,,not_indowordnet_urdu_lemma,
580,قدرے,,,not_indowordnet_urdu_lemma,
580,مثالی,,,no_two_source_semantic_agreement,ideal; obligation; civilization; merely; Ideally
579,انگریز,British; white person; Englishman; a Brit,,no_two_source_semantic_agreement,
579,پہیلا,,,not_indowordnet_urdu_lemma,
579,جوابات,,,not_indowordnet_urdu_lemma,
579,دانشور,,,not_indowordnet_urdu_lemma,
579,رسم,,,not_indowordnet_urdu_lemma,
579,سینیٹر,,,not_indowordnet_urdu_lemma,
579,مائل,,,not_indowordnet_urdu_lemma,
578,اداکاروں,,,not_indowordnet_urdu_lemma,
578,بیدار,,,not_indowordnet_urdu_lemma,
578,زری,,,no_two_source_semantic_agreement,
577,بہرے,,,not_indowordnet_urdu_lemma,
577,صد,,,not_indowordnet_urdu_lemma,
576,جایا,,,not_indowordnet_urdu_lemma,
576,فضائی,,,not_indowordnet_urdu_lemma,
576,منصور,,,not_indowordnet_urdu_lemma,
575,ابتدا,,,not_indowordnet_urdu_lemma,
575,خاک,,,not_indowordnet_urdu_lemma,
575,ضبط,"control, composure; seized, confiscated; seizing, confiscation",,no_two_source_semantic_agreement,seize; confiscate; discipline; drugs; supposed
575,عنوان,,,not_indowordnet_urdu_lemma,
575,غائب,,,not_indowordnet_urdu_lemma,
574,رویوں,,,not_indowordnet_urdu_lemma,
574,عطیہ,,,not_indowordnet_urdu_lemma,
574,ہموار,,,not_indowordnet_urdu_lemma,
573,آدم,man; Adam,,no_two_source_semantic_agreement,baffled; primitive; Great; has; always
573,پہاڑ,,,not_indowordnet_urdu_lemma,
573,دائرہ,,,not_indowordnet_urdu_lemma,
573,سینٹ,,,not_indowordnet_urdu_lemma,
573,کرن,"the ear; making, doing; causing; producing",,no_two_source_semantic_agreement,RAY; THIS; IS
572,لیبر,,,not_indowordnet_urdu_lemma,
571,ایریا,,,not_indowordnet_urdu_lemma,
571,بیچ,,,not_indowordnet_urdu_lemma,
571,ڈیفنس,,,not_indowordnet_urdu_lemma,
570,ایکسچینج,,,not_indowordnet_urdu_lemma,
570,بابر,,,no_two_source_semantic_agreement,
570,پہلوؤں,,,not_indowordnet_urdu_lemma,
570,قلب,,,not_indowordnet_urdu_lemma,
570,مسلمہ,,,not_indowordnet_urdu_lemma,
569,منسوخ,,,not_indowordnet_urdu_lemma,
569,ہندی,Indian; a sword-blow; the language now known as Urdu,,no_two_source_semantic_agreement,
568,بہیجے,,,not_indowordnet_urdu_lemma,
568,عوض,,,not_indowordnet_urdu_lemma,
568,گرامی,,,not_indowordnet_urdu_lemma,
568,لیموں,,,not_indowordnet_urdu_lemma,
567,تجاوزات,,,not_indowordnet_urdu_lemma,
567,دکہانے,,,not_indowordnet_urdu_lemma,
567,سٹیٹ,,,not_indowordnet_urdu_lemma,
567,لیجئے,,,not_indowordnet_urdu_lemma,
567,نکاح,"matrimony, nikah",marriage (Islamic),no_two_source_semantic_agreement,
567,ہفتوں,,,not_indowordnet_urdu_lemma,
566,سترہ,,,not_indowordnet_urdu_lemma,
566,کاشتکار,,,not_indowordnet_urdu_lemma,
565,بلیک,,2005 film directed by Sanjay Leela Bhansali,no_two_source_semantic_agreement,BLAKE; Blake; YOU; M; S
565,بہگ,,,not_indowordnet_urdu_lemma,
565,لانا,,,not_indowordnet_urdu_lemma,
565,وقفے,,,not_indowordnet_urdu_lemma,
564,آفات,,,not_indowordnet_urdu_lemma,
564,پہیلانے,,,not_indowordnet_urdu_lemma,
564,سیلاب,,,not_indowordnet_urdu_lemma,
564,مسرت,,,not_indowordnet_urdu_lemma,
564,ٹیچر,,,not_indowordnet_urdu_lemma,
563,اسلامیہ,,,not_indowordnet_urdu_lemma,
563,بجا,,,not_indowordnet_urdu_lemma,
563,طبیعت,,,not_indowordnet_urdu_lemma,
562,اسسٹنٹ,,,not_indowordnet_urdu_lemma,
562,انڈر,,,not_indowordnet_urdu_lemma,
562,گولڈ,,,not_indowordnet_urdu_lemma,
562,لکیر,,,not_indowordnet_urdu_lemma,
562,نارمل,,,not_indowordnet_urdu_lemma,
561,شریعت,shari'a; threshold; divine law,,no_two_source_semantic_agreement,
560,روزنامہ,,,not_indowordnet_urdu_lemma,
560,منعقدہ,,,not_indowordnet_urdu_lemma,
559,انکشاف,,,not_indowordnet_urdu_lemma,
559,بولا,,,not_indowordnet_urdu_lemma,
559,کاظمی,,,not_indowordnet_urdu_lemma,
559,کشیدہ,,,no_two_source_semantic_agreement,
558,سرفراز,,,not_indowordnet_urdu_lemma,
557,بازاری,,,not_indowordnet_urdu_lemma,
557,سوشل,,,not_indowordnet_urdu_lemma,
557,کوالٹی,,,not_indowordnet_urdu_lemma,
557,مانگ,"demand; ask, beg; ask (hand in marriage of a girl)",,no_two_source_semantic_agreement,
557,موڑ,,,no_two_source_semantic_agreement,turn; flow; endlessly; Sand; surprising
557,وفاق,,,not_indowordnet_urdu_lemma,
556,غریبوں,,,not_indowordnet_urdu_lemma,
556,ملکیت,,,not_indowordnet_urdu_lemma,
555,تذکرہ,,,not_indowordnet_urdu_lemma,
555,قلیل,,,not_indowordnet_urdu_lemma,
555,مشاورت,,,not_indowordnet_urdu_lemma,
555,مصنوعی,,,not_indowordnet_urdu_lemma,
555,مڈل,,,not_indowordnet_urdu_lemma,
554,ایڈیشنل,,,not_indowordnet_urdu_lemma,
554,بندوبست,,,not_indowordnet_urdu_lemma,
554,تعبیر,,,not_indowordnet_urdu_lemma,
554,لوک,,,not_indowordnet_urdu_lemma,
553,بہاگ,,,not_indowordnet_urdu_lemma,
553,حاضری,,,not_indowordnet_urdu_lemma,
553,مربوط,,,not_indowordnet_urdu_lemma,
552,رویے,,,not_indowordnet_urdu_lemma,
552,ریونیو,,,not_indowordnet_urdu_lemma,
552,مراعات,,,not_indowordnet_urdu_lemma,
552,ڈہیر,,,not_indowordnet_urdu_lemma,
551,جہیل,,,not_indowordnet_urdu_lemma,
551,سپرے,,,not_indowordnet_urdu_lemma,
551,مساجد,,,not_indowordnet_urdu_lemma,
550,بزرگوں,,,not_indowordnet_urdu_lemma,
550,پڑہی,,,not_indowordnet_urdu_lemma,
550,دیکہتا,,,not_indowordnet_urdu_lemma,
550,راؤ,,,no_two_source_semantic_agreement,
549,پرانا,,,not_indowordnet_urdu_lemma,
549,سافٹ,,,not_indowordnet_urdu_lemma,
549,غصے,,,not_indowordnet_urdu_lemma,
549,ماہانہ,,,not_indowordnet_urdu_lemma,
549,مقبولیت,,,not_indowordnet_urdu_lemma,
548,توازنی,,,not_indowordnet_urdu_lemma,
548,کہو,,,not_indowordnet_urdu_lemma,
548,نیٹو,,,not_indowordnet_urdu_lemma,
547,آدہا,,,not_indowordnet_urdu_lemma,
547,خیموں,,,not_indowordnet_urdu_lemma,
547,ڈالے,,,not_indowordnet_urdu_lemma,
546,تخلیقی,,,not_indowordnet_urdu_lemma,
546,تدریس,,,not_indowordnet_urdu_lemma,
546,درآمدات,,,not_indowordnet_urdu_lemma,
546,زیب,,,not_indowordnet_urdu_lemma,
546,کروائے,,,not_indowordnet_urdu_lemma,
546,کمرشل,,,not_indowordnet_urdu_lemma,
546,کنونشن,,,not_indowordnet_urdu_lemma,
546,منع,,,not_indowordnet_urdu_lemma,
545,آگاہی,,,not_indowordnet_urdu_lemma,
545,رنگت,,,not_indowordnet_urdu_lemma,
545,فرانسیسی,,,not_indowordnet_urdu_lemma,
544,تقاضا,,,not_indowordnet_urdu_lemma,
544,چہوڑنے,,,not_indowordnet_urdu_lemma,
544,مقررہ,,,not_indowordnet_urdu_lemma,
543,تبصرہ,,,not_indowordnet_urdu_lemma,
543,رجسٹریشن,,,not_indowordnet_urdu_lemma,
543,ڈیوڈ,,,not_indowordnet_urdu_lemma,
542,سرزمین,,,not_indowordnet_urdu_lemma,
542,ہم آہنگی,,,not_indowordnet_urdu_lemma,
541,بہرتی,,,not_indowordnet_urdu_lemma,
541,پہیلاؤ,,,not_indowordnet_urdu_lemma,
541,تمہارا,,,not_indowordnet_urdu_lemma,
541,جراثیم,,organism consisting of only one cell,no_two_source_semantic_agreement,
541,زیراہتمام,,,not_indowordnet_urdu_lemma,
541,عشرت,,,not_indowordnet_urdu_lemma,
540,استفادہ,,,not_indowordnet_urdu_lemma,
540,حریف,,,not_indowordnet_urdu_lemma,
540,کمار,,,not_indowordnet_urdu_lemma,
539,بیل,creeper; progeny,,no_two_source_semantic_agreement,cow; Tinker; Bell; boots; Nice
539,پست,,,not_indowordnet_urdu_lemma,
539,دست,,,not_indowordnet_urdu_lemma,
539,ڈبل,,,not_indowordnet_urdu_lemma,
538,احتساب,,,not_indowordnet_urdu_lemma,
538,انڈے,,,not_indowordnet_urdu_lemma,
538,رنگوں,,,not_indowordnet_urdu_lemma,
538,فکری,,,not_indowordnet_urdu_lemma,
538,کیف,,,not_indowordnet_urdu_lemma,
537,پروگراموں,,,not_indowordnet_urdu_lemma,
537,پیاز,leek; onion,,no_two_source_semantic_agreement,
537,عرس,,death anniversary of a Sufi saint in South Asia,no_two_source_semantic_agreement,
536,پاتے,,,not_indowordnet_urdu_lemma,
536,سیمنٹ,,hydraulic binder used in the composition of mortar and concrete,no_two_source_semantic_agreement,
536,لڑ,,,not_indowordnet_urdu_lemma,
535,بتائے,,,not_indowordnet_urdu_lemma,
535,عادی,,,not_indowordnet_urdu_lemma,
535,کوارٹر,,,not_indowordnet_urdu_lemma,
535,متعین,,,not_indowordnet_urdu_lemma,
535,معذور,,,not_indowordnet_urdu_lemma,
534,باد,,,not_indowordnet_urdu_lemma,
533,خاموشی,,,not_indowordnet_urdu_lemma,
533,سپیکر,,,not_indowordnet_urdu_lemma,
533,کونسلر,,,not_indowordnet_urdu_lemma,
532,پہاڑوں,,,not_indowordnet_urdu_lemma,
532,جلال,,,not_indowordnet_urdu_lemma,
532,دستور,,,not_indowordnet_urdu_lemma,
532,فقدان,,,not_indowordnet_urdu_lemma,
532,قبل ازیں,,,not_indowordnet_urdu_lemma,
531,بالآخر,,,not_indowordnet_urdu_lemma,
531,جائیداد,,,not_indowordnet_urdu_lemma,
531,سیرت,,,not_indowordnet_urdu_lemma,
531,لائبریری,,,not_indowordnet_urdu_lemma,
531,ڈاکو,,,not_indowordnet_urdu_lemma,
530,اطراف,,,not_indowordnet_urdu_lemma,
530,انفارمیشن,,,not_indowordnet_urdu_lemma,
530,بگٹی,,,not_indowordnet_urdu_lemma,
530,کثرت,,,not_indowordnet_urdu_lemma,
529,خبروں,,,not_indowordnet_urdu_lemma,
529,گرا,,,not_indowordnet_urdu_lemma,
529,ہراج,,,not_indowordnet_urdu_lemma,
529,ہنر,,,not_indowordnet_urdu_lemma,
528,انقلابی,,person who participates in a revolution,no_two_source_semantic_agreement,
528,اہلیہ,,,not_indowordnet_urdu_lemma,
528,فاصلہ,,,not_indowordnet_urdu_lemma,
528,مہینوں,,,not_indowordnet_urdu_lemma,
527,پڑتے,,,not_indowordnet_urdu_lemma,
527,چہت,,,not_indowordnet_urdu_lemma,
527,شمس,,,not_indowordnet_urdu_lemma,
527,فراز,,,not_indowordnet_urdu_lemma,
527,فلو,,,not_indowordnet_urdu_lemma,
526,امریکیوں,,,not_indowordnet_urdu_lemma,
526,ایکسپورٹ,,,not_indowordnet_urdu_lemma,
526,خسارے,,,not_indowordnet_urdu_lemma,
526,قوتوں,,,not_indowordnet_urdu_lemma,
526,متفق,,,not_indowordnet_urdu_lemma,
526,مذاق,,,not_indowordnet_urdu_lemma,
525,چلایا,,,not_indowordnet_urdu_lemma,
525,گری,,,no_two_source_semantic_agreement,witchcraft; strangled; numb; nuts; Notjust
525,لیفٹیننٹ,,,not_indowordnet_urdu_lemma,
525,منی,"semen; jewel, gem",,no_two_source_semantic_agreement,minivan; type; seem; don; like
525,ہوش,,,not_indowordnet_urdu_lemma,
524,دعوے,,,not_indowordnet_urdu_lemma,
524,شاعروں,,,not_indowordnet_urdu_lemma,
524,کامل,,,not_indowordnet_urdu_lemma,
523,ثواب,,,not_indowordnet_urdu_lemma,
523,سوچنے,,,not_indowordnet_urdu_lemma,
522,باندہ,,,not_indowordnet_urdu_lemma,
522,بریگیڈیئر,,,not_indowordnet_urdu_lemma,
521,پرفارم,,,not_indowordnet_urdu_lemma,
521,پہلوں,,,not_indowordnet_urdu_lemma,
521,خوبی,,,no_two_source_semantic_agreement,
521,نشوونما,,,not_indowordnet_urdu_lemma,
520,اٹہانا,,,not_indowordnet_urdu_lemma,
520,جڑی,,any root plant used medicinally,no_two_source_semantic_agreement,
520,قائل,"acknowledging, agreeing, consenting",,no_two_source_semantic_agreement,convince; persuaded; maybe; steal; To
520,کور,,,not_indowordnet_urdu_lemma,
519,پرندوں,,,not_indowordnet_urdu_lemma,
519,پہوٹ,,,not_indowordnet_urdu_lemma,
519,جرمانہ,,,not_indowordnet_urdu_lemma,
519,دادا,,,not_indowordnet_urdu_lemma,
518,فیکٹری,,,not_indowordnet_urdu_lemma,
518,کہانیاں,,,not_indowordnet_urdu_lemma,
518,ووڈ,,,no_two_source_semantic_agreement,testicles; himself; belong; The; calling
518,ویڈیو,,,not_indowordnet_urdu_lemma,
517,ترامیم,,,not_indowordnet_urdu_lemma,
517,سمجہتی,,,not_indowordnet_urdu_lemma,
517,مان,like; rule; honor,,no_two_source_semantic_agreement,listened; should; Davus; persuasive; distance
516,جیلانی,,,not_indowordnet_urdu_lemma,
516,حریت,,,not_indowordnet_urdu_lemma,
516,ساخت,,,not_indowordnet_urdu_lemma,
516,کینال,,,not_indowordnet_urdu_lemma,
515,رشتے,,,not_indowordnet_urdu_lemma,
515,سست,,,not_indowordnet_urdu_lemma,
515,مفت,,,not_indowordnet_urdu_lemma,
514,آتش,,,not_indowordnet_urdu_lemma,
514,ریاستوں,,,not_indowordnet_urdu_lemma,
514,سروسز,,,not_indowordnet_urdu_lemma,
514,فقیر,,,not_indowordnet_urdu_lemma,
514,ناگزیر,,,not_indowordnet_urdu_lemma,
513,معنوں,,,not_indowordnet_urdu_lemma,
512,اہم ترین,,,not_indowordnet_urdu_lemma,
512,بلڈنگ,,,not_indowordnet_urdu_lemma,
512,سنجیدگی,,,not_indowordnet_urdu_lemma,
512,کہوں,,,not_indowordnet_urdu_lemma,
511,اندازے,,,not_indowordnet_urdu_lemma,
511,لیول,,,not_indowordnet_urdu_lemma,
511,مخالفین,,,not_indowordnet_urdu_lemma,
511,موسی,,,not_indowordnet_urdu_lemma,
510,قوموں,,,not_indowordnet_urdu_lemma,
510,گز,,,no_two_source_semantic_agreement,yards; twenty; within; stand; Underdog
510,نورانی,,,not_indowordnet_urdu_lemma,
509,ٹیبل,,,not_indowordnet_urdu_lemma,
508,تنویر,,,not_indowordnet_urdu_lemma,
508,سٹار,,,not_indowordnet_urdu_lemma,
507,آدہی,,,not_indowordnet_urdu_lemma,
507,قلعہ,,,not_indowordnet_urdu_lemma,
506,تعمیراتی,,,not_indowordnet_urdu_lemma,
506,چراغ,,,not_indowordnet_urdu_lemma,
506,لارا,,,not_indowordnet_urdu_lemma,
506,متنازعہ,,,no_two_source_semantic_agreement,controversial; Paddy; -The; Conlon
505,پروجیکٹ,,,not_indowordnet_urdu_lemma,
504,بخوبی,,very well (in a good way),no_two_source_semantic_agreement,entrusted; legacy; holy; knew; twelve
504,کمر,a sheath; waist; loin; girdle; sash,,no_two_source_semantic_agreement,Watch; gearing; potato; basically; big
504,لڑکوں,,,not_indowordnet_urdu_lemma,
504,ہندوؤں,,,not_indowordnet_urdu_lemma,
503,پراجیکٹ,,,not_indowordnet_urdu_lemma,
502,اعمال,,,not_indowordnet_urdu_lemma,
502,بہاشا,,,not_indowordnet_urdu_lemma,
502,سائز,,,not_indowordnet_urdu_lemma,
502,گانا,,,not_indowordnet_urdu_lemma,
502,مبادلہ,,,no_two_source_semantic_agreement,
502,ونگ,,,not_indowordnet_urdu_lemma,
501,دانتوں,,,not_indowordnet_urdu_lemma,
501,قبیلے,,,not_indowordnet_urdu_lemma,
501,منتقلی,,,no_two_source_semantic_agreement,TRANSFER; COMPLETE; transfer; With; site
501,ہڈی,,,not_indowordnet_urdu_lemma,
500,اسمبلیوں,,,not_indowordnet_urdu_lemma,
500,جموں,,,not_indowordnet_urdu_lemma,
500,خواندگی,,,not_indowordnet_urdu_lemma,
500,کہیلنا,,,not_indowordnet_urdu_lemma,
500,گیٹ,,,not_indowordnet_urdu_lemma,
500,نما,,,not_indowordnet_urdu_lemma,
499,باشندوں,,,not_indowordnet_urdu_lemma,
499,چوبیس,,,not_indowordnet_urdu_lemma,
499,گلوکار,,,no_two_source_semantic_agreement,
498,اٹہاتے,,,not_indowordnet_urdu_lemma,
498,برتن,"crockery, dinnerware, tableware; any vessel used for eating",,no_two_source_semantic_agreement,pot; coffee; stinging; Into; Is
498,بلڈ,,,not_indowordnet_urdu_lemma,
498,چلتی,,,not_indowordnet_urdu_lemma,
498,مائی,,,not_indowordnet_urdu_lemma,
498,مکان,,,not_indowordnet_urdu_lemma,
497,اربوں,,,no_two_source_semantic_agreement,billions; hemorrhaging; Our; year; So
497,اکرام,,,not_indowordnet_urdu_lemma,
497,جیلوں,,,not_indowordnet_urdu_lemma,
497,طورپر,,,not_indowordnet_urdu_lemma,
496,رحم,,,not_indowordnet_urdu_lemma,
496,سیزن,,,not_indowordnet_urdu_lemma,
496,سینے,,,not_indowordnet_urdu_lemma,
496,ناموں,,,not_indowordnet_urdu_lemma,
496,ٹیلیفون,,,not_indowordnet_urdu_lemma,
495,احساسات,,,not_indowordnet_urdu_lemma,
495,تحفظات,,,not_indowordnet_urdu_lemma,
495,تحقیقی,,,not_indowordnet_urdu_lemma,
494,بدترین,,,not_indowordnet_urdu_lemma,
494,کروائی,,,not_indowordnet_urdu_lemma,
494,نامزدگی,,,no_two_source_semantic_agreement,
494,وقفہ,,,not_indowordnet_urdu_lemma,
494,ڈاکٹرز,,,not_indowordnet_urdu_lemma,
493,دیو,,,not_indowordnet_urdu_lemma,
493,ٹاس,,,not_indowordnet_urdu_lemma,
492,تبلیغ,,,not_indowordnet_urdu_lemma,
492,جونیجو,,,not_indowordnet_urdu_lemma,
492,سبہی,,,not_indowordnet_urdu_lemma,
492,کشیدگی,,,not_indowordnet_urdu_lemma,
492,کٹ,,,not_indowordnet_urdu_lemma,
491,بلین,,,no_two_source_semantic_agreement,billion; 1.5; U.S.; 3.1; Inside
491,پہنچتے,,,not_indowordnet_urdu_lemma,
491,گلاب,,,not_indowordnet_urdu_lemma,
491,موزوں,,,not_indowordnet_urdu_lemma,
490,اموات,,,not_indowordnet_urdu_lemma,
490,آزمائش,,,not_indowordnet_urdu_lemma,
490,تربیتی,,,not_indowordnet_urdu_lemma,
490,درانی,,,not_indowordnet_urdu_lemma,
490,عصر,,,no_two_source_semantic_agreement,
489,بالر,,,not_indowordnet_urdu_lemma,
489,بچیوں,,,not_indowordnet_urdu_lemma,
488,اشتراک,,,not_indowordnet_urdu_lemma,
488,بڑہتا,,,not_indowordnet_urdu_lemma,
488,حرام,,,not_indowordnet_urdu_lemma,
488,ذہین,,,not_indowordnet_urdu_lemma,
488,عمارتیں,,,not_indowordnet_urdu_lemma,
488,کالجوں,,,not_indowordnet_urdu_lemma,
488,ڈیزائن,,,not_indowordnet_urdu_lemma,
487,عظمی,,,not_indowordnet_urdu_lemma,
487,گوہر,,,not_indowordnet_urdu_lemma,
487,لگان,,,not_indowordnet_urdu_lemma,
487,نصیر,,,not_indowordnet_urdu_lemma,
