frequency,front,kaikki,readurdu,reason,word2word
605,بریفنگ,,,not_cle_lexical_or_closed_class,
604,دہائی,,,not_cle_lexical_or_closed_class,
604,عذاب,,,not_cle_lexical_or_closed_class,
603,نظرانداز,,,not_cle_lexical_or_closed_class,
603,یقین دہانی,,,not_cle_lexical_or_closed_class,
602,با,,,no_two_source_semantic_agreement,
602,وضع,,,not_cle_lexical_or_closed_class,
601,تجربے,,,not_cle_lexical_or_closed_class,
601,صدیوں,,,not_cle_lexical_or_closed_class,
600,کاغذ,,,not_cle_lexical_or_closed_class,
599,پیرا,,,not_cle_lexical_or_closed_class,
599,جامعہ,,,not_cle_lexical_or_closed_class,
599,خودکشی,,,not_cle_lexical_or_closed_class,
599,سپلائی,,,not_cle_lexical_or_closed_class,
599,میزبان,,,not_cle_lexical_or_closed_class,
599,ٹائم,,,not_cle_lexical_or_closed_class,
598,متوازن,,,not_cle_lexical_or_closed_class,
598,موہن,,,not_cle_lexical_or_closed_class,
597,بتائیں,,,not_cle_lexical_or_closed_class,
597,مشین,,,not_cle_lexical_or_closed_class,
596,باریک,,,not_cle_lexical_or_closed_class,
596,جیتا,,,not_cle_lexical_or_closed_class,
596,خوشحال,,,not_cle_lexical_or_closed_class,
596,دانوں,,,not_cle_lexical_or_closed_class,
596,ریس,,,not_cle_lexical_or_closed_class,
596,مظاہرین,,,not_cle_lexical_or_closed_class,
596,ملز,,,not_cle_lexical_or_closed_class,
596,مولوی,,,not_cle_lexical_or_closed_class,
595,حوالوں,,,not_cle_lexical_or_closed_class,
594,دیوان,,,not_cle_lexical_or_closed_class,
594,فاروقی,,,not_cle_lexical_or_closed_class,
594,کلی,,,not_cle_lexical_or_closed_class,
593,جرگہ,,,not_cle_lexical_or_closed_class,
592,انجم,,,not_cle_lexical_or_closed_class,
591,ملکہ,,,not_cle_lexical_or_closed_class,
591,ٹونی,,,not_cle_lexical_or_closed_class,
590,چہاپہ,,,not_cle_lexical_or_closed_class,
590,کہولنے,,,not_cle_lexical_or_closed_class,
589,کیسا,,,no_two_source_semantic_agreement,How; promise; unicorn; deal; Baluchi
589,کیمپوں,,,not_cle_lexical_or_closed_class,
589,محاذ,,,not_cle_lexical_or_closed_class,
589,مضر,,,not_cle_lexical_or_closed_class,
588,پرامن,,,not_cle_lexical_or_closed_class,
588,توفیق,,,not_cle_lexical_or_closed_class,
588,ڈاکوؤں,,,not_cle_lexical_or_closed_class,
587,ایکٹ,,,not_cle_lexical_or_closed_class,
587,آمادہ,,,not_cle_lexical_or_closed_class,
587,پڑنے,,,not_cle_lexical_or_closed_class,
587,شخصی,,,not_cle_lexical_or_closed_class,
586,پاسپورٹ,,,not_cle_lexical_or_closed_class,
586,متفقہ,,,not_cle_lexical_or_closed_class,
585,انسداد,,,not_cle_lexical_or_closed_class,
585,حق پرست,,,not_cle_lexical_or_closed_class,
585,رائج,,,not_cle_lexical_or_closed_class,
584,دہمکی,,,not_cle_lexical_or_closed_class,
584,کپڑوں,,,not_cle_lexical_or_closed_class,
584,ٹاپ,,,not_cle_lexical_or_closed_class,
583,افسروں,,,not_cle_lexical_or_closed_class,
583,وٹامن,,,not_cle_lexical_or_closed_class,
582,تصادم,,,not_cle_lexical_or_closed_class,
582,خطرات,,,not_cle_lexical_or_closed_class,
582,مفاد,,,not_cle_lexical_or_closed_class,
581,برے,,,not_cle_lexical_or_closed_class,
581,پلان,,,not_cle_lexical_or_closed_class,
580,اسپیکر,,,not_cle_lexical_or_closed_class,
580,روسی,,,not_cle_lexical_or_closed_class,
580,ریٹائرڈ,,,not_cle_lexical_or_closed_class,
580,قدرے,,,not_cle_lexical_or_closed_class,
580,مثالی,,,not_cle_lexical_or_closed_class,
579,انگریز,,,not_cle_lexical_or_closed_class,
579,پہیلا,,,not_cle_lexical_or_closed_class,
579,جوابات,,,not_cle_lexical_or_closed_class,
579,دانشور,,,not_cle_lexical_or_closed_class,
579,رسم,,,not_cle_lexical_or_closed_class,
579,سینیٹر,,,not_cle_lexical_or_closed_class,
579,مائل,,,not_cle_lexical_or_closed_class,
578,اداکاروں,,,not_cle_lexical_or_closed_class,
578,بیدار,,,not_cle_lexical_or_closed_class,
578,زری,,,not_cle_lexical_or_closed_class,
577,بہرے,,,not_cle_lexical_or_closed_class,
577,صد,,,not_cle_lexical_or_closed_class,
576,آم,,,not_cle_lexical_or_closed_class,
576,جایا,,,not_cle_lexical_or_closed_class,
576,عرف,,,not_cle_lexical_or_closed_class,
576,فضائی,,,not_cle_lexical_or_closed_class,
576,منصور,,,not_cle_lexical_or_closed_class,
575,ابتدا,,,not_cle_lexical_or_closed_class,
575,خاک,,,not_cle_lexical_or_closed_class,
575,ضبط,,,not_cle_lexical_or_closed_class,
575,عنوان,,,not_cle_lexical_or_closed_class,
575,غائب,,,not_cle_lexical_or_closed_class,
574,رویوں,,,not_cle_lexical_or_closed_class,
574,عطیہ,,,not_cle_lexical_or_closed_class,
574,ہموار,,,not_cle_lexical_or_closed_class,
573,آدم,,,not_cle_lexical_or_closed_class,
573,پہاڑ,,,not_cle_lexical_or_closed_class,
573,دائرہ,,,not_cle_lexical_or_closed_class,
573,سینٹ,,,not_cle_lexical_or_closed_class,
573,کرن,,,not_cle_lexical_or_closed_class,
572,آفت,,,not_cle_lexical_or_closed_class,
572,لیبر,,,not_cle_lexical_or_closed_class,
571,ایریا,,,not_cle_lexical_or_closed_class,
571,بیچ,"in the midst; middle, center",,no_two_source_semantic_agreement,sold; Africa; discovered; autopsy; sell
571,ڈیفنس,,,not_cle_lexical_or_closed_class,
570,ایکسچینج,,,not_cle_lexical_or_closed_class,
570,بابر,,,not_cle_lexical_or_closed_class,
570,پہلوؤں,,,not_cle_lexical_or_closed_class,
570,قلب,,,not_cle_lexical_or_closed_class,
570,مسلمہ,,,not_cle_lexical_or_closed_class,
569,منسوخ,,,not_cle_lexical_or_closed_class,
569,ہندی,,,not_cle_lexical_or_closed_class,
568,بہیجے,,,not_cle_lexical_or_closed_class,
568,عوض,,,not_cle_lexical_or_closed_class,
568,گرامی,,,not_cle_lexical_or_closed_class,
568,لیموں,,,not_cle_lexical_or_closed_class,
567,تجاوزات,,,not_cle_lexical_or_closed_class,
567,دکہانے,,,not_cle_lexical_or_closed_class,
567,سٹیٹ,,,not_cle_lexical_or_closed_class,
567,لیجئے,,,not_cle_lexical_or_closed_class,
567,نکاح,,,not_cle_lexical_or_closed_class,
567,ہفتوں,,,not_cle_lexical_or_closed_class,
566,کاشتکار,,,not_cle_lexical_or_closed_class,
565,بلیک,,,not_cle_lexical_or_closed_class,
565,بہگ,,,not_cle_lexical_or_closed_class,
565,لانا,,,not_cle_lexical_or_closed_class,
565,وقفے,,,not_cle_lexical_or_closed_class,
564,آفات,,,not_cle_lexical_or_closed_class,
564,پہیلانے,,,not_cle_lexical_or_closed_class,
564,سیلاب,,,not_cle_lexical_or_closed_class,
564,عنصر,,,not_cle_lexical_or_closed_class,
564,مسرت,,,not_cle_lexical_or_closed_class,
564,ٹیچر,,,not_cle_lexical_or_closed_class,
563,اسلامیہ,,,not_cle_lexical_or_closed_class,
563,بجا,,,not_cle_lexical_or_closed_class,
563,طبیعت,,,not_cle_lexical_or_closed_class,
562,اسسٹنٹ,,,not_cle_lexical_or_closed_class,
562,انڈر,,,not_cle_lexical_or_closed_class,
562,پرورش,,,not_cle_lexical_or_closed_class,
562,گولڈ,,,not_cle_lexical_or_closed_class,
562,لکیر,,,not_cle_lexical_or_closed_class,
562,نارمل,,,not_cle_lexical_or_closed_class,
561,شریعت,,,not_cle_lexical_or_closed_class,
560,روزنامہ,,,not_cle_lexical_or_closed_class,
560,منعقدہ,,,not_cle_lexical_or_closed_class,
559,انکشاف,,,not_cle_lexical_or_closed_class,
559,بولا,,,not_cle_lexical_or_closed_class,
559,کاظمی,,,not_cle_lexical_or_closed_class,
559,کشیدہ,,,not_cle_lexical_or_closed_class,
558,سرفراز,,,not_cle_lexical_or_closed_class,
557,بازاری,,,not_cle_lexical_or_closed_class,
557,سوشل,,,not_cle_lexical_or_closed_class,
557,کوالٹی,,,not_cle_lexical_or_closed_class,
557,مانگ,,,not_cle_lexical_or_closed_class,
557,موڑ,,,not_cle_lexical_or_closed_class,
557,وفاق,,,not_cle_lexical_or_closed_class,
556,غریبوں,,,not_cle_lexical_or_closed_class,
556,ملکیت,,,not_cle_lexical_or_closed_class,
555,تذکرہ,,,not_cle_lexical_or_closed_class,
555,قلیل,,,not_cle_lexical_or_closed_class,
555,مشاورت,,,not_cle_lexical_or_closed_class,
555,مصنوعی,,,not_cle_lexical_or_closed_class,
555,مڈل,,,not_cle_lexical_or_closed_class,
554,ایڈیشنل,,,not_cle_lexical_or_closed_class,
554,بندوبست,,,not_cle_lexical_or_closed_class,
554,تعبیر,,,not_cle_lexical_or_closed_class,
554,لوک,,,not_cle_lexical_or_closed_class,
553,آلو,,,not_cle_lexical_or_closed_class,
553,بہاگ,,,not_cle_lexical_or_closed_class,
553,چور,,,not_cle_lexical_or_closed_class,
553,حاضری,,,not_cle_lexical_or_closed_class,
553,مربوط,,,not_cle_lexical_or_closed_class,
552,رویے,,,not_cle_lexical_or_closed_class,
552,ریونیو,,,not_cle_lexical_or_closed_class,
552,مراعات,,,not_cle_lexical_or_closed_class,
552,ڈہیر,,,not_cle_lexical_or_closed_class,
551,پیروی,,,not_cle_lexical_or_closed_class,
551,جہیل,,,not_cle_lexical_or_closed_class,
551,سپرے,,,not_cle_lexical_or_closed_class,
551,مساجد,,,not_cle_lexical_or_closed_class,
550,بزرگوں,,,not_cle_lexical_or_closed_class,
550,پڑہی,,,not_cle_lexical_or_closed_class,
550,دیکہتا,,,not_cle_lexical_or_closed_class,
550,راؤ,,,no_two_source_semantic_agreement,
549,پرانا,,,not_cle_lexical_or_closed_class,
549,سافٹ,,,not_cle_lexical_or_closed_class,
549,غصے,,,not_cle_lexical_or_closed_class,
549,ماہانہ,,,not_cle_lexical_or_closed_class,
549,مقبولیت,,,not_cle_lexical_or_closed_class,
548,توازنی,,,not_cle_lexical_or_closed_class,
548,کہو,,,not_cle_lexical_or_closed_class,
548,نیٹو,,,not_cle_lexical_or_closed_class,
547,آدہا,,,not_cle_lexical_or_closed_class,
547,خیموں,,,not_cle_lexical_or_closed_class,
547,کمزوری,,,not_cle_lexical_or_closed_class,
547,ڈالے,,,not_cle_lexical_or_closed_class,
546,تخلیقی,,,not_cle_lexical_or_closed_class,
546,تدریس,,,not_cle_lexical_or_closed_class,
546,درآمدات,,,not_cle_lexical_or_closed_class,
546,زیب,,,not_cle_lexical_or_closed_class,
546,کروائے,,,not_cle_lexical_or_closed_class,
546,کمرشل,,,not_cle_lexical_or_closed_class,
546,کنونشن,,,not_cle_lexical_or_closed_class,
546,منع,,,not_cle_lexical_or_closed_class,
545,آگاہی,,,not_cle_lexical_or_closed_class,
545,رنگت,,,not_cle_lexical_or_closed_class,
545,فرانسیسی,,,not_cle_lexical_or_closed_class,
544,تقاضا,,,not_cle_lexical_or_closed_class,
544,چہوڑنے,,,not_cle_lexical_or_closed_class,
544,مقررہ,,,not_cle_lexical_or_closed_class,
544,ہلکا,,,not_cle_lexical_or_closed_class,
543,تبصرہ,,,not_cle_lexical_or_closed_class,
543,رجسٹریشن,,,not_cle_lexical_or_closed_class,
543,ڈیوڈ,,,not_cle_lexical_or_closed_class,
542,سرزمین,,,not_cle_lexical_or_closed_class,
542,ہم آہنگی,,,not_cle_lexical_or_closed_class,
541,بہرتی,,,not_cle_lexical_or_closed_class,
541,پہیلاؤ,,,not_cle_lexical_or_closed_class,
541,جراثیم,,,not_cle_lexical_or_closed_class,
541,زیراہتمام,,,not_cle_lexical_or_closed_class,
541,عشرت,,,not_cle_lexical_or_closed_class,
540,استفادہ,,,not_cle_lexical_or_closed_class,
540,حریف,,,not_cle_lexical_or_closed_class,
540,کمار,,,not_cle_lexical_or_closed_class,
539,بیل,,,not_cle_lexical_or_closed_class,
539,پست,,,not_cle_lexical_or_closed_class,
539,دست,,,not_cle_lexical_or_closed_class,
539,ڈبل,,,not_cle_lexical_or_closed_class,
538,احتساب,,,not_cle_lexical_or_closed_class,
538,انڈے,,,not_cle_lexical_or_closed_class,
538,رنگوں,,,not_cle_lexical_or_closed_class,
538,فکری,,,not_cle_lexical_or_closed_class,
538,کیف,,,not_cle_lexical_or_closed_class,
538,یادگار,,,not_cle_lexical_or_closed_class,
537,پروگراموں,,,not_cle_lexical_or_closed_class,
537,پیاز,,,not_cle_lexical_or_closed_class,
537,عرس,,,not_cle_lexical_or_closed_class,
536,پاتے,,,not_cle_lexical_or_closed_class,
536,سیمنٹ,,,not_cle_lexical_or_closed_class,
536,لڑ,,,not_cle_lexical_or_closed_class,
535,بتائے,,,not_cle_lexical_or_closed_class,
535,عادی,,,not_cle_lexical_or_closed_class,
535,کوارٹر,,,not_cle_lexical_or_closed_class,
535,متعین,,,not_cle_lexical_or_closed_class,
535,معذور,,,not_cle_lexical_or_closed_class,
534,باد,air; wind; breeze; gale,,no_two_source_semantic_agreement,regiment; Send; half; later; side
533,خاموشی,,,not_cle_lexical_or_closed_class,
533,سپیکر,,,not_cle_lexical_or_closed_class,
533,کونسلر,,,not_cle_lexical_or_closed_class,
532,پہاڑوں,,,not_cle_lexical_or_closed_class,
532,جلال,,,not_cle_lexical_or_closed_class,
532,دستور,,,not_cle_lexical_or_closed_class,
532,فقدان,,,not_cle_lexical_or_closed_class,
532,قبل ازیں,,,not_cle_lexical_or_closed_class,
531,بالآخر,,,not_cle_lexical_or_closed_class,
531,جائیداد,,,not_cle_lexical_or_closed_class,
531,سیرت,,,not_cle_lexical_or_closed_class,
531,لائبریری,,,not_cle_lexical_or_closed_class,
531,ڈاکو,,,not_cle_lexical_or_closed_class,
530,اطراف,,,not_cle_lexical_or_closed_class,
530,انفارمیشن,,,not_cle_lexical_or_closed_class,
530,بگٹی,,,not_cle_lexical_or_closed_class,
530,حمل,,,not_cle_lexical_or_closed_class,
530,کثرت,,,not_cle_lexical_or_closed_class,
529,خبروں,,,not_cle_lexical_or_closed_class,
529,گرا,,,not_cle_lexical_or_closed_class,
529,ہراج,,,not_cle_lexical_or_closed_class,
529,ہنر,,,not_cle_lexical_or_closed_class,
528,انقلابی,,,not_cle_lexical_or_closed_class,
528,اہلیہ,,,not_cle_lexical_or_closed_class,
528,فاصلہ,,,not_cle_lexical_or_closed_class,
528,مہینوں,,,not_cle_lexical_or_closed_class,
527,پڑتے,,,not_cle_lexical_or_closed_class,
527,چہت,,,not_cle_lexical_or_closed_class,
527,شمس,,,not_cle_lexical_or_closed_class,
527,فراز,,,not_cle_lexical_or_closed_class,
527,فلو,,,not_cle_lexical_or_closed_class,
526,امریکیوں,,,not_cle_lexical_or_closed_class,
526,ایکسپورٹ,,,not_cle_lexical_or_closed_class,
526,خسارے,,,not_cle_lexical_or_closed_class,
526,قوتوں,,,not_cle_lexical_or_closed_class,
526,متفق,,,not_cle_lexical_or_closed_class,
526,مذاق,,,not_cle_lexical_or_closed_class,
525,چلایا,,,not_cle_lexical_or_closed_class,
525,گری,,,not_cle_lexical_or_closed_class,
525,لیفٹیننٹ,,,not_cle_lexical_or_closed_class,
525,منی,,,not_cle_lexical_or_closed_class,
525,ہوش,,,not_cle_lexical_or_closed_class,
524,دعوے,,,not_cle_lexical_or_closed_class,
524,شاعروں,,,not_cle_lexical_or_closed_class,
524,کامل,,,not_cle_lexical_or_closed_class,
523,ثواب,,,not_cle_lexical_or_closed_class,
523,سوچنے,,,not_cle_lexical_or_closed_class,
522,باندہ,,,not_cle_lexical_or_closed_class,
522,بریگیڈیئر,,,not_cle_lexical_or_closed_class,
521,پرفارم,,,not_cle_lexical_or_closed_class,
521,پہلوں,,,not_cle_lexical_or_closed_class,
521,خوبی,,,not_cle_lexical_or_closed_class,
521,نشوونما,,,not_cle_lexical_or_closed_class,
520,اٹہانا,,,not_cle_lexical_or_closed_class,
520,جڑی,,,not_cle_lexical_or_closed_class,
520,قائل,,,not_cle_lexical_or_closed_class,
520,کور,,,not_cle_lexical_or_closed_class,
519,پرندوں,,,not_cle_lexical_or_closed_class,
519,پہوٹ,,,not_cle_lexical_or_closed_class,
519,جرمانہ,,,not_cle_lexical_or_closed_class,
519,دادا,a dad; Guru; master; elder brother,,no_two_source_semantic_agreement,grandfather; fathers; sons; bury; peace
518,فیکٹری,,,not_cle_lexical_or_closed_class,
518,کہانیاں,,,not_cle_lexical_or_closed_class,
518,ووڈ,,,not_cle_lexical_or_closed_class,
518,ویڈیو,,,not_cle_lexical_or_closed_class,
517,ترامیم,,,not_cle_lexical_or_closed_class,
517,سمجہتی,,,not_cle_lexical_or_closed_class,
517,مان,,,not_cle_lexical_or_closed_class,
516,جیلانی,,,not_cle_lexical_or_closed_class,
516,حریت,,,not_cle_lexical_or_closed_class,
516,ساخت,,,not_cle_lexical_or_closed_class,
516,کینال,,,not_cle_lexical_or_closed_class,
516,گردش,,,not_cle_lexical_or_closed_class,
515,رشتے,,,not_cle_lexical_or_closed_class,
515,سست,,,not_cle_lexical_or_closed_class,
515,مفت,,,not_cle_lexical_or_closed_class,
514,آتش,,,not_cle_lexical_or_closed_class,
514,ریاستوں,,,not_cle_lexical_or_closed_class,
514,سروسز,,,not_cle_lexical_or_closed_class,
514,فقیر,,,not_cle_lexical_or_closed_class,
514,ناگزیر,,,not_cle_lexical_or_closed_class,
513,الف,,,not_cle_lexical_or_closed_class,
513,معنوں,,,not_cle_lexical_or_closed_class,
512,اہم ترین,,,not_cle_lexical_or_closed_class,
512,بلڈنگ,,,not_cle_lexical_or_closed_class,
512,سنجیدگی,,,not_cle_lexical_or_closed_class,
512,کہوں,,,not_cle_lexical_or_closed_class,
511,اندازے,,,not_cle_lexical_or_closed_class,
511,لیول,,,not_cle_lexical_or_closed_class,
511,مخالفین,,,not_cle_lexical_or_closed_class,
511,موسی,,,not_cle_lexical_or_closed_class,
510,قوموں,,,not_cle_lexical_or_closed_class,
510,گز,,,not_cle_lexical_or_closed_class,
510,نورانی,,,not_cle_lexical_or_closed_class,
509,ٹیبل,,,not_cle_lexical_or_closed_class,
508,تنویر,,,not_cle_lexical_or_closed_class,
508,سٹار,,,not_cle_lexical_or_closed_class,
507,آدہی,,,not_cle_lexical_or_closed_class,
507,سفارش,,,not_cle_lexical_or_closed_class,
507,قلعہ,,,not_cle_lexical_or_closed_class,
506,تعمیراتی,,,not_cle_lexical_or_closed_class,
506,چراغ,,,not_cle_lexical_or_closed_class,
506,لارا,,,not_cle_lexical_or_closed_class,
506,متنازعہ,,,not_cle_lexical_or_closed_class,
505,پروجیکٹ,,,not_cle_lexical_or_closed_class,
504,بخوبی,,,not_cle_lexical_or_closed_class,
504,کمر,,,not_cle_lexical_or_closed_class,
504,لڑکوں,,,not_cle_lexical_or_closed_class,
504,ہندوؤں,,,not_cle_lexical_or_closed_class,
503,پراجیکٹ,,,not_cle_lexical_or_closed_class,
502,اعمال,,,not_cle_lexical_or_closed_class,
502,بہاشا,,,not_cle_lexical_or_closed_class,
502,سائز,,,not_cle_lexical_or_closed_class,
502,گانا,,,not_cle_lexical_or_closed_class,
502,لہر,,,not_cle_lexical_or_closed_class,
502,مبادلہ,,,not_cle_lexical_or_closed_class,
502,ونگ,,,not_cle_lexical_or_closed_class,
501,دانتوں,,,not_cle_lexical_or_closed_class,
501,قبیلے,,,not_cle_lexical_or_closed_class,
501,منتقلی,,,not_cle_lexical_or_closed_class,
501,ہڈی,,,not_cle_lexical_or_closed_class,
500,اسمبلیوں,,,not_cle_lexical_or_closed_class,
500,جموں,,,not_cle_lexical_or_closed_class,
500,خواندگی,,,not_cle_lexical_or_closed_class,
500,کہیلنا,,,not_cle_lexical_or_closed_class,
500,گیٹ,,,not_cle_lexical_or_closed_class,
500,نما,,,no_two_source_semantic_agreement,-Like; type; stuff; MMA; fighting
499,باشندوں,,,not_cle_lexical_or_closed_class,
499,گلوکار,,,not_cle_lexical_or_closed_class,
498,اٹہاتے,,,not_cle_lexical_or_closed_class,
498,برتن,,,not_cle_lexical_or_closed_class,
498,بلڈ,,,not_cle_lexical_or_closed_class,
498,چلتی,,,not_cle_lexical_or_closed_class,
498,مائی,,,not_cle_lexical_or_closed_class,
498,مکان,,,not_cle_lexical_or_closed_class,
497,اربوں,,,not_cle_lexical_or_closed_class,
497,اکرام,,,not_cle_lexical_or_closed_class,
497,جیلوں,,,not_cle_lexical_or_closed_class,
497,طورپر,,,not_cle_lexical_or_closed_class,
496,رحم,,,not_cle_lexical_or_closed_class,
496,سیزن,,,not_cle_lexical_or_closed_class,
496,سینے,,,not_cle_lexical_or_closed_class,
496,ناموں,,,not_cle_lexical_or_closed_class,
496,ٹیلیفون,,,not_cle_lexical_or_closed_class,
495,احساسات,,,not_cle_lexical_or_closed_class,
495,تحفظات,,,not_cle_lexical_or_closed_class,
495,تحقیقی,,,not_cle_lexical_or_closed_class,
494,بدترین,,,not_cle_lexical_or_closed_class,
494,کروائی,,,not_cle_lexical_or_closed_class,
494,نامزدگی,,,not_cle_lexical_or_closed_class,
494,وقفہ,,,not_cle_lexical_or_closed_class,
494,ڈاکٹرز,,,not_cle_lexical_or_closed_class,
493,دیو,,,not_cle_lexical_or_closed_class,
493,ٹاس,,,not_cle_lexical_or_closed_class,
492,تبلیغ,,,not_cle_lexical_or_closed_class,
492,جونیجو,,,not_cle_lexical_or_closed_class,
492,سبہی,,,not_cle_lexical_or_closed_class,
492,کشیدگی,,,not_cle_lexical_or_closed_class,
492,کٹ,,,not_cle_lexical_or_closed_class,
491,بلین,,,no_two_source_semantic_agreement,billion; 1.5; U.S.; 3.1; Inside
491,پہنچتے,,,not_cle_lexical_or_closed_class,
491,چلنا,,,not_cle_lexical_or_closed_class,
491,گلاب,,,not_cle_lexical_or_closed_class,
491,موزوں,,,not_cle_lexical_or_closed_class,
490,اموات,,,not_cle_lexical_or_closed_class,
490,آزمائش,,,not_cle_lexical_or_closed_class,
490,تربیتی,,,not_cle_lexical_or_closed_class,
490,جملہ,,,not_cle_lexical_or_closed_class,
490,درانی,,,not_cle_lexical_or_closed_class,
490,عصر,,,not_cle_lexical_or_closed_class,
489,بالر,,,not_cle_lexical_or_closed_class,
489,بچیوں,,,not_cle_lexical_or_closed_class,
488,اشتراک,,,not_cle_lexical_or_closed_class,
488,بڑہتا,,,not_cle_lexical_or_closed_class,
488,حرام,,,not_cle_lexical_or_closed_class,
488,ذہین,,,not_cle_lexical_or_closed_class,
488,عمارتیں,,,not_cle_lexical_or_closed_class,
488,کالجوں,,,not_cle_lexical_or_closed_class,
488,ڈیزائن,,,not_cle_lexical_or_closed_class,
487,عظمی,,,not_cle_lexical_or_closed_class,
487,گوہر,,,not_cle_lexical_or_closed_class,
487,لگان,,,not_cle_lexical_or_closed_class,
487,نصیر,,,not_cle_lexical_or_closed_class,
486,خلیفہ,,,not_cle_lexical_or_closed_class,
486,شبہ,,,not_cle_lexical_or_closed_class,
486,طیاروں,,,not_cle_lexical_or_closed_class,
486,فائز,,,not_cle_lexical_or_closed_class,
486,مفادات,,,not_cle_lexical_or_closed_class,
486,منتظر,,,not_cle_lexical_or_closed_class,
486,نقصان دہ,,,not_cle_lexical_or_closed_class,
485,بلاشبہ,,,not_cle_lexical_or_closed_class,
485,بنیں,,,not_cle_lexical_or_closed_class,
485,تہوڑے,,,not_cle_lexical_or_closed_class,
484,بدن,,,not_cle_lexical_or_closed_class,
484,تناظر,,,not_cle_lexical_or_closed_class,
484,جشن,,,not_cle_lexical_or_closed_class,
484,محکموں,,,not_cle_lexical_or_closed_class,
484,ڈور,,,not_cle_lexical_or_closed_class,
484,ڈیپارٹمنٹ,,,not_cle_lexical_or_closed_class,
483,بہرا,,,not_cle_lexical_or_closed_class,
483,تنظیمیں,,,not_cle_lexical_or_closed_class,
483,جوڑ,,,not_cle_lexical_or_closed_class,
483,حاضرین,,,not_cle_lexical_or_closed_class,
483,قواعد,,,not_cle_lexical_or_closed_class,
482,حکمرانی,,,not_cle_lexical_or_closed_class,
482,فرسٹ,,,not_cle_lexical_or_closed_class,
482,قبرستان,,,not_cle_lexical_or_closed_class,
482,نظامت,,,not_cle_lexical_or_closed_class,
481,بہادر,,,not_cle_lexical_or_closed_class,
481,پریکٹس,,,not_cle_lexical_or_closed_class,
481,پلاٹ,,,not_cle_lexical_or_closed_class,
481,دہرن,,,not_cle_lexical_or_closed_class,
481,قبر,,,not_cle_lexical_or_closed_class,
481,ہستی,,,not_cle_lexical_or_closed_class,
480,آزادانہ,,,not_cle_lexical_or_closed_class,
480,بلندی,,,not_cle_lexical_or_closed_class,
480,رخصت,,,not_cle_lexical_or_closed_class,
480,علموں,,,not_cle_lexical_or_closed_class,
480,کامرس,,,not_cle_lexical_or_closed_class,
480,نسبتا,,,not_cle_lexical_or_closed_class,
479,جلسے,,,not_cle_lexical_or_closed_class,
479,دانت,,,not_cle_lexical_or_closed_class,
479,زرداری,,,not_cle_lexical_or_closed_class,
479,سمجہے,,,not_cle_lexical_or_closed_class,
479,فرمائی,,,not_cle_lexical_or_closed_class,
478,پابندیاں,,,not_cle_lexical_or_closed_class,
478,دیجئے,,,not_cle_lexical_or_closed_class,
478,شیڈول,,,not_cle_lexical_or_closed_class,
478,قربان,,,not_cle_lexical_or_closed_class,
478,نفسیات,,,not_cle_lexical_or_closed_class,
478,ہیر,,,not_cle_lexical_or_closed_class,
477,اشد,,,not_cle_lexical_or_closed_class,
477,جیب,,,not_cle_lexical_or_closed_class,
476,رشتہ داروں,,,not_cle_lexical_or_closed_class,
476,سرپرستی,,,not_cle_lexical_or_closed_class,
476,وعدے,,,not_cle_lexical_or_closed_class,
475,بروز,,,not_cle_lexical_or_closed_class,
475,داغ,"a stain, spot",,no_two_source_semantic_agreement,singed; commended; Father; threw; Like
475,دوم,second,,no_two_source_semantic_agreement,
475,سبزیاں,,,not_cle_lexical_or_closed_class,
475,مومن,,,not_cle_lexical_or_closed_class,
474,آخرت,,,not_cle_lexical_or_closed_class,
474,پارٹیوں,,,not_cle_lexical_or_closed_class,
474,نظریاتی,,,not_cle_lexical_or_closed_class,
473,تعمیرات,,,not_cle_lexical_or_closed_class,
473,تنازعات,,,not_cle_lexical_or_closed_class,
473,لیبارٹری,,,not_cle_lexical_or_closed_class,
473,معاون,,,not_cle_lexical_or_closed_class,
473,ہلکے,,,not_cle_lexical_or_closed_class,
472,چوتہی,,,not_cle_lexical_or_closed_class,
472,زکریا,,,not_cle_lexical_or_closed_class,
472,منصفانہ,,,not_cle_lexical_or_closed_class,
472,ہجرت,,,not_cle_lexical_or_closed_class,
471,اجرت,,,not_cle_lexical_or_closed_class,
471,پذیرائی,,,not_cle_lexical_or_closed_class,
471,پوچہ,,,not_cle_lexical_or_closed_class,
471,روانگی,,,not_cle_lexical_or_closed_class,
471,روزے,,,not_cle_lexical_or_closed_class,
471,سادگی,,,not_cle_lexical_or_closed_class,
471,شوٹنگ,,,not_cle_lexical_or_closed_class,
471,شہزادی,,,not_cle_lexical_or_closed_class,
471,فورسز,,,not_cle_lexical_or_closed_class,
471,لمبے,,,not_cle_lexical_or_closed_class,
470,الٹ,,,not_cle_lexical_or_closed_class,
470,باقاعدگی,,,not_cle_lexical_or_closed_class,
470,لائیں,,,not_cle_lexical_or_closed_class,
470,لڑنے,,,not_cle_lexical_or_closed_class,
470,مجاہد,,,not_cle_lexical_or_closed_class,
469,سکوں,,,not_cle_lexical_or_closed_class,
469,سوائے,,,no_two_source_semantic_agreement,Except; Zealand; Australia; Same; Libanus
469,فلمساز,,,not_cle_lexical_or_closed_class,
468,سرے,,,not_cle_lexical_or_closed_class,
468,طلاق,,,not_cle_lexical_or_closed_class,
468,ڈکیتی,,,not_cle_lexical_or_closed_class,
