rank,front,meaning,wordfreq_zipf,semantic_support,kaikki_readurdu_agree,kaikki_word2word_agree,readurdu_word2word_agree,kaikki_meaning,readurdu_meaning,word2word_meaning
2181,مشکوک,doubtful; dubious; ambiguous; unclear,4.34,Kaikki+ReadUrdu,True,False,False,doubtful; dubious; ambiguous; unclear; suspect (of a person),"adj. doubtful; dubious; ambiguous; unclear; suspect (of a person) | Platts: (pass. part. of شك 'to be dubious, or confused; to doubt,' &c.), adj. Doubted; doubtful, uncertain,…",suspicious; shady; banker; Iranian; operating
2182,مقصود,proposed; intended; wished; aim,4.34,Kaikki+ReadUrdu,True,False,False,"proposed, intended; wished; aim; object; intent; aim; view; desired (connoted with beloved)","adj. proposed, intended; wished; desired (connoted with beloved) | n. aim; object; intent; aim; view | Platts: (pass. part. of قصد 'to intend, desire,' &c.), part. adj. Intended, meant; purposed, designed; proposed;…",
2183,نجم,horoscope; star; planet,4.34,Kaikki+ReadUrdu,True,False,False,"horoscope; white pearl; star, planet","n. star, planet; fortune, fate; horoscope | Platts:",
2184,وصیت,legacy; bequest; will; testament,4.34,Kaikki+ReadUrdu+word2word,True,True,True,"legacy, bequest; will, testament; precept, command","n. will, testament; legacy, bequest; precept, command | Platts: (A. وصية, v.n. of the measure فَعِيلةَ, fr. وَصَي; see waṣī)",will; serve; testament; as; This
2185,ولد,boy; son; offspring,4.34,Kaikki+ReadUrdu,True,False,False,boy; son; offspring,son; offspring; boy,
2186,چیخ,shriek; squeal; scream; screech,4.34,Kaikki+ReadUrdu+word2word,True,True,True,shriek; squeal; scream; screech,n. scream; screech; shriek; squeal | Platts: (see ćīkhnā),RUMBLING; SCREAMS; noise; DANIEL; shouting
2187,کلی,a gargle; bud; a mouthful of any liquid,4.34,Kaikki+ReadUrdu,True,False,False,a gargle; bud (of a flower); a mouthful of any liquid,n. bud (of a flower); a mouthful of any liquid; a gargle | Platts:,
2188,کوہ,hill; mountain,4.34,Kaikki+ReadUrdu,True,False,False,hill; mountain,n. mountain; hill | Platts:,
2189,اخذ,seizing; taking; something derived,4.33,Kaikki+ReadUrdu,True,False,False,"seizing, taking; something derived","n. seizing, taking; something derived | Platts:",concluded; weaponized; large; absolved; guilt
2190,اماں,mom; mother; mommy; mummy,4.33,Kaikki+ReadUrdu+word2word,True,True,True,"mom, mother; mommy, mummy","mom, mother; mommy, mummy",Mom; saying; Hey; mean; like
2191,بادل,cloud; storm,4.33,Kaikki+ReadUrdu+word2word,True,True,True,cloud; storm,n. cloud; storm | Platts:,cloud; Cock-a-doodle-doo; dust; gone; familial
2192,بدعنوانی,corruption; malpractice,4.33,Kaikki+ReadUrdu,True,False,False,"corruption, malpractice","corruption, malpractice",
2193,بظاہر,seemingly; apparently,4.33,Kaikki+ReadUrdu+word2word,True,True,True,seemingly; apparently,seemingly; apparently,seemingly; Apparently; persecutions; source; seeing
2194,تنہائی,loneliness; solitude,4.33,Kaikki+ReadUrdu,True,False,False,"privacy; solitary confinement; loneliness, solitude, isolation","loneliness, solitude",Alone; chamber; outside; Wait; now
2195,تھانہ,police station,4.33,Kaikki+ReadUrdu,True,False,False,police station,police station,
2196,تہوار,day of festival; celebration; holiday,4.33,Kaikki+ReadUrdu+word2word,True,True,True,"day of festival, celebration, holiday","day of festival, celebration, holiday",To; Festival; her; tell; King
2197,جانچ,test; checking,4.33,ReadUrdu+word2word,False,False,True,,"inspection, analysis, enquiry; exam, test; checking",test; Weapons; check; inspecting; Victoria
2198,جوتے,“shoe”):,4.33,ReadUrdu+word2word,False,False,True,direct plural; oblique/vocative singular,"inflection of جُوتا (jūtā, “shoe”):",shoes; shoe; pry; Nike; Guy
2199,دانش,wisdom; learning,4.33,Kaikki+ReadUrdu,True,False,False,"science; wisdom, sagacity; knowledge, learning","wisdom, learning",
2200,درود,blessing; salutation; ellipsis of دُرُود شَرِیف; Salawat,4.33,Kaikki+ReadUrdu,True,False,False,"blessing, salutation; ellipsis of دُرُود شَرِیف (durūd śarīf); Salawat (durood – the uttering of specific phrases to bless the prophet Muhammad and his family whenever he is mentioned or encountered in a text)","n. blessing, salutation; Salawat (durood – the uttering of specific phrases to bless the prophet Muhammad and his family whenever he…; ellipsis of دُرُود شَرِیف (durūd śarīf) | Platts:",
2201,دستاویز,signature; document; paper; bond,4.33,Kaikki+ReadUrdu+word2word,True,True,True,"signature; document, paper; bond, deed, a note of hand","document, paper; bond, deed, a note of hand; signature",document; form; release; –; Vice
2202,ذلیل,despicable; insulting; humiliated; dishonoured,4.33,Kaikki+ReadUrdu,True,False,False,"despicable, insulting; humiliated; dishonoured","humiliated; dishonoured; despicable, insulting",Would; Condemn; done; dick; resemblance
2203,سواری,s.f. Riding; anything on which one rides,4.33,ReadUrdu+word2word,False,False,True,,"s.f. Riding; horsemanship; anything on which one rides, vehicle (beast, horse, &c.), conveyance; equipage,…",ride; Couldn; shotgun; GT-R; riding
2204,سیکنڈ,second,4.33,ReadUrdu+word2word,False,False,True,,second (time),seconds; second; Seconds; -Ten; sec
2205,شاخ,horn; antler; tree branch; bough,4.33,Kaikki+ReadUrdu+word2word,True,True,True,horn; antler; tree branch; bough; organizational branch,n. horn; antler; tree branch; bough; organizational branch | Platts: ( = S.,branch; planted; had; her; mother
2206,شفقت,affection,4.33,Kaikki+ReadUrdu,True,False,False,kindness; affection; compassion,"affection, tenderness",clemency; such; compassionate; spare; Will
2207,طیارہ,airplane; airship; plane,4.33,Kaikki+ReadUrdu,True,False,False,airplane; airship; plane (aircraft of any kind),airplane; airship; plane (aircraft of any kind),THE; Qaddafi; anti-air; nonexistent; virtually
2208,لوہے,“iron”):,4.33,ReadUrdu+word2word,False,False,True,direct plural; oblique/vocative singular,"inflection of لوہا (lohā, “iron”):",Gives; hit; iron; chance; trapped
2209,مایوسی,despair,4.33,ReadUrdu+word2word,False,False,True,,"despair, disappointment",frustration; Frustration; despair; patience; understand
2210,محافظ,protector; guard,4.33,Kaikki+ReadUrdu,True,False,False,protector; guard,"n. protector; guard | Platts: (act. part. of حافظ 'to defend, to preserve,' &c., iii of حفظ 'to keep, preserve, guard,' &c.), part.",conqueror; savior; marriage; both; Your
2211,مربع,square,4.33,Kaikki+ReadUrdu+word2word,True,True,True,square,"n. square | Platts: (pass. part. of ربّع 'to make four; or four-sided,' &c., ii of ربع 'to become the fourth' (of the three),…","square; ""; call; away; And"
2212,منا,darling; dear; boy,4.33,Kaikki+ReadUrdu,True,False,False,"darling, dear, boy (especially of a child)","n. darling, dear, boy (especially of a child) | Platts: v.n. See مننا mannā",business; each; stay; other; And
2213,مہربان,a friend; loving; affectionate; friendly,4.33,Kaikki+ReadUrdu+word2word,True,True,True,"a friend; loving, affectionate, friendly, kind, benevolent, beneficent, favouring, indulgent, gracious, propitious; compassionate, merciful","adj. loving, affectionate, friendly, kind, benevolent, beneficent, favouring, indulgent, gracious, propitious;… | n. a friend | Platts: (mihr+bān, q",those; fair; friend; isn; always
2214,نشہ,intoxication,4.33,Kaikki+ReadUrdu,True,False,False,"delusion; addiction; intoxication, drunkenness",intoxication,
2215,نظریں,gaze,4.33,ReadUrdu+word2word,False,False,True,,"plural direct of نَظَر (nazar — look, gaze, glance)",Gaze; envy; upon; reason; eyes
2216,نوع,s.m. Mankind: — nauʻ-o-jins,4.33,ReadUrdu+word2word,False,False,True,,"s.m. Species (opp. of jins, 'genus'), kind, sort; manner, mode: — nauʻ-ě-inṣān, s.m. Mankind: — nauʻ-o-jins,…",mankind; walked; ago; away; 100
2217,کھائی,ditch,4.33,ReadUrdu+word2word,False,False,True,,"ditch, moat; trench",means; ditch; MREs; dodging; mortar
2218,کہوں,subjunctive of کَہْنا,4.33,ReadUrdu+word2word,False,False,True,,subjunctive of کَہْنا (kahnā — to say),might; say; confirmation; Hey; afraid
2219,ہلکا,mild; light; soft; delicate,4.33,Kaikki+ReadUrdu+word2word,True,True,True,"mild; easy, light; soft, delicate","adj. light, weightless; mild; soft, delicate | Platts: adj. (f. -ī), Light (in weight, or in character, or in colour, &c.); unimportant, of no consequence, of…",lighter; Couldn; Light; somebody; found
2220,ہموار,flat; smooth; even,4.33,Kaikki+ReadUrdu,True,False,False,"flat, smooth, even","adj. flat, smooth, even | Platts: (ham+wār, q",Smoother; There; more; in; s
2221,اکٹھا,together; gathered; in all; collected,4.32,Kaikki+ReadUrdu,True,False,False,"together, gathered, in all, collected","together, gathered, in all, collected",combine; If; forces; were; we
2222,بمباری,bombing; bombardment,4.32,Kaikki+ReadUrdu+word2word,True,True,True,"bombing, bombardment","bombing, bombardment",bombing; Tora; Bora; high; tried
2223,بنت,daughter,4.32,Kaikki+ReadUrdu,True,False,False,daughter,n. daughter | Platts:,
2224,بندر,monkey; port; harbour,4.32,Kaikki+ReadUrdu+word2word,True,True,True,"monkey; port, harbour","n. port, harbour; monkey | Platts:",monkey; rat; A; dancing; lab
2225,تسلسل,sequence,4.32,ReadUrdu+word2word,False,False,True,,"s.m. Running down, flowing (water); being joined, adhering as the links of a chain; concatenation, sequence,…",sequence; automated; process; consistently; adjacent
2226,سادگی,plainness; simplicity; naivety,4.32,Kaikki+ReadUrdu,True,False,False,"plainness; simplicity, naivety","n. simplicity, naivety; plainness | Platts: (abst. s. fr. next)",They; No; people; different; from
2227,مستعفی,one who has resigned; resigning; one seeking to be excused; relieved,4.32,Kaikki+ReadUrdu,True,False,False,"one who has resigned, resigning; one seeking to be excused, relieved, or exempted from","adj. one who has resigned, resigning; one seeking to be excused, relieved, or exempted from | Platts: (for A. مستعفٍ mustaʻfiṉ, act. part. of استعفي 'to seek to be exempted or excused (from),' x of عفا (for عفو…",
2228,واسطہ,sake,4.32,Kaikki+ReadUrdu,True,False,False,"account, sake; business, concern; anything intermediate","connection; sake, mediation",
2229,ٹھوس,firm; solid,4.32,Kaikki+ReadUrdu,True,False,False,firm; solid; significant,solid; substantial; firm,concrete; substantive; repeatedly; point; data
2230,پول,emptiness; meaninglessness; gate; entrance,4.32,Kaikki+ReadUrdu,True,False,False,"an excuse; emptiness, meaninglessness; gate, entrance (to a town)","n. emptiness, meaninglessness; gate, entrance (to a town) | Platts: (from the English)",pool; say; talent; compete; importantly
2231,پیروں,“foot”),4.32,ReadUrdu+word2word,False,False,True,,"oblique plural of پَیر (pair, “foot”); oblique plural of پِیر (pīr, “saint; Monday”)",foot; LEGS; legs; MY; feet
2232,آبی,humid; moist; aquatic,4.31,Kaikki+ReadUrdu,True,False,False,humid; moist; aquatic,"adj. watery, aqueous; aquatic; blue, light blue | Platts: adj. Of or belonging to water, aquatic; watery, moist, humid; irrigated; watery blue, light blue: —",
2233,استدلال,demonstration; reasoning,4.31,Kaikki+ReadUrdu,True,False,False,"demonstration, reasoning, justification, induction, debate, inference","s.m. Seeking proof, arguments or reasons; proof, demonstration, argument ( = دليل dalīl",
2234,انڈونیشیا,Indonesia (a country in the Southeast Asia; Asia),4.31,Kaikki+ReadUrdu,True,False,False,"Indonesia (a country in the Southeast Asia, Asia)","Indonesia (a country in the Southeast Asia, Asia)",
2235,بلوچی,Baluchi,4.31,ReadUrdu+word2word,False,False,True,,"Baluchi, Balochi (language)",Al-Baluchi; Baluchi; famous; courier; working
2236,تقلید,forgery; conformity; conformation,4.31,Kaikki+ReadUrdu,True,False,False,"forgery; counterfeit; conformity, conformation","n. imitation, representation; forgery; conformity, conformation | Platts:",
2237,تھوک,spit; saliva,4.31,Kaikki+ReadUrdu,True,False,False,spit; saliva,spit; saliva,
2238,جال,net; trap; snare; web,4.31,Kaikki+ReadUrdu,True,False,False,"net; trap, snare; web, spider web","n. net; trap, snare; web, spider web | Platts:",
2239,جمعرات,Thursday,4.31,Kaikki+ReadUrdu+word2word,True,True,True,Thursday,Thursday,Ammar; Thursday; which; day; calmly
2240,دھند,fog (haze; mist; of weather),4.31,Kaikki+ReadUrdu+word2word,True,True,True,"fog (haze; mist, of weather)","fog (haze; mist, of weather)",Disappeared; mist; fine; like; morning
2241,ریت,rite; sand; custom; tradition,4.31,Kaikki+ReadUrdu+word2word,True,True,True,"rite; sand; custom, tradition","n. sand; custom, tradition; rite | Platts:",sand; Sandglass; Sands; Time; contained
2242,سودا,fruits; sweetmeats; goods; wares,4.31,Kaikki+ReadUrdu+word2word,True,True,True,"fruits; sweetmeats; goods, wares; trade, traffic; marketing; purchase, bargain; the black bile (one of the four humours of the body), atrabilis; melancholy; hypochondria; frenzy, madness, insanity; love; desire, concupiscence; ambition","n. goods, wares; trade, traffic; marketing; purchase, bargain; fruits; sweetmeats; the black bile (one of the four humours of the body), atrabilis; melancholy; hypochondria; frenzy, madness,… | Platts:",deal; bargain; big; smell; Deal
2243,صنف,gender; a genre,4.31,Kaikki+ReadUrdu,True,False,False,gender; a genre,a genre; gender,
2244,عمرہ,umrah (a minor hajj; a lesser pilgrimage to Mecca; other than at the time of the hajj),4.31,Kaikki+ReadUrdu,True,False,False,"umrah (a minor hajj, a lesser pilgrimage to Mecca, other than at the time of the hajj)","n. umrah (a minor hajj, a lesser pilgrimage to Mecca, other than at the time of the hajj) | Platts: (for A. عمرة, v.n. fr. عمر 'to live, remain,' &c.)",
2245,غفلت,negligence,4.31,Kaikki+ReadUrdu,True,False,False,negligence; carelessness,"negligence, heedlessness",
2246,نژاد,race; root; origin; seed,4.31,Kaikki+ReadUrdu,True,False,False,"race; root, origin; seed; family; genealogy, lineage; descent","race; family; genealogy, lineage; descent; root, origin; seed",
2247,پسندیدہ,favourite,4.31,Kaikki+ReadUrdu,True,False,False,favourite,"adj. favourite | Platts: (perf. part. of pasandīdan: see pasand), part. adj. Approved, liked; chosen; agreed to; desirable; pleasing;…",favorite; campus; favorites; spot; riddles
2248,پڑھتا,masculine singular of پَڑْھنا ),4.31,ReadUrdu+word2word,False,False,True,,masculine singular of پَڑْھنا (paṛhnā — to read (ie. a book etc.)),Reading; Timothy; first; from; letter
2249,چاول,rice,4.31,Kaikki+ReadUrdu,True,False,False,rice,n. rice | Platts:,
2250,گود,bosom; embrace,4.31,Kaikki+ReadUrdu,True,False,False,bosom; embrace; adoption,n. lap (body); bosom; embrace | Platts:,
2251,اراضی,ground; land; terrain,4.30,Kaikki+ReadUrdu,True,False,False,"ground, land, terrain","n. ground, land, terrain | Platts:",
2252,ایندھن,fuel,4.30,Kaikki+ReadUrdu+word2word,True,True,True,fuel,fuel,WE; gas; FUEL; run; US
2253,برما,drill; borer,4.30,Kaikki+ReadUrdu,True,False,False,"drill, borer; Burma, Myanmar (country in Southeast Asia)","n. drill, borer | Platts:",
2254,بلی,cat,4.30,Kaikki+ReadUrdu,True,False,False,"cat; yes, why not",n. cat,pussy; Here; go; Considering; saves
2255,تاخیر,s.f. Delay; To delay,4.30,ReadUrdu+word2word,False,False,True,,"s.f. Delay, procrastination; postponement; impediment: — tāḵẖīr karnā (-meṅ), To delay, procrastinate; to…",delay; delayed; badges; Plus; codes
2256,تار,cord; wire,4.30,Kaikki+ReadUrdu+word2word,True,True,True,"cable; telegraph; cord, wire","s.m. Thread, string; the warp or threads extended lengthwise in a loom; wire, cord, string of a musical…",wire; till; recording; everything; still
2257,جنگجو,warrior,4.30,Kaikki+ReadUrdu,True,False,False,warrior,warrior,-They; acted; combatant; rogue; rescue
2258,جھنگ,Jhang (a city in Punjab; Pakistan),4.30,Kaikki+ReadUrdu,True,False,False,"Jhang (a city in Punjab, Pakistan)","Jhang (a city in Punjab, Pakistan)",
2259,جھگڑا,row; fight,4.30,Kaikki+ReadUrdu,True,False,False,row; fight,fight; row,trouble; want; any; through; we
2260,خداوند,God; the Lord; An epithet for Jesus,4.30,Kaikki+ReadUrdu+word2word,True,True,True,husband; God; the Lord; An epithet for Jesus,"An epithet for Jesus.; God; Lord; owner, possessor","Lord; please; ""; more; When"
2261,دوری,distance,4.30,Kaikki+ReadUrdu,True,False,False,absence; breadth; distance,n. distance; remoteness; separation | Platts: (see dūr),within; him; 10; re; We
2262,دوزخ,hell,4.30,Kaikki+ReadUrdu+word2word,True,True,True,"hell, hellfire; Nafs al-Ammara (the human inclination or ego towards sin); the stomach (especially one that is hungry), an empty stomach, belly",hell,em; hell; `; give; fast
2263,سرما,winter,4.30,Kaikki+ReadUrdu+word2word,True,True,True,winter,n. alternative form of سرمہ (surma); winter | Platts:,winter; Even; PREACHER; LIKES; COLD
2264,سوچنا,to think; to ponder,4.30,Kaikki+ReadUrdu+word2word,True,True,True,to think; to ponder,"v. to think; to ponder | Platts: v.t. & v.n. To think, reflect, consider, meditate, ponder on, imagine, conceive; to regard, notice, mark,…",think; happen; culture; mma; remembers
2265,عبرت,cautionary lesson,4.30,ReadUrdu+word2word,False,False,True,,"cautionary lesson, warning example",deterrent; passes; lesson; learn; As
2266,فلاں,so-and-so; a certain thing or person; a designation for something unknown,4.30,Kaikki+ReadUrdu,True,False,False,so-and-so; a certain thing or person; a designation for something unknown,a designation for something unknown; so-and-so; a certain thing or person,
2267,لمبا,tall; expanded; great; large,4.30,Kaikki+ReadUrdu+word2word,True,True,True,"tall (of people); spacious, capacious; expanded, great, large","adj. tall (of people); long (of objects, duration, etc); expanded, great, large | Platts:",tall; terrible; On; too; She
2268,منشیات,addictives,4.30,ReadUrdu+word2word,False,False,True,,"plural of مُنَشّی (munaśśī); intoxicants, addictives (drugs)",drugs; drug; Like; junkie; thief
2269,میمن,Memon,4.30,Kaikki+ReadUrdu,True,False,False,Memon,"Memon; a surname, Memon, from Gujarati or Sindhi",
2270,وابستگی,connection; obligation; attachment; affinity,4.30,Kaikki+ReadUrdu,True,False,False,"connection; obligation; attachment, affinity, relationship, adherence","attachment, affinity, relationship, adherence; connection; obligation",commitment; dare; question; story; How
2271,پتی,leaf; husband,4.30,Kaikki+ReadUrdu,True,False,False,leaf; husband,n. leaf; husband | Platts:,handles; billionaires; bunch; whole; bank
2272,پکار,cry; call; proclamation,4.30,Kaikki+ReadUrdu+word2word,True,True,True,"cry, call; proclamation","n. cry, call; proclamation | Platts:",bishop; classifying; A; try; call
2273,چوٹی,peak,4.30,ReadUrdu+word2word,False,False,True,,"braid; lock of hair; summit, peak (of a mountain)",ridge; short; peak; haven; its
2274,ڈالنا,to pour; to place; to deliver,4.30,Kaikki+ReadUrdu,True,False,False,to pour; to place; to deliver,"to pour; to put, place; to deliver",sidewalk; Putting; slow-rolling; bitch; meeting
2275,کشیدگی,displeasure; tension; stress,4.30,Kaikki+ReadUrdu+word2word,True,True,True,"displeasure; tension, stress","n. tension, stress; displeasure | Platts: (abst. s. fr. kashīda)",stress; fractures; these; get; little
2276,احوال,event; narrative; ongoing,4.29,Kaikki+ReadUrdu,True,False,False,"event, narrative, ongoing","n. event, narrative, ongoing | Platts:",
2277,اردن,"Jordan; Jordan (a river in West Asia in the Middle East, that empties into the Dead Sea; flowing through Israel; the West Bank and Jordan)",4.29,Kaikki+ReadUrdu,True,False,False,"Jordan (a country in West Asia in the Middle East); Jordan (a river in West Asia in the Middle East, that empties into the Dead Sea, flowing through Israel, the Golan Heights, the West Bank and Jordan)","name: Jordan (a country in West Asia in the Middle East); Jordan (a river in West Asia in the Middle East, that empties into the Dead Sea, flowing through Israel, the… | Platts:",Jords; Humam; Khalil; al-Balawi; Jordanian
2278,انجینئر,engineer,4.29,ReadUrdu+word2word,False,False,True,,engineer,engineer; been; consultant; solutions; systems
2279,درگاہ,Sufi shrine,4.29,Kaikki+ReadUrdu,True,False,False,"threshold; dargah, Sufi shrine",shrine (of a saint),
2280,دمشق,Damascus,4.29,Kaikki+ReadUrdu,True,False,False,"Damascus (the capital city of Syria; an ancient settlement, the ancient capital of various polities, most notably the Umayyad Caliphate from 661 to 744 CE and Aram-Damascus, existing from the 12th to 8th centuries BCE)","Damascus (the capital city of Syria; an ancient settlement, the ancient capital of various polities, most…",
2281,زار,czar; groan; lament,4.29,Kaikki+ReadUrdu,True,False,False,czar; groan; lament,n. lament; groan; czar | Platts:,
2282,سترہ,seventeen,4.29,Kaikki+ReadUrdu+word2word,True,True,True,seventeen,num. seventeen | Platts:,SIGNALS; SEVENTEEN; MONITORS; VE; GOT
2283,شکوہ,resentment; grandeur; inconvenience,4.29,Kaikki+ReadUrdu,True,False,False,"grievance, resentment (ie. a complaint); grandeur; pomp; majesty; magnificence; awe; inconvenience (or a complaint due to an illness or pain)",complaint (shikwa); grandeur (shukoh),
2284,فلک,sky; heaven,4.29,Kaikki+ReadUrdu,True,False,False,sky; heaven,heaven; sky,
2285,لاہوری,Lahorite; Lahori,4.29,Kaikki+ReadUrdu,True,False,False,Lahorite (person); Lahori (of or relating to Lahore),adj. Lahori (of or relating to Lahore) | name: Lahorite (person) | Platts: adj. &,
2286,مانسہرہ,Mansehra (a city in Mansehra district; Khyber Pakhtunkhwa; Pakistan),4.29,Kaikki+ReadUrdu,True,False,False,"Mansehra (a city in Mansehra district, Khyber Pakhtunkhwa, Pakistan)","Mansehra (a city in Mansehra district, Khyber Pakhtunkhwa, Pakistan)",
2287,مشق,exercise,4.29,Kaikki+ReadUrdu+word2word,True,True,True,"exercise, drill","practice, exercise",practice; exercise; practiced; Perhaps; boy/girl
2288,وضو,wudu,4.29,Kaikki+ReadUrdu,True,False,False,"wudu (a ritual washing of the forearms, head, and feet, required after minor impurity, frequently performed immediately before prayer)","n. wudu (a ritual washing of the forearms, head, and feet, required after minor impurity, frequently performed… | Platts: (for A. وضوء waẓūʼ, v.n. fr. وضأ)",
2289,پذیر,taking; receiving; accepting; admitting,4.29,Kaikki+ReadUrdu,True,False,False,"taking, receiving; accepting, admitting; accepter, receiver, host","n. accepting, admitting; taking, receiving; accepter, receiver, host | Platts: part.",Profound; biodegradation; decaying; cells; Kryptonian
2290,پوشیدہ,hidden; concealed; secret; not visible,4.29,Kaikki+ReadUrdu,True,False,False,"hidden, concealed, secret, not visible","adj. hidden, concealed, secret, not visible | Platts: (perf. part. of poshīdan: see posh), part. adj. Concealed, hidden, secret; covered, veiled, clothed, dressed…",invisible; lay; become; stayed; again
2291,پڑھنا,to read; to read out,4.29,ReadUrdu+word2word,False,False,True,"to chant; to cast a spell; to study, learn","to read (ie. a book etc.); to read out (aloud; such a notification, announcement etc.); to decipher; understand",films; reading; started; That; actually
2292,آڑ,covering,4.28,ReadUrdu+word2word,False,False,True,,"covering, shade; shelter; obstruction, blockage, hindrance",cover; under; Come; going; on
2293,اجر,earning; meed; payment; wage,4.28,Kaikki+ReadUrdu,True,False,False,"earning, meed, payment, wage, salary","n. earning, meed, payment, wage, salary | Platts:",reward; injuries; gave; facility; as
2294,اجنبی,stranger,4.28,Kaikki+ReadUrdu+word2word,True,True,True,"stranger; strange, foreign, unfamiliar","stranger, foreigner",alien; strangers; meeting; stranger; SUPERMAN=ILLEGAL
2295,استنبول,Istanbul,4.28,Kaikki+ReadUrdu+word2word,True,True,True,Istanbul (a major city and province of Turkey),Istanbul (a major city and province of Turkey),Istanbul; kept; same; saying; You
2296,الف,name of the first letter of the Urdu alphabet; alif,4.28,Kaikki+ReadUrdu+word2word,True,True,True,name of the first letter of the Urdu alphabet; alif,n. name of the first letter of the Urdu alphabet; alif | Platts:,robots; breath; first; waste; thing
2297,القاعدہ,al-Qaeda,4.28,ReadUrdu+word2word,False,False,True,,al-Qaeda,al-Qaeda; eat; motivated; cells; rewards
2298,اندھا,dumb; blind; unbeliever; stray,4.28,Kaikki+ReadUrdu+word2word,True,True,True,"dumb; blind; unbeliever, stray","adj. blind; dirty, unclean (mirror, glass); dumb | n. blind man; unbeliever, stray",blind; blinded; thought; swooped; stepsisters
2299,بستر,pillow; bedding,4.28,Kaikki+ReadUrdu,True,False,True,carpet; pillow; bedding,"n. bed, mattress; bedding; pillow | Platts:",bed; To; Sultan; Hajar; supper
2300,بیجنگ,Beijing (a direct-administered municipality; the capital city of China),4.28,Kaikki+ReadUrdu,True,False,False,"Beijing (a direct-administered municipality, the capital city of China)","Beijing (a direct-administered municipality, the capital city of China)",announcing; arrival; 9435; Beiijing; Customer
2301,بیٹیاں,“daughter”),4.28,ReadUrdu+word2word,False,False,True,,"direct plural of بیٹی (beṭī, “daughter”)",daughters; Have; Who; own; had
2302,داڑھی,beard,4.28,Kaikki+ReadUrdu+word2word,True,True,True,beard,beard,eldest; Tall; beards; beard; Isn
2303,درویش,poor; unworldly; a beggar,4.28,Kaikki+ReadUrdu,True,False,False,poor; unworldly; a beggar; faqir,"adj. poor; unworldly | n. a beggar; fakir; poor; Dervish; dervish | Platts: (fr. Zend driwis, nom. of driwi; or fr. dareghusćiṭ, nom. of drighu; rt. drigh, 'to be poor, to beg'; cf. S.…",
2304,رئیس,nobleman; a rich man; prince; president,4.28,Kaikki+ReadUrdu,True,False,False,"nobleman, a rich man, prince; president, chief, head, chairperson, boss","n. nobleman, a rich man, prince; president, chief, head, chairperson, boss | Platts:",
2305,رسمی,usual; ordinary; customary,4.28,Kaikki+ReadUrdu,True,False,False,usual; ordinary; customary,"adj. usual; customary; ordinary | Platts: (rel. n. fr. rasm), adj. Usual, customary; — middling, second sort or rate, ordinary",terminated; officially; As; morning; employment
2306,ستارہ,star,4.28,Kaikki+ReadUrdu+word2word,True,True,True,"star; fate, destiny, fortune; a white mark on a horse's head",star,star; He; was; real; a
2307,سوئی,sewing needle; needle; Sui,4.28,Kaikki+ReadUrdu,True,False,False,"sewing needle, needle; Sui (a city in Dera Bugti district, Balochistan, Pakistan)","n. sewing needle, needle | name: Sui (a city in Dera Bugti district, Balochistan, Pakistan) | Platts:",
2308,سوویت,Soviet,4.28,Kaikki+ReadUrdu+word2word,True,True,True,Soviet,adj. Soviet | n. Soviet,Soviet; frontier
2309,صاحبزادہ,son; prince,4.28,Kaikki+ReadUrdu,True,False,False,son; prince,"son; son of a noble, son of a lord; prince",
2310,ضابطہ,custom; control; discipline; rule,4.28,Kaikki+ReadUrdu,True,False,False,"custom, control, discipline; rule, canon, law, ordinance, regulation","n. rule, canon, law, ordinance, regulation; custom, control, discipline | Platts: (for A. ضابطة, fem. of ẓābit̤",
2311,عالی,high; elevated; exalted; eminent,4.28,Kaikki+ReadUrdu,True,False,False,"high, elevated, exalted, eminent, noble, grand, sublime","adj. high, elevated, exalted, eminent, noble, grand, sublime | Platts: (for A. عالٍ ʻāliṉ, act. part. of علو 'to be high,' &c.), adj. High, elevated, exalted, eminent, noble,…",found; Lord; been; It; HASSASINS
2312,غسل,bath; ghusl,4.28,Kaikki+ReadUrdu+word2word,True,True,True,bath; ghusl,n. bath; ghusl | Platts: (inf. n. of غسل 'to wash'),bath; BAER; :; Daddy; 21
2313,فہم,understanding; comprehension,4.28,Kaikki+ReadUrdu+word2word,True,True,True,"understanding, comprehension","n. understanding, comprehension | Platts: (inf. n. of فہم 'to understand,' &c.)",understanding; Are; flatter; liar; used
2314,قطب,pole,4.28,Kaikki+ReadUrdu,True,False,False,pole,pole,
2315,لوٹا,turncoat; renegade; masculine singular perfect indicative : looted,4.28,Kaikki+ReadUrdu,True,False,False,turncoat; renegade; masculine singular perfective participle; masculine singular perfect indicative : looted,"v. inflection of لُوٹْنَا (lūṭnā, “to loot”):; inflection of لَوٹنَا (lauṭnā, “to return; come back”): | n. lota, pot (used to hold water, especially for istinja); turncoat; renegade",
2316,مؤثر,effective,4.28,Kaikki+ReadUrdu+word2word,True,True,True,effective,"n. effective | Platts: (act. part. of أثّر 'to leave or make a mark, or impression, &c. (upon),' ii of أثر 'to make a mark in, or…",effective; most; Currently; 3D; manuever
2317,مالا,garland; necklace,4.28,Kaikki+ReadUrdu,True,False,False,garland; necklace,n. garland; necklace | Platts:,
2318,نان,naan; A type of round; flat bread baked in a tandoor popular in South and Central Asian cuisine,4.28,Kaikki+ReadUrdu,True,False,False,"naan, A type of round, flat bread baked in a tandoor popular in South and Central Asian cuisine","n. naan, A type of round, flat bread baked in a tandoor popular in South and Central Asian cuisine. | Platts:",
