frequency,front,kaikki,readurdu,reason,word2word
768,گہی,,,no_direct_mapping_and_not_indowordnet_lemma,
768,لاشیں,,,no_direct_mapping_and_not_indowordnet_lemma,
767,مشاعرہ,,,no_direct_mapping_and_not_indowordnet_lemma,
766,پسندوں,,,no_direct_mapping_and_not_indowordnet_lemma,
766,چینل,,,no_direct_mapping_and_not_indowordnet_lemma,
765,سونامی,,,no_direct_mapping_and_not_indowordnet_lemma,
765,لگیں,,,no_direct_mapping_and_not_indowordnet_lemma,
764,انچارج,,,no_direct_mapping_and_not_indowordnet_lemma,
764,اٹہارہ,,,no_direct_mapping_and_not_indowordnet_lemma,
762,بچنے,,,no_direct_mapping_and_not_indowordnet_lemma,
762,بناتے,,,no_direct_mapping_and_not_indowordnet_lemma,
762,دیکہی,,,no_direct_mapping_and_not_indowordnet_lemma,
761,جتنے,,,no_direct_mapping_and_not_indowordnet_lemma,
761,گیلانی,,,no_direct_mapping_and_not_indowordnet_lemma,
761,موضوعات,,,no_direct_mapping_and_not_indowordnet_lemma,
760,جاؤ,,,no_direct_mapping_and_not_indowordnet_lemma,
756,پہنچی,,"s.f. An ornament worn on the wrist, a bracelet (esp. a bracelet of gold beads strung together and fastened…",fallback_no_two_source_semantic_agreement,came; through; for; you; Brian
756,نمٹنے,,,no_direct_mapping_and_not_indowordnet_lemma,
755,بنتے,,,no_direct_mapping_and_not_indowordnet_lemma,
754,سورۃ,,,no_direct_mapping_and_not_indowordnet_lemma,
753,پارلیمینٹ,,,no_direct_mapping_and_not_indowordnet_lemma,
751,حتی,,,no_direct_mapping_and_not_indowordnet_lemma,
750,گوٹہ,,,no_direct_mapping_and_not_indowordnet_lemma,
749,اندہےپن,,,no_direct_mapping_and_not_indowordnet_lemma,
749,تیرے,,,no_direct_mapping_and_not_indowordnet_lemma,
749,کشمیریوں,,,no_direct_mapping_and_not_indowordnet_lemma,
746,لاحق,,,no_direct_mapping_and_not_indowordnet_lemma,
744,ملزموں,,,no_direct_mapping_and_not_indowordnet_lemma,
742,ڈالا,,,no_direct_mapping_and_not_indowordnet_lemma,
739,آسٹریلوی,,,no_direct_mapping_and_not_indowordnet_lemma,
739,سائنسدانوں,,,no_direct_mapping_and_not_indowordnet_lemma,
738,گلے,,,no_direct_mapping_and_not_indowordnet_lemma,
737,خریدنے,,,no_direct_mapping_and_not_indowordnet_lemma,
736,کرنسی,,,no_direct_mapping_and_not_indowordnet_lemma,
734,لمبی,,,no_direct_mapping_and_not_indowordnet_lemma,
734,ڈالیں,,,no_direct_mapping_and_not_indowordnet_lemma,
733,کہیلتے,,,no_direct_mapping_and_not_indowordnet_lemma,
731,حکومتیں,,,no_direct_mapping_and_not_indowordnet_lemma,
730,سٹیشن,,,no_direct_mapping_and_not_indowordnet_lemma,
727,مراکز,,,no_direct_mapping_and_not_indowordnet_lemma,
726,عطیات,,,no_direct_mapping_and_not_indowordnet_lemma,
725,قبضے,,,no_direct_mapping_and_not_indowordnet_lemma,
723,پڑہے,,,no_direct_mapping_and_not_indowordnet_lemma,
722,تقاضوں,,,no_direct_mapping_and_not_indowordnet_lemma,
722,دکہایا,,,no_direct_mapping_and_not_indowordnet_lemma,
722,نکالا,,,no_direct_mapping_and_not_indowordnet_lemma,
721,روکا,,,no_direct_mapping_and_not_indowordnet_lemma,
721,صنعتوں,,,no_direct_mapping_and_not_indowordnet_lemma,
721,مزدوروں,,,no_direct_mapping_and_not_indowordnet_lemma,
720,تاجروں,,,no_direct_mapping_and_not_indowordnet_lemma,
718,دکان,,,no_direct_mapping_and_not_indowordnet_lemma,
717,پیداواری,,,no_direct_mapping_and_not_indowordnet_lemma,
717,لکہتے,,,no_direct_mapping_and_not_indowordnet_lemma,
717,ٹو,,,no_direct_mapping_and_not_indowordnet_lemma,
717,ٹیکسٹائل,,,no_direct_mapping_and_not_indowordnet_lemma,
715,زرمبادلہ,,,no_direct_mapping_and_not_indowordnet_lemma,
713,نیازی,,,no_direct_mapping_and_not_indowordnet_lemma,
711,بدلے,,,no_direct_mapping_and_not_indowordnet_lemma,
711,شکور,,,no_direct_mapping_and_not_indowordnet_lemma,
709,جلا,,,no_direct_mapping_and_not_indowordnet_lemma,
709,حصص,,,no_direct_mapping_and_not_indowordnet_lemma,
709,کیری,,,no_direct_mapping_and_not_indowordnet_lemma,
708,چوتہے,,,no_direct_mapping_and_not_indowordnet_lemma,
708,عمارتوں,,,no_direct_mapping_and_not_indowordnet_lemma,
708,ٹیکسوں,,,no_direct_mapping_and_not_indowordnet_lemma,
707,خدشات,,,no_direct_mapping_and_not_indowordnet_lemma,
707,لائی,,,no_direct_mapping_and_not_indowordnet_lemma,
706,پہولوں,,,no_direct_mapping_and_not_indowordnet_lemma,
706,ساٹہ,,,no_direct_mapping_and_not_indowordnet_lemma,
706,کرنل,,,no_direct_mapping_and_not_indowordnet_lemma,
706,ہرگز,,,no_direct_mapping_and_not_indowordnet_lemma,
704,دہوپ,,,no_direct_mapping_and_not_indowordnet_lemma,
703,چہٹی,,,no_direct_mapping_and_not_indowordnet_lemma,
703,ممبران,,,no_direct_mapping_and_not_indowordnet_lemma,
702,احسن,,,no_direct_mapping_and_not_indowordnet_lemma,
702,پتہر,,,no_direct_mapping_and_not_indowordnet_lemma,
701,اٹہ,,,no_direct_mapping_and_not_indowordnet_lemma,
701,تمہاری,,,no_direct_mapping_and_not_indowordnet_lemma,
701,ہائیکورٹ,,,no_direct_mapping_and_not_indowordnet_lemma,
700,کاشف,,,no_direct_mapping_and_not_indowordnet_lemma,
699,سرجری,,,no_direct_mapping_and_not_indowordnet_lemma,
698,مالکان,,,no_direct_mapping_and_not_indowordnet_lemma,
697,گیندوں,,,no_direct_mapping_and_not_indowordnet_lemma,
696,اشعار,,,no_direct_mapping_and_not_indowordnet_lemma,
696,دلایا,,,no_direct_mapping_and_not_indowordnet_lemma,
695,ملبے,,,no_direct_mapping_and_not_indowordnet_lemma,
694,عکاسی,,,no_direct_mapping_and_not_indowordnet_lemma,
693,طریقوں,,,no_direct_mapping_and_not_indowordnet_lemma,
693,فائر,,,no_direct_mapping_and_not_indowordnet_lemma,
691,ذوق,,,no_direct_mapping_and_not_indowordnet_lemma,
691,وحید,,,no_direct_mapping_and_not_indowordnet_lemma,
690,کہلی,,,no_direct_mapping_and_not_indowordnet_lemma,
689,اٹہائے,,,no_direct_mapping_and_not_indowordnet_lemma,
689,کہلا,,,no_direct_mapping_and_not_indowordnet_lemma,
688,دائر,,"(act. part. n. of دار (for دور) 'to move round'), part.",fallback_no_two_source_semantic_agreement,file; Did; football; yet; homes
688,نعرے,,,no_direct_mapping_and_not_indowordnet_lemma,
687,آبپاشی,,,no_direct_mapping_and_not_indowordnet_lemma,
687,تیری,,,no_direct_mapping_and_not_indowordnet_lemma,
684,خواہشات,,,no_direct_mapping_and_not_indowordnet_lemma,
684,گولیاں,,,no_direct_mapping_and_not_indowordnet_lemma,
683,سیوریج,,,no_direct_mapping_and_not_indowordnet_lemma,
682,زمان,,,no_direct_mapping_and_not_indowordnet_lemma,
682,سراہا,,,no_direct_mapping_and_not_indowordnet_lemma,
681,پوائنٹس,,,no_direct_mapping_and_not_indowordnet_lemma,
681,خاصا,"special, particular, good",,fallback_no_two_source_semantic_agreement,
680,جیتے,,,no_direct_mapping_and_not_indowordnet_lemma,
678,سکیم,,,no_direct_mapping_and_not_indowordnet_lemma,
677,آئل,,,no_direct_mapping_and_not_indowordnet_lemma,
677,کرداروں,,,no_direct_mapping_and_not_indowordnet_lemma,
677,گہنٹہ,,,no_direct_mapping_and_not_indowordnet_lemma,
676,رکنی,,,no_direct_mapping_and_not_indowordnet_lemma,
676,سٹیج,,,no_direct_mapping_and_not_indowordnet_lemma,
676,ڈرامے,,,no_direct_mapping_and_not_indowordnet_lemma,
675,چلتے,,,no_direct_mapping_and_not_indowordnet_lemma,
674,میچز,,,no_direct_mapping_and_not_indowordnet_lemma,
673,بلایا,,,no_direct_mapping_and_not_indowordnet_lemma,
673,بہیجنے,,,no_direct_mapping_and_not_indowordnet_lemma,
673,دہو,,,no_direct_mapping_and_not_indowordnet_lemma,
672,پولنگ,,,no_direct_mapping_and_not_indowordnet_lemma,
672,تبدیلیوں,,,no_direct_mapping_and_not_indowordnet_lemma,
672,لاء,,,no_direct_mapping_and_not_indowordnet_lemma,
672,منایا,,,no_direct_mapping_and_not_indowordnet_lemma,
670,مسافروں,,,no_direct_mapping_and_not_indowordnet_lemma,
669,جمالی,,,no_direct_mapping_and_not_indowordnet_lemma,
669,چہین,,,no_direct_mapping_and_not_indowordnet_lemma,
669,ڈہائی,,,no_direct_mapping_and_not_indowordnet_lemma,
668,کہاتے,,,no_direct_mapping_and_not_indowordnet_lemma,
668,نقصانات,,,no_direct_mapping_and_not_indowordnet_lemma,
667,اکٹہے,,,no_direct_mapping_and_not_indowordnet_lemma,
666,روزگاری,,,no_direct_mapping_and_not_indowordnet_lemma,
666,کتب,,,no_direct_mapping_and_not_indowordnet_lemma,
665,پڑہائی,,,no_direct_mapping_and_not_indowordnet_lemma,
665,سٹاف,,,no_direct_mapping_and_not_indowordnet_lemma,
664,ہیلتہ,,,no_direct_mapping_and_not_indowordnet_lemma,
663,بیانات,,,no_direct_mapping_and_not_indowordnet_lemma,
663,زون,,,no_direct_mapping_and_not_indowordnet_lemma,
663,طیارے,,,no_direct_mapping_and_not_indowordnet_lemma,
662,اوورز,,,no_direct_mapping_and_not_indowordnet_lemma,
662,آرٹس,,,no_direct_mapping_and_not_indowordnet_lemma,
662,جتوئی,,,no_direct_mapping_and_not_indowordnet_lemma,
661,پیس,,(changeable to,fallback_no_two_source_semantic_agreement,Pace; pace; !
661,کیڑے,,,no_direct_mapping_and_not_indowordnet_lemma,
661,مچہلی,,,no_direct_mapping_and_not_indowordnet_lemma,
659,جاؤں,,,no_direct_mapping_and_not_indowordnet_lemma,
657,عاصم,,,no_direct_mapping_and_not_indowordnet_lemma,
657,فورس,,,no_direct_mapping_and_not_indowordnet_lemma,
657,کہاد,,,no_direct_mapping_and_not_indowordnet_lemma,
657,نکلے,,,no_direct_mapping_and_not_indowordnet_lemma,
656,معراج,,,no_direct_mapping_and_not_indowordnet_lemma,
655,مظاہرے,,,no_direct_mapping_and_not_indowordnet_lemma,
654,لفظوں,,,no_direct_mapping_and_not_indowordnet_lemma,
653,توقعات,,,no_direct_mapping_and_not_indowordnet_lemma,
652,متغیر,,,no_direct_mapping_and_not_indowordnet_lemma,
652,نکلا,,,fallback_no_two_source_semantic_agreement,WENT; OUT; JUST; HER; cross-checked
651,سپرد,,,no_direct_mapping_and_not_indowordnet_lemma,
651,کورس,,,no_direct_mapping_and_not_indowordnet_lemma,
651,کہتی,,,no_direct_mapping_and_not_indowordnet_lemma,
650,پرائمری,,,no_direct_mapping_and_not_indowordnet_lemma,
649,آرڈیننس,,,no_direct_mapping_and_not_indowordnet_lemma,
649,مفہوم,,,no_direct_mapping_and_not_indowordnet_lemma,
648,پتوں,,,no_direct_mapping_and_not_indowordnet_lemma,
648,فوائد,,,no_direct_mapping_and_not_indowordnet_lemma,
648,مرے,,,no_direct_mapping_and_not_indowordnet_lemma,
647,انٹر,,,no_direct_mapping_and_not_indowordnet_lemma,
647,نظریات,,,no_direct_mapping_and_not_indowordnet_lemma,
647,ڈائیگرام,,,no_direct_mapping_and_not_indowordnet_lemma,
646,رفتہ,,,no_direct_mapping_and_not_indowordnet_lemma,
646,ہسپتالوں,,,no_direct_mapping_and_not_indowordnet_lemma,
645,بولنے,,,no_direct_mapping_and_not_indowordnet_lemma,
645,سیاستدانوں,,,no_direct_mapping_and_not_indowordnet_lemma,
644,انعامات,,,no_direct_mapping_and_not_indowordnet_lemma,
644,درجے,,,no_direct_mapping_and_not_indowordnet_lemma,
644,سڑکیں,,,no_direct_mapping_and_not_indowordnet_lemma,
643,سومرو,,,no_direct_mapping_and_not_indowordnet_lemma,
642,مینجمنٹ,,,no_direct_mapping_and_not_indowordnet_lemma,
641,بحیثیت,,,no_direct_mapping_and_not_indowordnet_lemma,
641,قادر,,,no_direct_mapping_and_not_indowordnet_lemma,
641,نیز,,,no_direct_mapping_and_not_indowordnet_lemma,
639,گہنٹوں,,,no_direct_mapping_and_not_indowordnet_lemma,
639,ٹریڈ,,,no_direct_mapping_and_not_indowordnet_lemma,
636,اسٹاک,,,no_direct_mapping_and_not_indowordnet_lemma,
636,رک,,,no_direct_mapping_and_not_indowordnet_lemma,
636,سلیکشن,,,no_direct_mapping_and_not_indowordnet_lemma,
636,فیصلوں,,,no_direct_mapping_and_not_indowordnet_lemma,
636,وارداتوں,,,no_direct_mapping_and_not_indowordnet_lemma,
635,اعوان,,,no_direct_mapping_and_not_indowordnet_lemma,
635,تہام,,,no_direct_mapping_and_not_indowordnet_lemma,
635,سینیٹ,,,no_direct_mapping_and_not_indowordnet_lemma,
635,نفاذ,,,no_direct_mapping_and_not_indowordnet_lemma,
634,پتے,,,no_direct_mapping_and_not_indowordnet_lemma,
634,پودوں,,,no_direct_mapping_and_not_indowordnet_lemma,
634,کہیلی,,,no_direct_mapping_and_not_indowordnet_lemma,
634,لگاتے,,,no_direct_mapping_and_not_indowordnet_lemma,
633,بیٹہا,,,no_direct_mapping_and_not_indowordnet_lemma,
633,دعائیں,,,no_direct_mapping_and_not_indowordnet_lemma,
632,شرائط,,,no_direct_mapping_and_not_indowordnet_lemma,
630,مناظر,,,no_direct_mapping_and_not_indowordnet_lemma,
627,اولین,,,no_direct_mapping_and_not_indowordnet_lemma,
626,اکٹہا,,,no_direct_mapping_and_not_indowordnet_lemma,
626,انصاری,,,no_direct_mapping_and_not_indowordnet_lemma,
626,مختص,,,no_direct_mapping_and_not_indowordnet_lemma,
625,تشخیص,,,no_direct_mapping_and_not_indowordnet_lemma,
625,موقعہ,,,no_direct_mapping_and_not_indowordnet_lemma,
625,ٹہوس,,,no_direct_mapping_and_not_indowordnet_lemma,
624,میٹرک,,,no_direct_mapping_and_not_indowordnet_lemma,
623,بیماریاں,,,no_direct_mapping_and_not_indowordnet_lemma,
623,جگہوں,,,no_direct_mapping_and_not_indowordnet_lemma,
623,کڑی,,,no_direct_mapping_and_not_indowordnet_lemma,
623,نبوت,,,no_direct_mapping_and_not_indowordnet_lemma,
622,عین,,,no_direct_mapping_and_not_indowordnet_lemma,
622,کیپر,,,no_direct_mapping_and_not_indowordnet_lemma,
621,فری,,,no_direct_mapping_and_not_indowordnet_lemma,
620,درجنوں,,,no_direct_mapping_and_not_indowordnet_lemma,
619,بڑہتے,,,no_direct_mapping_and_not_indowordnet_lemma,
619,حفیظ,,,no_direct_mapping_and_not_indowordnet_lemma,
618,بہری,,,no_direct_mapping_and_not_indowordnet_lemma,
618,پیارے,,,no_direct_mapping_and_not_indowordnet_lemma,
618,فہیم,,,no_direct_mapping_and_not_indowordnet_lemma,
618,کسانوں,,,no_direct_mapping_and_not_indowordnet_lemma,
618,لڑکیاں,,,no_direct_mapping_and_not_indowordnet_lemma,
617,سیاستدان,,,no_direct_mapping_and_not_indowordnet_lemma,
617,گرلز,,,no_direct_mapping_and_not_indowordnet_lemma,
617,گروپوں,,,no_direct_mapping_and_not_indowordnet_lemma,
617,نشر,,,no_direct_mapping_and_not_indowordnet_lemma,
615,دکہا,,,no_direct_mapping_and_not_indowordnet_lemma,
615,مبصرین,,,no_direct_mapping_and_not_indowordnet_lemma,
615,ٹکڑے,,,no_direct_mapping_and_not_indowordnet_lemma,
614,لنک,,,no_direct_mapping_and_not_indowordnet_lemma,
613,جاننے,,,no_direct_mapping_and_not_indowordnet_lemma,
613,حب,,,no_direct_mapping_and_not_indowordnet_lemma,
613,مارا,,,no_direct_mapping_and_not_indowordnet_lemma,
612,پوسٹ,,,no_direct_mapping_and_not_indowordnet_lemma,
612,صالح,,,no_direct_mapping_and_not_indowordnet_lemma,
612,میوزک,,,no_direct_mapping_and_not_indowordnet_lemma,
611,فلسطینیوں,,,no_direct_mapping_and_not_indowordnet_lemma,
610,عاملین,,,no_direct_mapping_and_not_indowordnet_lemma,
610,عبد,,,no_direct_mapping_and_not_indowordnet_lemma,
609,پڑہتے,,,no_direct_mapping_and_not_indowordnet_lemma,
609,ویلفیئر,,,no_direct_mapping_and_not_indowordnet_lemma,
608,بڑہے,,,no_direct_mapping_and_not_indowordnet_lemma,
608,شرکاء,,,no_direct_mapping_and_not_indowordnet_lemma,
608,فصلوں,,,no_direct_mapping_and_not_indowordnet_lemma,
608,گزارنے,,,no_direct_mapping_and_not_indowordnet_lemma,
607,استعفی,,,no_direct_mapping_and_not_indowordnet_lemma,
607,بتاتے,,,no_direct_mapping_and_not_indowordnet_lemma,
606,گنے,,,no_direct_mapping_and_not_indowordnet_lemma,
605,بریفنگ,,,no_direct_mapping_and_not_indowordnet_lemma,
603,یقین دہانی,,,no_direct_mapping_and_not_indowordnet_lemma,
602,با,,,no_direct_mapping_and_not_indowordnet_lemma,
601,تجربے,,,no_direct_mapping_and_not_indowordnet_lemma,
601,صدیوں,,,no_direct_mapping_and_not_indowordnet_lemma,
599,پیرا,,,no_direct_mapping_and_not_indowordnet_lemma,
599,سپلائی,,,no_direct_mapping_and_not_indowordnet_lemma,
598,موہن,,,no_direct_mapping_and_not_indowordnet_lemma,
597,بتائیں,,,no_direct_mapping_and_not_indowordnet_lemma,
596,جیتا,,,no_direct_mapping_and_not_indowordnet_lemma,
596,دانوں,,,no_direct_mapping_and_not_indowordnet_lemma,
596,مظاہرین,,,no_direct_mapping_and_not_indowordnet_lemma,
596,ملز,,,no_direct_mapping_and_not_indowordnet_lemma,
595,حوالوں,,,no_direct_mapping_and_not_indowordnet_lemma,
594,فاروقی,,,no_direct_mapping_and_not_indowordnet_lemma,
593,جرگہ,,,no_direct_mapping_and_not_indowordnet_lemma,
592,انجم,,,no_direct_mapping_and_not_indowordnet_lemma,
591,ٹونی,,,no_direct_mapping_and_not_indowordnet_lemma,
590,چہاپہ,,,no_direct_mapping_and_not_indowordnet_lemma,
590,کہولنے,,,no_direct_mapping_and_not_indowordnet_lemma,
589,کیمپوں,,,no_direct_mapping_and_not_indowordnet_lemma,
589,مضر,,,no_direct_mapping_and_not_indowordnet_lemma,
588,توفیق,,,no_direct_mapping_and_not_indowordnet_lemma,
588,ڈاکوؤں,,,no_direct_mapping_and_not_indowordnet_lemma,
587,پڑنے,,,no_direct_mapping_and_not_indowordnet_lemma,
586,متفقہ,,,no_direct_mapping_and_not_indowordnet_lemma,
585,رائج,,,no_direct_mapping_and_not_indowordnet_lemma,
584,دہمکی,,,no_direct_mapping_and_not_indowordnet_lemma,
584,کپڑوں,,,no_direct_mapping_and_not_indowordnet_lemma,
583,افسروں,,,no_direct_mapping_and_not_indowordnet_lemma,
582,خطرات,,,no_direct_mapping_and_not_indowordnet_lemma,
582,مفاد,,,no_direct_mapping_and_not_indowordnet_lemma,
581,برے,,,no_direct_mapping_and_not_indowordnet_lemma,
580,اسپیکر,,,no_direct_mapping_and_not_indowordnet_lemma,
580,ریٹائرڈ,,,no_direct_mapping_and_not_indowordnet_lemma,
580,قدرے,,,no_direct_mapping_and_not_indowordnet_lemma,
579,پہیلا,,,no_direct_mapping_and_not_indowordnet_lemma,
579,جوابات,,,no_direct_mapping_and_not_indowordnet_lemma,
579,رسم,,,no_direct_mapping_and_not_indowordnet_lemma,
579,مائل,,,no_direct_mapping_and_not_indowordnet_lemma,
578,اداکاروں,,,no_direct_mapping_and_not_indowordnet_lemma,
577,بہرے,,,no_direct_mapping_and_not_indowordnet_lemma,
576,جایا,,,no_direct_mapping_and_not_indowordnet_lemma,
574,رویوں,,,no_direct_mapping_and_not_indowordnet_lemma,
572,لیبر,,,no_direct_mapping_and_not_indowordnet_lemma,
571,ڈیفنس,,,no_direct_mapping_and_not_indowordnet_lemma,
570,ایکسچینج,,,no_direct_mapping_and_not_indowordnet_lemma,
570,پہلوؤں,,,no_direct_mapping_and_not_indowordnet_lemma,
570,مسلمہ,,,no_direct_mapping_and_not_indowordnet_lemma,
568,بہیجے,,,no_direct_mapping_and_not_indowordnet_lemma,
568,گرامی,,,no_direct_mapping_and_not_indowordnet_lemma,
567,تجاوزات,,,no_direct_mapping_and_not_indowordnet_lemma,
567,دکہانے,,,no_direct_mapping_and_not_indowordnet_lemma,
567,سٹیٹ,,,no_direct_mapping_and_not_indowordnet_lemma,
567,لیجئے,,,no_direct_mapping_and_not_indowordnet_lemma,
567,ہفتوں,,,no_direct_mapping_and_not_indowordnet_lemma,
566,کاشتکار,,,no_direct_mapping_and_not_indowordnet_lemma,
565,بلیک,,2005 film directed by Sanjay Leela Bhansali,fallback_no_two_source_semantic_agreement,BLAKE; Blake; YOU; M; S
565,بہگ,,,no_direct_mapping_and_not_indowordnet_lemma,
565,وقفے,,,no_direct_mapping_and_not_indowordnet_lemma,
564,آفات,,,no_direct_mapping_and_not_indowordnet_lemma,
564,پہیلانے,,,no_direct_mapping_and_not_indowordnet_lemma,
563,اسلامیہ,,,no_direct_mapping_and_not_indowordnet_lemma,
562,انڈر,,,no_direct_mapping_and_not_indowordnet_lemma,
562,گولڈ,,,no_direct_mapping_and_not_indowordnet_lemma,
562,نارمل,,,no_direct_mapping_and_not_indowordnet_lemma,
560,منعقدہ,,,no_direct_mapping_and_not_indowordnet_lemma,
559,بولا,,,no_direct_mapping_and_not_indowordnet_lemma,
559,کاظمی,,,no_direct_mapping_and_not_indowordnet_lemma,
559,کشیدہ,,part.,fallback_no_two_source_semantic_agreement,
557,سوشل,,,no_direct_mapping_and_not_indowordnet_lemma,
557,کوالٹی,,,no_direct_mapping_and_not_indowordnet_lemma,
556,غریبوں,,,no_direct_mapping_and_not_indowordnet_lemma,
556,ملکیت,,,no_direct_mapping_and_not_indowordnet_lemma,
555,مشاورت,,,no_direct_mapping_and_not_indowordnet_lemma,
554,ایڈیشنل,,,no_direct_mapping_and_not_indowordnet_lemma,
554,لوک,,,no_direct_mapping_and_not_indowordnet_lemma,
553,بہاگ,,,no_direct_mapping_and_not_indowordnet_lemma,
552,رویے,,,no_direct_mapping_and_not_indowordnet_lemma,
552,ریونیو,,,no_direct_mapping_and_not_indowordnet_lemma,
552,مراعات,,,no_direct_mapping_and_not_indowordnet_lemma,
552,ڈہیر,,,no_direct_mapping_and_not_indowordnet_lemma,
551,جہیل,,,no_direct_mapping_and_not_indowordnet_lemma,
551,سپرے,,,no_direct_mapping_and_not_indowordnet_lemma,
551,مساجد,,,no_direct_mapping_and_not_indowordnet_lemma,
550,بزرگوں,,,no_direct_mapping_and_not_indowordnet_lemma,
550,پڑہی,,,no_direct_mapping_and_not_indowordnet_lemma,
550,دیکہتا,,,no_direct_mapping_and_not_indowordnet_lemma,
550,راؤ,,,fallback_no_two_source_semantic_agreement,
549,سافٹ,,,no_direct_mapping_and_not_indowordnet_lemma,
549,غصے,,,no_direct_mapping_and_not_indowordnet_lemma,
548,توازنی,,,no_direct_mapping_and_not_indowordnet_lemma,
548,کہو,,,no_direct_mapping_and_not_indowordnet_lemma,
548,نیٹو,,,no_direct_mapping_and_not_indowordnet_lemma,
547,آدہا,,,no_direct_mapping_and_not_indowordnet_lemma,
547,خیموں,,,no_direct_mapping_and_not_indowordnet_lemma,
547,ڈالے,,,no_direct_mapping_and_not_indowordnet_lemma,
546,تخلیقی,,,no_direct_mapping_and_not_indowordnet_lemma,
546,تدریس,,,no_direct_mapping_and_not_indowordnet_lemma,
546,درآمدات,,,no_direct_mapping_and_not_indowordnet_lemma,
546,زیب,,,no_direct_mapping_and_not_indowordnet_lemma,
546,کروائے,,,no_direct_mapping_and_not_indowordnet_lemma,
546,کمرشل,,,no_direct_mapping_and_not_indowordnet_lemma,
544,تقاضا,,,no_direct_mapping_and_not_indowordnet_lemma,
544,چہوڑنے,,,no_direct_mapping_and_not_indowordnet_lemma,
543,رجسٹریشن,,,no_direct_mapping_and_not_indowordnet_lemma,
543,ڈیوڈ,,,no_direct_mapping_and_not_indowordnet_lemma,
541,بہرتی,,,no_direct_mapping_and_not_indowordnet_lemma,
541,پہیلاؤ,,,no_direct_mapping_and_not_indowordnet_lemma,
541,تمہارا,,,no_direct_mapping_and_not_indowordnet_lemma,
541,زیراہتمام,,,no_direct_mapping_and_not_indowordnet_lemma,
540,استفادہ,,,no_direct_mapping_and_not_indowordnet_lemma,
540,کمار,,,no_direct_mapping_and_not_indowordnet_lemma,
539,ڈبل,,,no_direct_mapping_and_not_indowordnet_lemma,
538,احتساب,,,no_direct_mapping_and_not_indowordnet_lemma,
538,انڈے,,,no_direct_mapping_and_not_indowordnet_lemma,
538,رنگوں,,,no_direct_mapping_and_not_indowordnet_lemma,
538,فکری,,,no_direct_mapping_and_not_indowordnet_lemma,
537,پروگراموں,,,no_direct_mapping_and_not_indowordnet_lemma,
536,پاتے,,,no_direct_mapping_and_not_indowordnet_lemma,
535,بتائے,,,no_direct_mapping_and_not_indowordnet_lemma,
533,کونسلر,,,no_direct_mapping_and_not_indowordnet_lemma,
532,پہاڑوں,,,no_direct_mapping_and_not_indowordnet_lemma,
532,قبل ازیں,,,no_direct_mapping_and_not_indowordnet_lemma,
531,سیرت,,,no_direct_mapping_and_not_indowordnet_lemma,
530,اطراف,,,no_direct_mapping_and_not_indowordnet_lemma,
530,انفارمیشن,,,no_direct_mapping_and_not_indowordnet_lemma,
530,بگٹی,,,no_direct_mapping_and_not_indowordnet_lemma,
529,خبروں,,,no_direct_mapping_and_not_indowordnet_lemma,
529,ہراج,,,no_direct_mapping_and_not_indowordnet_lemma,
528,اہلیہ,,,no_direct_mapping_and_not_indowordnet_lemma,
528,مہینوں,,,no_direct_mapping_and_not_indowordnet_lemma,
527,پڑتے,,,no_direct_mapping_and_not_indowordnet_lemma,
527,چہت,,,no_direct_mapping_and_not_indowordnet_lemma,
527,فلو,,,no_direct_mapping_and_not_indowordnet_lemma,
526,امریکیوں,,,no_direct_mapping_and_not_indowordnet_lemma,
526,ایکسپورٹ,,,no_direct_mapping_and_not_indowordnet_lemma,
526,خسارے,,,no_direct_mapping_and_not_indowordnet_lemma,
526,قوتوں,,,no_direct_mapping_and_not_indowordnet_lemma,
525,چلایا,,,no_direct_mapping_and_not_indowordnet_lemma,
525,لیفٹیننٹ,,,no_direct_mapping_and_not_indowordnet_lemma,
524,دعوے,,,no_direct_mapping_and_not_indowordnet_lemma,
524,شاعروں,,,no_direct_mapping_and_not_indowordnet_lemma,
523,ثواب,,,no_direct_mapping_and_not_indowordnet_lemma,
523,سوچنے,,,no_direct_mapping_and_not_indowordnet_lemma,
522,باندہ,,,no_direct_mapping_and_not_indowordnet_lemma,
522,بریگیڈیئر,,,no_direct_mapping_and_not_indowordnet_lemma,
521,پرفارم,,,no_direct_mapping_and_not_indowordnet_lemma,
521,پہلوں,,,no_direct_mapping_and_not_indowordnet_lemma,
520,اٹہانا,,,no_direct_mapping_and_not_indowordnet_lemma,
520,جڑی,,any root plant used medicinally,fallback_no_two_source_semantic_agreement,
519,پرندوں,,,no_direct_mapping_and_not_indowordnet_lemma,
519,پہوٹ,,,no_direct_mapping_and_not_indowordnet_lemma,
518,کہانیاں,,,no_direct_mapping_and_not_indowordnet_lemma,
517,ترامیم,,,no_direct_mapping_and_not_indowordnet_lemma,
517,سمجہتی,,,no_direct_mapping_and_not_indowordnet_lemma,
516,جیلانی,,,no_direct_mapping_and_not_indowordnet_lemma,
516,حریت,,,no_direct_mapping_and_not_indowordnet_lemma,
516,کینال,,,no_direct_mapping_and_not_indowordnet_lemma,
515,رشتے,,,no_direct_mapping_and_not_indowordnet_lemma,
514,ریاستوں,,,no_direct_mapping_and_not_indowordnet_lemma,
514,سروسز,,,no_direct_mapping_and_not_indowordnet_lemma,
513,معنوں,,,no_direct_mapping_and_not_indowordnet_lemma,
