rank,front,expected_english,kaikki_entry,kaikki_pos,kaikki_has_english_gloss,semantic_overlap,semantic_overlap_terms,wordfreq_attested,wordfreq_zipf,arabic_wordnet_entry,camel_analysis,lexique4_entry,lexique4_pos,urdu_ud_entry,urdu_ud_pos,support_count,confidence
420,خدا,God; god; Lord; deity,True,noun,True,True,god|lord,True,5.74,False,False,False,,True,noun|propn,3,strong
421,حملے,"attacks; attack (oblique/vocative singular, context-dependent)",True,noun,True,True,attack|oblique|vocative,True,5.28,False,False,False,,True,noun,3,strong
422,اقوام,nations; peoples,True,noun,True,False,,True,5.26,False,False,False,,True,noun|propn,3,semantic_review
423,دورہ,visit; tour; round; attack/fit (medical/context-dependent),False,,False,False,,True,5.07,False,False,False,,True,noun,2,form_only
424,بالکل,"absolutely (quite, wholly, at all, clearly)",True,adv,True,True,absolutely|all|clearly|quite|wholly,True,5.17,False,False,False,,True,adj|adv|part,3,strong
425,جسے,whom; which; to whom; to which,False,,False,False,,True,5.47,False,False,False,,True,pron,2,form_only
426,دینا,"to let; to deliver; to give, to grant",True,verb,True,True,deliver|give|grant|let,True,5.39,False,False,False,,True,verb,3,strong
427,محنت,"hardship; toil, labour; hard work, effort",True,noun,True,True,effort|hard|hardship|labour|toil|work,True,5.18,False,False,False,,True,noun,3,strong
428,مرکزی,central,True,adj,True,True,central,True,5.31,False,False,False,,True,adj|noun|propn,3,strong
429,بنیاد,"principle; foundation, basis",True,noun,True,True,basi|found|principle,True,5.42,False,False,False,,True,adp|noun,3,strong
430,والدین,parents,True,noun,True,True,parent,True,4.87,False,False,False,,True,noun,3,strong
431,اجازت,"leave; consent; permission, authorisation, clearance",True,noun,True,True,authoris|clearance|consent|leave|permission,True,5.22,False,False,False,,True,noun,3,strong
432,واقع,located; situated; occurring; actual (context-dependent),True,verb,True,True,locat|situat,True,5.32,False,False,False,,True,adj|noun|verb,3,strong
433,شام,"evening; Syria / the Levant (proper name, context-dependent)",True,name|noun,True,True,even|levant|syria,True,5.46,False,False,False,,True,adp|noun|propn,3,strong
434,جیت,"victory, win",True,noun,True,True,victory|win,True,5.09,False,False,False,,True,adj|noun|propn|verb,3,strong
435,گفتگو,conversation; discussion; dialogue,True,noun,True,True,convers|dialogue,True,5.25,False,False,False,,True,noun,3,strong
436,تیل,oil,True,noun,True,True,oil,True,4.82,False,False,False,,True,noun,3,strong
437,از,"from, by",True,prep,False,False,,True,5.32,False,False,False,,True,adp|adv|part,3,form_only
438,مقدار,"amount, quantity",True,noun,True,True,amount|quantity,True,4.88,False,False,False,,True,noun,3,strong
439,ملکوں,countries (oblique plural),True,noun,True,True,oblique,True,4.66,False,False,False,,True,noun,3,strong
440,عالم,world; realm; scholar; learned person (depending on vocalization/context),True,adj|noun,True,True,learn|scholar|world,True,5.39,False,False,False,,True,noun|propn,3,strong
441,عورت,woman; wife (context-dependent),True,noun,True,True,wife|woman,True,5.38,False,False,False,,True,noun,3,strong
442,آئندہ,"the future; coming, future",True,adj|adv|noun,True,True,coming,True,4.84,False,False,False,,True,adj|adv|noun,3,strong
443,دوسرا,second; other; another,True,adj|noun,True,True,another|other|second,True,5.26,False,False,False,,True,adj|det|noun|num|pron,3,strong
444,طریقہ,"method; tariqa; manner, way",True,noun,True,True,manner|method|tariqa|way,True,5.11,False,False,False,,True,noun,3,strong
445,باقی,"extra; remainder, rest; outstanding balance",True,adj|noun,True,True,balance|extra|outstand|remainder|rest,True,5.38,False,False,False,,True,adj|propn,3,strong
446,قدر,"value, worth; fate, destiny",True,noun,True,True,destiny|fate|value|worth,True,5.23,False,False,False,,True,adv|noun,3,strong
447,صبح,dawn; morning,True,adv|noun,True,True,dawn|morn,True,5.29,False,False,False,,True,noun,3,strong
448,فٹ,"foot/feet (unit of measure); fit; fitted (loanword, context-dependent)",True,noun,True,True,foot|measure|unit,True,4.93,False,False,False,,True,adj|noun,3,strong
449,ہمارا,our; ours (masculine singular form),True,det|pron,True,True,our|ours,True,5.34,False,False,False,,True,pron,3,strong
450,صحیح,"right, correct, accurate",True,adj,True,True,accurate|correct|right,True,5.39,False,False,False,,True,adj|propn,3,strong
451,الزام,"allegation; blame, accusation",True,noun,True,True,accus|alleg|blame,True,5.34,False,False,False,,True,adj|noun,3,strong
452,حالت,"state, condition",True,noun,True,True,condition|state,True,5.26,False,False,False,,True,noun,3,strong
453,دیکھنے,to see; to watch; to look at; seeing/watching (oblique infinitive form),True,verb,True,True,infinitive|oblique,True,5.25,False,False,False,,True,verb,3,strong
454,آر,the letter R (especially in acronyms),False,,False,False,,True,5.39,False,False,False,,True,noun|propn,2,form_only
455,فون,"phone, telephone; phone call, telephone call",True,noun,True,True,call|phone|telephone,True,5.28,False,False,False,,True,noun,3,strong
456,بجلی,lightning; electricity,True,noun,True,True,electricity|lightn,True,5.24,False,False,False,,True,noun,3,strong
457,مذاکرات,negotiations; talks,True,noun,True,False,,True,4.64,False,False,False,,True,noun,3,semantic_review
458,مثلا,"for example, for instance, e.g.; namely",True,adv,True,True,example|instance|namely,True,5.09,False,False,False,,False,,2,strong
459,خط,letter; correspondence; line; handwriting/script,True,noun,True,True,correspondence|letter,True,5.10,False,False,False,,True,noun,3,strong
460,خاندان,"family; household; dynasty, lineage",True,noun,True,True,dynasty|family|household|lineage,True,5.35,False,False,False,,True,noun|propn,3,strong
461,اچھے,good (masculine plural/oblique),True,adj,True,True,good|oblique,True,5.12,False,False,False,,True,adj,3,strong
462,خارجہ,"foreign affairs; foreign, external, outer",True,adj|noun,True,True,affair|external|foreign|outer,True,5.02,False,False,False,,True,adj|noun|propn,3,strong
463,منتخب,selected; chosen; elected,True,adj,True,True,chosen|elect|select,True,5.25,False,False,False,,True,adj,3,strong
464,لگے,"seemed; began; were attached (form of لگنا, context-dependent)",True,verb,True,False,,True,5.43,False,False,False,,True,verb,3,semantic_review
465,کنٹرول,"control; check, inspection (physically, by an officer)",True,noun,True,True,check|control|inspection|officer|physically,True,5.07,False,False,False,,True,noun|propn,3,strong
466,رسول,"Apostle; Prophet Muhammad; Messenger, prophet",True,noun,True,True,apostle|messenger|muhammad|prophet,True,5.58,False,False,False,,True,noun|propn,3,strong
467,مظاہرہ,rally; demonstration,True,noun,True,True,demonstr|rally,True,4.95,False,False,False,,True,noun,3,strong
468,حکم,"verdict, judgement; order, command, decree; judicial order, ordinance, statute",True,noun,True,True,command|decree|judge|judicial|order|ordinance|statute|verdict,True,5.37,False,False,False,,True,noun,3,strong
469,اتنا,so much; this much; as much as,True,adj|adv,True,True,much|so,True,5.30,False,False,False,,True,adj|adv|det|pron,3,strong
470,داخل,"inside; admitted, enrolled; intruding, penetrating",True,adj,True,True,admitt|enroll|inside|intrud|penetrat,True,5.26,False,False,False,,True,adj|noun,3,strong
471,پتہ,"address; knowledge, clue",True,noun,True,True,addres|clue|knowledge,True,5.22,False,False,False,,True,adj|noun,3,strong
472,خون,blood; killing; relationship,True,noun,True,True,blood|kill|relationship,True,5.30,False,False,False,,True,noun,3,strong
473,شاعر,poet,True,noun,True,True,poet,True,5.07,False,False,False,,True,noun,3,strong
474,نوجوان,young; youthful; young person; youth,True,adj|noun,True,True,young|youthful,True,5.09,False,False,False,,True,adj|noun,3,strong
475,ماں,mother,True,noun,True,True,mother,True,5.31,False,False,False,,True,noun,3,strong
476,مستقبل,future,True,adj|noun,True,False,,True,5.13,False,False,False,,True,noun,3,semantic_review
477,سن,"age; year/date; listen! (informal imperative of سننا, context-dependent)",True,noun,True,True,age,True,5.33,False,False,False,,True,propn|verb,3,strong
478,خدمات,services,True,noun,True,False,,True,5.14,False,False,False,,True,noun,3,semantic_review
479,ون,"one (English loan, especially in compounds); forest/wood (literary)",False,,False,False,,True,4.80,False,False,False,,True,noun|num,2,form_only
480,بیماری,"illness, disease",True,noun,True,True,disease|illnes,True,4.82,False,False,False,,True,noun,3,strong
481,کیسے,how,True,adv,True,True,how,True,5.34,False,False,False,,True,adv|pron|propn,3,strong
482,شاید,"maybe, perhaps",True,adv,True,True,maybe|perhap,True,5.29,False,False,False,,True,adv,3,strong
483,رہنما,"guide; leader; conductor, pilot",True,noun,True,True,conductor|guide|leader|pilot,True,5.13,False,False,False,,True,adj|noun,3,strong
484,سائنس,science,True,noun,True,True,science,True,5.00,False,False,False,,True,noun|propn,3,strong
485,تبدیل,change; alteration; conversion; changed/converted (context-dependent),True,noun,True,True,change,True,5.21,False,False,False,,True,adj|noun,3,strong
486,تحصیل,acquisition; attainment; tahsil/subdistrict,True,noun,True,True,tahsil,True,4.70,False,False,False,,True,noun,3,strong
487,دوبارہ,again; anew; once more; a second time,True,adj,True,True,again|anew|second|time,True,5.33,False,False,False,,True,adj|adv,3,strong
488,ہفتے,"weeks; week (oblique/vocative singular, context-dependent)",True,noun,True,True,oblique|vocative|week,True,4.65,False,False,False,,True,noun,3,strong
489,قیادت,leadership; command; guidance,True,noun,True,True,leadership,True,5.30,False,False,False,,True,adj|noun|propn,3,strong
490,حقیقت,reality; truth; fact,True,noun,True,True,fact|reality|truth,True,5.32,False,False,False,,True,noun,3,strong
491,اثر,effect; influence; impact; impression,True,noun,True,True,effect|impact|impression|influence,True,5.28,False,False,False,,True,adj|noun,3,strong
492,چین,"peace; rest; comfort; relief; China; chain (loanword, context-dependent)",True,name|noun,True,True,chain|china|comfort|peace|rest,True,5.57,False,False,False,,True,noun|propn,3,strong
493,ماہرین,experts; specialists,True,noun,True,True,expert,True,5.10,False,False,False,,True,noun,3,strong
494,غلط,false; wrong; mistaken,True,adj,True,True,false|mistaken|wrong,True,5.34,False,False,False,,True,adj,3,strong
495,فیصل,"a male given name, Faisal, from Arabic",True,name,True,True,arabic|faisal|given|male|name,True,5.10,False,False,False,,True,noun,3,strong
496,تازہ,"new, breaking; novel, original; fresh, just made",True,adj,True,True,break|fresh|just|made|new|novel|original,True,5.17,False,False,False,,True,adj|noun,3,strong
497,غریب,poor; helpless; poor (of wealth),True,adj,True,True,helples|poor|wealth,True,5.15,False,False,False,,True,adj|noun,3,strong
498,سامنا,front; encounter; confrontation,True,noun,True,True,confront|encounter|front,True,4.96,False,False,False,,True,noun|verb,3,strong
499,دھماکہ,"explosion, boom",True,noun,True,True,boom|explosion,True,4.60,False,False,False,,True,noun|propn,3,strong
500,بم,bomb,True,noun,True,True,bomb,True,4.97,False,False,False,,True,noun|propn,3,strong
501,درست,"correct, accurate; faultless, without defect; appropriate, fitting, proper",True,adj,True,True,accurate|appropriate|correct|defect|faultles|fitt|proper|without,True,5.20,False,False,False,,True,adj|noun,3,strong
502,آخر,end; at last; after all,True,adv|noun,True,True,after|all|end|last,True,5.34,False,False,False,,True,adj|adv|intj|noun,3,strong
503,داری,possession; holding; practice/state; -holding/-keeping (especially in compounds),False,,False,False,,True,5.14,False,False,False,,False,,1,weak
504,برابر,equal; level; abreast,True,adj|adv,True,True,abreast|equal|level,True,4.99,False,False,False,,True,adj|noun,3,strong
505,ذکر,mention; remembrance; reference; discussion,True,noun,True,True,mention,True,5.48,False,False,False,,True,noun,3,strong
506,خدمت,service; assistance; employment,True,noun,True,True,employ|service,True,5.19,False,False,False,,True,noun,3,strong
507,جائزہ,review; assessment; survey; inspection; examination,True,noun,True,True,examin|inspection|survey,True,4.81,False,False,False,,True,noun,3,strong
508,نائب,"naib, viceroy, deputy",True,noun,True,True,deputy|naib|viceroy,True,4.95,False,False,False,,True,adj|noun|propn,3,strong
509,کن,"which; whom (plural/oblique interrogative, context-dependent)",False,,False,False,,True,4.93,False,False,False,,False,,1,weak
510,اصل,origin; root; basis; original; real; genuine,True,adj|noun,True,True,genuine|origin|original|real|root,True,5.40,False,False,False,,True,adj,3,strong
511,صاف,clean; clear; pure; plain,True,adj,True,True,clean|clear|pure,True,5.32,False,False,False,,True,adj|cconj|noun,3,strong
512,طے,"decided, predetermined",True,adj,True,True,decid|predetermin,True,4.97,False,False,False,,True,adj|noun,3,strong
513,زور,force; strength; power; emphasis; pressure,True,adv|noun,True,True,force|power|strength,True,4.99,False,False,False,,True,noun,3,strong
514,ادب,literature; manners; courtesy; respect; etiquette,True,noun,True,True,courtesy|etiquette|literature|respect,True,5.17,False,False,False,,True,noun,3,strong
515,کالا,"black; dark; black-colored; evil/dark (figurative, context-dependent)",True,adj|noun,True,True,black|dark|evil,True,4.47,False,False,False,,True,adj|propn,3,strong
516,یقین,certainty; belief; conviction; confidence,True,adj|noun,True,True,belief|certainty|confidence|conviction,True,5.42,False,False,False,,True,noun,3,strong
517,بالی,an ear of corn; a kind of earring with pendants,True,noun,True,True,corn|ear|earr|kind|pendant,True,4.80,False,False,False,,True,propn,3,strong
518,روڈ,road,False,,False,False,,True,5.06,False,False,False,,True,noun|propn,2,form_only
519,شاہد,witness,True,noun,True,True,witnes,True,5.13,False,False,False,,True,adj|noun|propn,3,strong
520,امید,hope; expectation; امید سے = pregnant (idiomatic construction),True,name|noun,True,True,expect|hope,True,5.27,False,False,False,,True,noun,3,strong
521,صنعت,"industry; art, skill, handicraft, workmanship",True,noun,True,True,art|handicraft|industry|skill|workmanship,True,4.82,False,False,False,,True,noun|propn,3,strong
522,وکٹ,wicket,True,noun,True,True,wicket,True,4.44,False,False,False,,True,noun,3,strong
523,انتخاب,selection; choice; election,True,noun,True,True,election|selection,True,5.09,False,False,False,,True,adj|noun|propn,3,strong
524,احساس,"consciousness, emotion, feeling, perception, realisation",True,noun,True,True,consciousnes|emotion|feel|perception|realis,True,5.16,False,False,False,,True,noun,3,strong
525,مشرق,east,True,noun,True,True,east,True,4.91,False,False,False,,True,adj|adp|noun|propn,3,strong
526,موسیقی,music,True,noun,True,True,music,True,4.59,False,False,False,,True,noun,3,strong
527,تیز,fast; quick; sharp; intense; strong; spicy/hot,True,adj,True,True,fast|hot|intense|quick|sharp|spicy|strong,True,4.91,False,False,False,,True,adj,3,strong
528,وطن,"nation, country; homeland, motherland, fatherland",True,noun,True,True,country|fatherland|homeland|motherland|nation,True,5.30,False,False,False,,True,noun,3,strong
529,دودھ,milk; coconut milk/liquid (context-dependent),True,noun,True,True,coconut|milk,True,4.79,False,False,False,,True,noun,3,strong
530,تنظیم,organization,True,noun,True,True,organiz,True,5.21,False,False,False,,True,noun|propn,3,strong
531,موسم,weather; season; climate,True,noun,True,True,climate|season|weather,True,5.11,False,False,False,,True,noun,3,strong
532,خرچ,"expenditure, spending",True,noun,True,True,expenditure|spend,True,4.81,False,False,False,,True,noun,3,strong
533,ہاتھوں,hands (oblique plural),True,noun,True,True,hand|oblique,True,5.24,False,False,False,,True,adp|noun,3,strong
534,حمایت,"defence, protection; support, backing, aid, advocacy (of a side or cause)",True,noun,True,True,advocacy|aid|back|cause|defence|protection|side|support,True,5.22,False,False,False,,True,noun|propn,3,strong
535,شکست,"defeat, failure; loss, deficiency; breaking, fracture",True,noun,True,True,break|defeat|deficiency|failure|fracture|loss,True,5.29,False,False,False,,True,noun,3,strong
536,نماز,prayer; ritual prayer; salat,True,noun,True,True,prayer|salat,True,5.34,False,False,False,,True,noun,3,strong
537,تربیت,"upbringing (ie. of a parent to a child); nurturing, discipline (ie. training; instruction)",True,noun,True,True,child|discipline|ie|instruction|nurtur|parent|train|upbring,True,5.11,False,False,False,,True,noun,3,strong
538,تصور,imagination; mental image; idea; conception,True,noun,True,True,conception|imagin,True,5.10,False,False,False,,True,noun,3,strong
539,سپر,"a shield, a handheld defensive armour",True,noun,True,True,armour|defensive|handheld|shield,True,4.69,False,False,False,,False,,2,strong
540,چنانچہ,therefore; consequently; accordingly,False,,False,False,,True,5.23,False,False,False,,True,adv|sconj,2,form_only
541,واقعات,events; incidents,True,noun,True,False,,True,5.29,False,False,False,,True,noun,3,semantic_review
542,رضا,will; accord; consent,True,noun,True,True,accord|consent|will,True,5.11,False,False,False,,True,propn,3,strong
543,وہی,"that very, the same; he, she, it, they, that, those",True,adj|pron,True,True,he|it|same|she|they|those|very,True,5.45,False,False,False,,True,det|pron,3,strong
544,اسکول,school,True,noun,True,True,school,True,5.07,False,False,False,,True,noun|propn,3,strong
545,معیار,standard; quality; criterion; measure; benchmark,True,noun,True,True,criterion|measure|quality|standard,True,4.78,False,False,False,,True,noun,3,strong
546,آزادی,"liberty, liberation; freedom, independence",True,noun,True,True,freedom|independence|liber|liberty,True,5.49,False,False,False,,True,noun,3,strong
547,مثال,"example, instance, specimen, model, precedent",True,noun,True,True,example|instance|model|precedent|specimen,True,5.17,False,False,False,,True,noun,3,strong
548,شاعری,poetry,True,noun,True,True,poetry,True,5.12,False,False,False,,True,noun,3,strong
549,عظیم,great; grand; magnificent; vast; عظیم in the divine epithet العظیم (context-dependent),True,adj|name,True,True,grand|great|magnificent|vast,True,5.34,False,False,False,,True,adj|noun|propn,3,strong
550,خوبصورت,beautiful,True,adj,True,True,beautiful,True,5.13,False,False,False,,True,adj,3,strong
551,سوچ,thought; thinking; think! (stem/imperative of سوچنا),False,,False,False,,True,5.21,False,False,False,,True,adj|noun,2,form_only
552,دین,religion; faith,True,adj|noun,True,True,faith|religion,True,5.32,False,False,False,,True,noun,3,strong
553,سبب,"cause, reason",True,noun,True,True,cause|reason,True,5.04,False,False,False,,True,adp|noun,3,strong
554,برطانوی,British,True,adj,True,True,british,True,5.06,False,False,False,,True,adj|noun|propn,3,strong
555,سکا,could; was able to (masculine singular form),True,noun,True,False,,True,4.98,False,False,False,,True,aux,3,semantic_review
556,ملی,got; received; met (feminine singular form of ملنا); national (different vocalization/context),True,noun,True,True,national,True,5.22,False,False,False,,True,verb,3,strong
557,برآمد,export; exported; recovered; retrieved,True,adj,True,True,export|recover,True,4.90,False,False,False,,True,adj|noun,3,strong
558,شکل,shape; form; appearance; look; face,True,noun,True,True,appearance|face|look,True,5.23,False,False,False,,True,noun,3,strong
559,دباؤ,"pressure; stress; influence; press! (imperative, context-dependent)",True,noun|verb,True,True,imperative|influence|pressure,True,4.80,False,False,False,,True,noun,3,strong
560,رابطہ,contact; connection; link; relation,True,noun,True,True,connection|contact|relation,True,5.09,False,False,False,,True,noun,3,strong
561,تجارت,"trade, business, commerce",True,noun,True,True,busines|commerce|trade,True,4.94,False,False,False,,True,noun,3,strong
562,حملہ,attack; invasion; assault,True,noun,True,True,assault|attack|invasion,True,5.38,False,False,False,,True,noun,3,strong
563,احتجاج,protest,True,noun,True,True,protest,True,5.21,False,False,False,,True,noun,3,strong
564,ساری,all; whole (feminine),True,det,False,False,,True,5.27,False,False,False,,True,adj|det,3,form_only
565,بلند,"loud; high, lofty",True,adj,True,True,high|lofty|loud,True,5.21,False,False,False,,True,adj,3,strong
566,والد,father,True,noun,True,True,father,True,5.19,False,False,False,,True,noun,3,strong
567,منظور,"approved; accepted; granted; sanctioned; Manzoor (given name, context-dependent)",True,adj|noun,True,True,accept|approv|grant|sanction,True,5.08,False,False,False,,True,adj|noun,3,strong
568,آدمی,"man; individual, person",True,noun,True,True,individual|man,True,5.30,False,False,False,,True,noun,3,strong
569,صوبہ,province; presidency,True,noun,True,True,presidency|province,True,5.05,False,False,False,,True,noun,3,strong
570,قبول,acceptance; approval; assent; accepted (in compounds/context),True,noun,True,True,acceptance|assent,True,5.33,False,False,False,,True,adj|noun,3,strong
571,نیچے,below; under; down; underneath,False,,False,False,,True,5.15,False,False,False,,True,adp|adv,2,form_only
572,محکمہ,department; bureau; office,True,noun,True,True,bureau|depart,True,5.18,False,False,False,,True,noun|propn,3,strong
573,محض,merely; only; purely,False,,False,False,,True,4.90,False,False,False,,True,adv|part,2,form_only
574,روزہ,fast; religious fast; fasting observance,True,adj|noun,True,True,fast,True,5.02,False,False,False,,True,adj|part,3,strong
575,مریض,patient; sick person; ill; sick; ailing,True,noun,True,True,ailing|ill|patient|sick,True,4.77,False,False,False,,True,noun,3,strong
576,الگ,"apart; separate; distinct, different",True,adj|adv,True,True,apart|different|distinct|separate,True,5.29,False,False,False,,True,adj|noun,3,strong
577,گھنٹے,"hours; hour (oblique/vocative singular, context-dependent)",True,noun,True,True,oblique|vocative,True,5.05,False,False,False,,True,noun,3,strong
578,مسلسل,repeatedly; continuously,True,adv,True,True,continuously|repeatedly,True,5.06,False,False,False,,True,adj|adv,3,strong
579,رن,run (especially in cricket/sports),False,,False,False,,True,4.33,False,False,False,,True,adj|noun,2,form_only
580,عراقی,Iraqi,True,adj|noun,True,True,iraqi,True,4.46,False,False,False,,False,,2,strong
581,آنکھوں,eyes (oblique plural),True,noun,True,True,oblique,True,5.12,False,False,False,,True,noun,3,strong
582,تحریر,writing; text; composition; written piece; correspondence,True,noun,True,True,correspondence|writ,True,5.12,False,False,False,,True,noun,3,strong
583,معاملات,matters; affairs; dealings,True,noun,True,False,,True,4.90,False,False,False,,True,noun,3,semantic_review
584,سچ,truth; true,True,noun,True,True,truth,True,5.03,False,False,False,,True,noun,3,strong
585,تباہ,"destroyed, ruined",True,adj,True,True,destroy|ruin,True,5.11,False,False,False,,True,adj|noun,3,strong
586,خبر,"news; message, notification; information, intelligence, knowledge",True,noun,True,True,inform|intelligence|knowledge|message|news|notific,True,5.45,False,False,False,,True,adj|noun,3,strong
587,مذہبی,faithful; religious; sectarian,True,adj,True,True,faithful|religiou|sectarian,True,5.32,False,False,False,,True,adj,3,strong
588,سا,"like, as; -ish, -esque; resembling, alike",True,particle,True,True,alike|esque|ish|like|resembl,True,5.24,False,False,False,,True,adp|adv|part,3,strong
589,ماضی,past,True,adj|noun,True,False,,True,4.94,False,False,False,,True,noun,3,semantic_review
590,اتحاد,"coalition; unification; unity, alliance",True,noun,True,True,alliance|coalition|unific|unity,True,5.17,False,False,False,,True,noun|propn,3,strong
591,مسجد,mosque; Muslim prayer hall/place of prayer,True,noun,True,True,hall|mosque|place|prayer,True,5.37,False,False,False,,True,noun|propn,3,strong
592,بچہ,child; kid; young one; offspring,True,adj|noun,True,True,child|kid|young,True,5.02,False,False,False,,True,noun,3,strong
593,اعتماد,trust; confidence; reliance; belief,True,adv|noun,True,True,belief|confidence|reliance|trust,True,5.09,False,False,False,,True,noun,3,strong
594,مناسب,"appropriate, fitting; suitable, proper (of a dress etc.); reasonable (of price, quality etc.)",True,adj,True,True,appropriate|dres|etc|fitt|price|proper|quality|reasonable|suitable,True,4.74,False,False,False,,True,adj,3,strong
595,خواہش,want; wish; desire,True,noun,True,True,desire|want|wish,True,5.13,False,False,False,,True,noun,3,strong
596,دفتر,"office, workplace",True,noun,True,True,office|workplace,True,5.00,False,False,False,,True,noun|propn,3,strong
597,اپ,up (English loan/transliteration); up-/upgrade-type compound element,False,,False,False,,True,5.13,False,False,False,,True,noun|part,2,form_only
598,ماحول,"environment; ambience, atmosphere; circumstance, condition (surroundings in which one lives)",True,noun,True,True,ambience|atmosphere|circumstance|condition|environ|live|surrounding,True,4.85,False,False,False,,True,noun,3,strong
599,اوپر,up; above; on top,True,adv,True,True,above|top|up,True,5.18,False,False,False,,True,adv,3,strong
600,خواجہ,Khwaja; master; lord; dignitary; honorific/title,True,noun,True,True,dignitary|honorific|lord|master,True,5.32,False,False,False,,True,propn,3,strong
601,سنگھ,Singh (surname/title/name element); lion (etymological/literary),True,noun,True,True,lion,True,5.17,False,False,False,,True,propn,3,strong
602,فتح,victory; conquest,True,noun,True,True,conquest|victory,True,5.29,False,False,False,,True,noun|propn,3,strong
603,آٹھ,eight,True,num,True,True,eight,True,5.03,False,False,False,,True,adj|num,3,strong
604,کاروبار,"occupation; business, trade",True,noun,True,True,busines|occup|trade,True,4.82,False,False,False,,True,noun,3,strong
605,چونکہ,because; since,False,,False,False,,True,5.15,False,False,False,,True,adv|sconj,2,form_only
606,امیر,rich; wealthy; nobleman,True,adj|noun,True,True,nobleman|rich|wealthy,True,5.17,False,False,False,,True,adj|noun|propn,3,strong
607,درد,pain; ache; sorrow,True,noun,True,True,ache|pain|sorrow,True,5.05,False,False,False,,True,noun,3,strong
608,سعودی,"Saudi, Saudi Arabian",True,adj|noun,True,True,arabian|saudi,True,5.35,False,False,False,,True,adj|propn,3,strong
609,غالب,"victorious; higher, superior; dominant, predominant",True,adj,True,True,dominant|higher|predominant|superior|victoriou,True,4.96,False,False,False,,True,adj,3,strong
610,ریاست,"a state; rule, control; a princely state",True,noun,True,True,control|princely|rule|state,True,5.50,False,False,False,,True,noun|propn,3,strong
611,ذہن,mind; intellect; mental faculty; understanding,True,noun,True,True,intellect|mind,True,4.73,False,False,False,,True,noun,3,strong
612,روشنی,light; brightness,True,noun,True,True,brightnes|light,True,5.06,False,False,False,,True,noun,3,strong
613,ڈرامہ,play; drama; acting,True,noun,True,True,acting|drama|play,True,4.47,False,False,False,,False,,2,strong
614,واقعہ,event; incident; occurrence,True,noun,True,True,event|incident|occurrence,True,5.11,False,False,False,,True,noun,3,strong
615,بجے,"o'clock; rings/sounds (form of بجنا, context-dependent)",True,adv,True,True,o'clock,True,5.05,False,False,False,,True,noun|propn,3,strong
616,تا,to; until; while,True,adv|conj|prep,True,True,until|while,True,5.30,False,False,False,,True,adp|part|sconj,3,strong
617,دولت,wealth; fortune; prosperity,True,noun,True,True,fortune|prosperity|wealth,True,5.08,False,False,False,,True,noun|propn,3,strong
618,عوامی,public; popular,True,adj,True,True,popular|public,True,5.33,False,False,False,,True,adj|noun,3,strong
619,منٹ,minute,True,noun,True,True,minute,True,5.03,False,False,False,,True,noun,3,strong
620,قانونی,legal; lawful; legitimate,True,adj,True,True,lawful|legal|legitimate,True,5.07,False,False,False,,True,adj,3,strong
621,زندہ,"alive, living",True,adj,True,True,alive|living,True,5.26,False,False,False,,True,adj|noun,3,strong
622,نتیجہ,"result, consequence, end, outcome",True,noun,True,True,consequence|end|outcome|result,True,5.10,False,False,False,,True,adp|noun,3,strong
623,چہرے,"faces; face (oblique/vocative singular, context-dependent)",True,noun,True,True,oblique|vocative,True,5.00,False,False,False,,True,noun,3,strong
624,انیس,nineteen,True,num,True,True,nineteen,True,4.48,False,False,False,,True,propn,3,strong
625,تحفظ,protection; safeguarding; preservation; security; conservation,True,noun,True,True,conserv|preserv|protection|safeguard|security,True,4.93,False,False,False,,True,noun|propn,3,strong
626,اوقات,"times; hours; periods; circumstances/status; means/capacity (idiomatic, context-dependent)",True,noun,True,True,capacity|circumstanc|time,True,4.97,False,False,False,,True,noun,3,strong
627,قوت,"food; strength, power, force",True,noun,True,True,food|force|power|strength,True,5.02,False,False,False,,True,noun,3,strong
628,علاقہ,area; region; locality; territory; connection/association (context-dependent),True,noun,True,True,area|connection|locality,True,5.17,False,False,False,,True,noun|propn,3,strong
629,ممتاز,"distinguished, exalted; a unisex given name, Mumtaz, from Arabic",True,adj|name,True,True,arabic|distinguish|exalt|given|mumtaz|name|unisex,True,4.81,False,False,False,,True,adj,3,strong
630,جھوٹ,"lie, fib, falsehood, fabrication",True,noun,True,True,fabric|falsehood|fib|lie,True,4.96,False,False,False,,True,noun,3,strong
631,گاؤں,"hometown; village, hamlet",True,noun,True,True,hamlet|hometown|village,True,5.03,False,False,False,,True,noun,3,strong
632,نہایت,very; extremely; exceedingly; end; limit,True,adj|adv|noun,True,True,end|extremely|limit|very,True,5.09,False,False,False,,True,adj|adv,3,strong
633,خوشی,happiness; pleasure; delight; joy,True,noun,True,True,delight|happines|joy|pleasure,True,5.15,False,False,False,,True,noun,3,strong
634,لگ,"attach; seem; begin; be attached; cost (stem of لگنا, context-dependent)",False,,False,False,,True,5.25,False,False,False,,True,adp|propn|verb,2,form_only
635,سمجھ,understanding; understand! (stem/imperative of سمجھنا),True,noun,True,True,understand,True,5.37,False,False,False,,True,adj|noun|verb,3,strong
636,مشترکہ,shared; combined; joint,True,adj,True,True,combin|joint|shar,True,5.08,False,False,False,,True,adj|noun|propn,3,strong
637,شہروں,cities (oblique plural),True,noun,True,True,oblique,True,5.01,False,False,False,,True,noun,3,strong
