rank,front,expected_english,kaikki_entry,kaikki_pos,kaikki_has_english_gloss,semantic_overlap,semantic_overlap_terms,wordfreq_attested,wordfreq_zipf,arabic_wordnet_entry,camel_analysis,lexique4_entry,lexique4_pos,urdu_ud_entry,urdu_ud_pos,support_count,confidence
522,عظيم,great; magnificent; enormous,True,adj,True,True,great|magnificent,True,5.01,True,True,False,,False,,4,strong
523,كشف,discovery; exposure; revealed/uncovered,True,noun|verb,True,True,reveal|uncover,True,4.82,True,True,False,,False,,4,strong
524,طاقة,energy; capacity,True,noun,True,True,energy,True,4.56,True,True,False,,False,,4,strong
525,يعتبر,is considered; regards/considers,False,,False,False,,True,5.25,True,True,False,,False,,3,form_only
526,عاد,returned; came back,True,name|noun|verb,True,True,back|return,True,5.05,True,True,False,,False,,4,strong
527,خلف,behind; back; rear; succeeded/followed; came after (depending on vocalization/use),True,noun|prep|verb,True,True,after|back|behind|follow|succeed,True,5.05,True,True,False,,False,,4,strong
528,شرق,east,True,noun|verb,True,True,east,True,5.06,True,True,False,,False,,4,strong
529,داخلية,internal; domestic; interior (feminine),True,adj|noun,True,True,interior,True,4.44,True,True,False,,False,,4,strong
530,ضمن,within; among; included/guaranteed (depending on vocalization),True,noun|prep|verb,True,True,among|within,True,5.49,True,True,False,,False,,4,strong
531,اتفاق,agreement; accord,True,noun,True,True,agree,True,4.68,True,True,False,,False,,4,strong
532,مياه,water; waters,True,noun,True,True,water,True,4.83,True,True,False,,False,,4,strong
533,مستشفى,hospital,True,noun,True,True,hospital,True,4.88,True,True,False,,False,,4,strong
534,إنسان,human being; person,True,noun,True,True,human,True,4.73,True,True,False,,False,,4,strong
535,أعطى,gave,True,verb,True,False,,True,4.44,True,True,False,,False,,4,semantic_review
536,ألم,pain (أَلَم); did ... not? (أَ + لَمْ),True,noun|verb,True,True,pain,True,4.78,True,True,False,,False,,4,strong
537,منظمة,"organization; organized (feminine, depending on vocalization/use)",True,noun,True,True,organiz,True,5.19,False,True,False,,False,,3,strong
538,كتب,books; wrote,True,noun|verb,True,False,,True,5.44,True,True,False,,False,,4,semantic_review
539,حضور,attendance; presence,True,adj|noun,True,True,attendance|presence,True,4.61,True,True,False,,False,,4,strong
540,رفع,raising; lifting; raised,True,noun|verb,True,True,lift|rais,True,5.04,True,True,False,,False,,4,strong
541,لعب,play; playing; played,True,adj|noun|verb,True,True,play,True,4.79,True,True,False,,False,,4,strong
542,خروج,exit; departure,True,noun,True,True,exit,True,4.54,True,True,False,,False,,4,strong
543,جهة,side; direction; entity/party,True,noun,True,True,side,True,5.12,True,True,False,,False,,4,strong
544,رسالة,message; letter,True,noun,True,True,letter|message,True,5.24,True,True,False,,False,,4,strong
545,استخدام,use; usage,True,noun,True,False,,True,5.48,True,True,False,,False,,4,semantic_review
546,سلطة,authority; power; government; salad (different vocalization),True,noun,True,True,authority|power|salad,True,4.72,True,True,False,,False,,4,strong
547,ضرورة,necessity; need,True,noun,True,True,necessity,True,4.52,True,True,False,,False,,4,strong
548,يدخل,enters,True,verb,False,False,,True,4.83,True,True,False,,False,,4,form_only
549,ممكن,possible; feasible,True,adj,True,True,possible,True,5.16,True,True,False,,False,,4,strong
550,نتائج,results; consequences,True,noun,True,False,,True,5.01,False,True,False,,False,,3,semantic_review
551,مدرب,coach; trainer,True,adj|noun,True,True,coach|trainer,True,4.72,True,True,False,,False,,4,strong
552,يترك,leaves; abandons,True,verb,False,False,,True,4.58,False,True,False,,False,,3,form_only
553,فهم,understanding; comprehension; understood (depending on vocalization/use),True,noun|verb,True,True,comprehension|understand,True,5.11,True,True,False,,False,,4,strong
554,أساسي,basic; fundamental,True,adj|noun,True,True,basic|fundamental,True,4.57,True,True,False,,False,,4,strong
555,أشخاص,people; persons,True,noun,False,False,,True,5.14,True,True,False,,False,,4,form_only
556,جنوب,south,True,noun,True,True,south,True,5.36,True,True,False,,False,,4,strong
557,يسمع,hears; listens,True,verb,False,False,,True,4.52,False,True,False,,False,,3,form_only
558,سجن,prison; imprisonment; imprisoned,True,noun|verb,True,True,imprison|prison,True,4.71,True,True,False,,False,,4,strong
559,تحديد,determination; specification; identification,True,noun,True,False,,True,5.05,True,True,False,,False,,4,semantic_review
560,وطن,homeland; nation; country,True,noun|verb,True,True,country|homeland|nation,True,4.42,True,True,False,,False,,4,strong
561,ظل,shade; shadow; remained/continued,True,noun|verb,True,True,remain|shade|shadow,True,5.11,True,True,False,,False,,4,strong
562,ولد,boy; son; child; gave birth; was born (depending on vocalization/use),True,noun|verb,True,True,birth|boy|child|son,True,5.45,True,True,False,,False,,4,strong
563,إعلان,announcement; advertisement,True,noun,True,True,advertise|announce,True,4.86,True,True,False,,False,,4,strong
564,شارع,street,True,noun,True,True,street,True,4.99,True,True,False,,False,,4,strong
565,جولة,tour; round; trip,True,noun,True,True,trip,True,4.66,True,True,False,,False,,4,strong
566,ينتهي,ends; finishes,True,verb,False,False,,True,4.72,True,True,False,,False,,4,form_only
567,تغيير,change; alteration,True,noun,True,True,alter|change,True,5.11,True,True,False,,False,,4,strong
568,أمين,trustworthy; honest; faithful; secretary; custodian,True,adj|name|noun,True,True,custodian|faithful|honest|secretary|trustworthy,True,4.74,True,True,False,,False,,4,strong
569,قدر,fate; destiny; amount; value; ability; was able to; estimated; decreed/determined (depending on vocalization/use),True,noun|verb,True,True,ability|able|amount|destiny|fate|value,True,4.97,True,True,False,,False,,4,strong
570,يحمل,carries; bears; loads/imposes (depending on form),True,verb,False,False,,True,4.98,False,True,False,,False,,3,form_only
571,يلعب,plays,True,verb,False,False,,True,4.78,True,True,False,,False,,4,form_only
572,يضع,puts; places,True,verb,False,False,,True,4.63,True,True,False,,False,,4,form_only
573,يساعد,helps; assists,True,verb,False,False,,True,4.79,True,True,False,,False,,4,form_only
574,يموت,dies,True,verb,False,False,,True,4.80,True,True,False,,False,,4,form_only
575,خط,line; route,True,noun|verb,True,True,line,True,5.01,True,True,False,,False,,4,strong
576,هاتف,telephone; phone; telephoned,True,noun|verb,True,True,telephone,True,4.62,True,True,False,,False,,4,strong
577,علاقات,relations; relationships,True,noun,True,False,,True,4.65,True,True,False,,False,,4,semantic_review
578,عرف,custom; convention; knew; recognized (depending on vocalization/use),True,noun|verb,True,True,convention|custom,True,4.78,True,True,False,,False,,4,strong
579,أخ,brother,True,noun,True,True,brother,True,4.18,True,True,False,,False,,4,strong
580,مواجهة,confrontation; facing,False,,False,False,,True,4.90,True,True,False,,False,,3,form_only
581,بنك,bank,True,noun,True,True,bank,True,4.74,True,True,False,,False,,4,strong
582,حرية,freedom; liberty,True,noun,True,True,freedom|liberty,True,4.77,True,True,False,,False,,4,strong
583,خدمة,service,True,noun,True,True,service,True,5.18,True,True,False,,False,,4,strong
584,حدود,borders; limits,True,adj|noun,True,False,,True,5.04,True,True,False,,False,,4,semantic_review
585,مدى,extent; range,True,noun|verb,True,True,extent|range,True,5.22,True,True,False,,False,,4,strong
586,ليل,night,True,noun,True,True,night,True,4.36,True,True,False,,False,,4,strong
587,يملك,owns; possesses,True,verb,False,False,,True,4.84,False,True,False,,False,,3,form_only
588,إعلام,media; information/publicity,True,noun,True,True,inform|media,True,4.46,True,True,False,,False,,4,strong
589,أية,any; whichever; which (feminine form أية),True,pron,True,False,,True,5.08,False,True,False,,False,,3,semantic_review
590,زيارة,visit,True,noun,True,True,visit,True,4.97,True,True,False,,False,,4,strong
591,مرأة,woman (alternative form of امرأة),True,noun,True,True,alternative,True,3.46,False,True,False,,False,,3,strong
592,صحة,health; correctness,True,noun,True,True,correctnes|health,True,4.80,True,True,False,,False,,4,strong
593,مناسبة,occasion; event; suitable/appropriate (feminine),True,adj|noun,True,True,occasion,True,4.72,True,True,False,,False,,4,strong
594,قسم,section; department; oath; divided (depending on vocalization),True,noun|verb,True,True,depart|oath|section,True,5.30,True,True,False,,False,,4,strong
595,قائمة,"list; menu; standing; existing (feminine, depending on use)",True,noun,True,True,list|menu,True,5.32,True,True,False,,False,,4,strong
596,مشاكل,problems,True,noun,True,False,,True,5.03,True,True,False,,False,,4,semantic_review
597,غريب,strange; foreign; odd,True,adj|noun,True,True,foreign|strange,True,4.83,True,True,False,,False,,4,strong
598,حقوق,rights,True,noun,True,True,right,True,5.28,True,True,False,,False,,4,strong
599,جمعية,association; society; organization,True,noun,True,True,associ|society,True,5.02,True,True,False,,False,,4,strong
600,بيع,sale; selling,True,noun|verb,True,True,sale,True,4.99,True,True,False,,False,,4,strong
601,حاليا,currently; at present,True,adv,True,True,currently,True,5.32,True,True,False,,False,,4,strong
602,رجاء,request; hope; please (as a polite formula),True,noun,True,True,hope|request,True,4.48,True,True,False,,False,,4,strong
603,أحضر,brought; brought in; supplied; bring!; I attend / I am present (depending on vocalization/context),True,verb,True,True,bring,True,3.94,True,True,False,,False,,4,strong
604,سيء,bad; poor,True,adj|verb,True,False,,True,4.54,True,True,False,,False,,4,semantic_review
605,سلاح,weapon; arms,True,noun,True,True,weapon,True,4.79,True,True,False,,False,,4,strong
606,يطلب,asks for; requests; demands,True,verb,False,False,,True,4.68,False,True,False,,False,,3,form_only
607,مناطق,regions; areas,True,noun,True,False,,True,5.16,False,True,False,,False,,3,semantic_review
608,شخصية,"personality; character; personal (feminine, depending on use)",True,adj|noun,True,True,character|personality,True,5.14,True,True,False,,False,,4,strong
609,رياضي,athletic; sporting; athlete; sportsman; mathematician,True,adj|noun,True,True,athlete|athletic|mathematician|sport|sportsman,True,4.21,True,True,False,,False,,4,strong
610,يتذكر,remembers,True,verb,False,False,,True,4.26,True,True,False,,False,,4,form_only
611,أداء,performance; execution,True,noun|verb,True,True,execution|performance,True,4.84,True,True,False,,False,,4,strong
612,مؤسسة,institution; organization,True,adj|noun,True,True,institution,True,5.11,True,True,False,,False,,4,strong
613,سعر,price; priced,True,noun|verb,True,True,price,True,4.64,True,True,False,,False,,4,strong
614,تراجع,decline; retreat; retreated/declined,True,noun|verb,True,True,retreat,True,4.62,True,True,False,,False,,4,strong
615,أهمية,importance,True,noun,True,True,importance,True,5.11,True,True,False,,False,,4,strong
616,واضح,clear; obvious,True,adj,True,True,clear|obviou,True,5.00,True,True,False,,False,,4,strong
617,أحيان,times; occasions (commonly in أحيانًا = sometimes),True,noun,False,False,,True,3.70,False,True,False,,False,,3,form_only
618,جريمة,crime,True,noun,True,True,crime,True,4.94,True,True,False,,False,,4,strong
619,مؤكدا,confirming; emphasizing; confirmed; certain; definitely (depending on vocalization/context),False,,False,False,,True,3.96,False,True,False,,False,,2,form_only
620,أتى,came; arrived,True,verb,True,False,,True,4.57,True,True,False,,False,,4,semantic_review
621,حالي,current; present; my condition; my state (depending on structure),True,adj,True,True,current,True,3.83,True,True,False,,False,,4,strong
622,يدفع,pays; pushes,True,verb,False,False,,True,4.67,False,True,False,,False,,3,form_only
623,تالي,next; following,True,adj,False,False,,True,3.27,True,True,False,,False,,4,form_only
624,إقامة,residence; establishment; holding,True,noun,True,True,establish,True,4.61,True,True,False,,False,,4,strong
625,إنتاج,production; output,True,noun,True,True,production,True,4.92,True,True,False,,False,,4,strong
626,معا,together,True,adv,True,True,together,True,5.10,True,True,False,,False,,4,strong
627,أطلق,launched; released; fired; set free,True,verb,True,True,free|launch,True,5.01,True,True,False,,False,,4,strong
628,أنتم,you (masculine plural),True,pron,True,True,you,True,4.74,False,True,False,,False,,3,strong
629,حماية,protection,True,noun,True,True,protection,True,5.08,True,True,False,,False,,4,strong
630,صور,pictures; images; photographed,True,name|noun|verb,True,True,photograph,True,5.52,True,True,False,,False,,4,strong
631,يتكلم,speaks; talks,True,verb,False,False,,True,4.69,False,True,False,,False,,3,form_only
632,إحدى,one; one of (feminine form),True,noun,True,False,,True,5.37,False,True,False,,False,,3,semantic_review
633,فوق,above; over,True,adv|prep,True,True,above|over,True,5.50,True,True,False,,False,,4,strong
634,سوى,except; other than; apart from,True,noun|verb,True,True,except,True,5.23,True,True,False,,False,,4,strong
635,سجل,record; register; recorded/registered,True,noun|verb,True,True,record|register,True,5.10,True,True,False,,False,,4,strong
636,وحده,alone; by himself/itself,False,,False,False,,True,4.77,True,True,False,,False,,3,form_only
637,نساء,women,True,adj|noun|verb,True,False,,True,4.88,False,True,False,,False,,3,semantic_review
638,قصة,story,True,noun,True,True,story,True,5.30,True,True,False,,False,,4,strong
639,خذ,take!,True,verb,False,False,,True,4.53,False,True,False,,False,,3,form_only
640,طبيب,doctor; physician,True,noun,True,True,doctor|physician,True,4.70,True,True,False,,False,,4,strong
641,مباشرة,directly; direct; immediate,True,adj|adv|noun,True,True,directly,True,5.33,True,True,False,,False,,4,strong
642,جمهورية,republic,True,adj|noun,True,True,republic,True,4.81,True,True,False,,False,,4,strong
643,بأس,harm / hardship; might / strength,True,noun,True,True,strength,True,4.37,True,True,False,,False,,4,strong
644,أشهر,months; more famous; most famous (depending on vocalization/use),True,adj|noun|verb,True,True,famou|more|most,True,5.30,True,True,False,,False,,4,strong
645,ملك,king; angel; property; possession; owned; possessed (depending on vocalization/use),True,adj|noun|verb,True,True,angel|king|possession|property,True,5.14,True,True,False,,False,,4,strong
646,قضاء,judgment / ruling; judiciary; fulfillment / carrying out,True,noun,True,False,,True,4.69,True,True,False,,False,,4,semantic_review
647,دراسة,study,True,noun,True,True,study,True,5.04,True,True,False,,False,,4,strong
648,متأكد,sure; certain; confident,True,adj,True,True,certain|sure,True,4.34,True,True,False,,False,,4,strong
649,سياسة,politics; policy,True,noun,True,True,policy|politic,True,4.98,True,True,False,,False,,4,strong
650,صعب,difficult; hard; was difficult; became hard (depending on vocalization/use),True,adj|verb,True,True,difficult|hard,True,4.77,True,True,False,,False,,4,strong
651,دخل,income; revenue; entered,True,noun|verb,True,True,enter|income,True,5.22,True,True,False,,False,,4,strong
652,يقتل,kills; is killed (voice depends on vocalization/context),True,verb,False,False,,True,4.60,False,True,False,,False,,3,form_only
653,عالمي,global; worldwide; international,True,adj,True,True,global|worldwide,True,4.50,True,True,False,,False,,4,strong
654,أمم,nations; peoples,True,noun|verb,True,False,,True,4.06,True,True,False,,False,,4,semantic_review
655,أمل,hope,True,name|noun|verb,True,True,hope,True,4.84,True,True,False,,False,,4,strong
656,اعتبار,consideration; regard,True,noun,True,True,regard,True,4.51,True,True,False,,False,,4,strong
657,نهائي,final; definitive,True,adj,True,True,final,True,4.67,True,True,False,,False,,4,strong
658,مئة,one hundred; hundred,True,num,True,True,hundr,True,4.46,False,True,False,,False,,3,strong
659,تنظيم,organization; regulation; organizing,True,noun,True,True,organiz|regul,True,5.19,True,True,False,,False,,4,strong
660,نجاح,success,True,noun,True,True,succes,True,4.74,True,True,False,,False,,4,strong
661,دورة,course; cycle; round; session,True,noun,True,True,course|cycle|session,True,4.88,True,True,False,,False,,4,strong
662,لعبة,game; toy,True,adj|noun,True,True,game|toy,True,5.12,True,True,False,,False,,4,strong
663,رد,reply; response; return; replied/returned,True,adj|noun|verb,True,True,reply|return,True,5.10,True,True,False,,False,,4,strong
664,تنمية,development; growth,True,noun,True,True,develop,True,4.47,True,True,False,,False,,4,strong
665,اهتمام,interest; attention; concern,True,noun,True,True,attention|interest,True,4.57,True,True,False,,False,,4,strong
666,إطار,framework; frame; tire/tyre,True,noun,True,True,frame|framework|tire,True,4.85,True,True,False,,False,,4,strong
667,أمنية,wish; desire,True,adj|noun,True,True,desire|wish,True,4.60,True,True,False,,False,,4,strong
668,مسؤول,responsible; official; person responsible,True,adj|noun,True,True,official|responsible,True,4.56,True,True,False,,False,,4,strong
669,قائد,leader; commander; driver,True,noun,True,True,commander|leader,True,4.97,True,True,False,,False,,4,strong
670,مصادر,sources,True,noun,True,False,,True,5.06,False,True,False,,False,,3,semantic_review
671,وقع,impact; effect; happened; occurred; fell; was located; signed (depending on vocalization/use),True,noun|verb,True,True,happen|locat|sign,True,4.94,True,True,False,,False,,4,strong
672,مباريات,matches; games,True,noun,True,False,,True,4.75,False,True,False,,False,,3,semantic_review
673,لاحق,subsequent; later; following; followed/caught up with,True,adj|verb,True,True,follow|subsequent,True,4.54,True,True,False,,False,,4,strong
674,اتصل,contacted; connected; call!/contact!,True,verb,True,True,call|connect|contact,True,4.60,True,True,False,,False,,4,strong
675,محاولة,attempt; try,True,noun,True,True,attempt,True,5.12,True,True,False,,False,,4,strong
676,كون,being; existence; universe/cosmos/world (especially الكون); formed/created (depending on vocalization/use),True,noun|verb,True,True,existence,True,4.80,True,True,False,,False,,4,strong
677,أراد,wanted; desired; intended,True,verb,True,True,want,True,4.86,True,True,False,,False,,4,strong
678,إصابة,injury; casualty; hit; infection/case (medical context); score/goal (sports context),True,noun,True,True,hit|injury|score,True,4.63,True,True,False,,False,,4,strong
679,عشرة,ten; companionship/association (depending on vocalization),True,noun|num,True,True,companionship|ten,True,5.20,True,True,False,,False,,4,strong
680,مهما,whatever; no matter what,True,pron,True,True,matter|no|what|whatever,True,5.27,True,True,False,,False,,4,strong
681,يمثل,represents; constitutes; acts/portrays,True,verb,False,False,,True,4.89,True,True,False,,False,,4,form_only
682,اختيار,choice; selection,True,noun,True,True,choice,True,4.95,True,True,False,,False,,4,strong
683,شهد,witnessed; observed,True,adj|noun|verb,True,False,,True,4.66,True,True,False,,False,,4,semantic_review
684,إجراء,procedure; measure; action; carrying out,True,noun,True,True,procedure,True,5.00,True,True,False,,False,,4,strong
685,صحيفة,newspaper; journal,True,noun,True,True,journal|newspaper,True,5.16,True,True,False,,False,,4,strong
686,استمرار,continuation; persistence,True,noun,True,True,continu|persistence,True,4.72,True,True,False,,False,,4,strong
687,شمال,north; left side (depending on vocalization),True,noun,True,True,left|north|side,True,5.21,True,True,False,,False,,4,strong
688,فكر,thought; thinking; thought/considered,True,noun|verb,True,True,consider|think|thought,True,4.65,True,True,False,,False,,4,strong
689,شراء,purchase; buying,True,noun,True,True,buying,True,4.83,True,True,False,,False,,4,strong
690,نيابة,prosecution; representation; deputyship (context-dependent),True,noun,True,False,,True,4.31,True,True,False,,False,,4,semantic_review
691,موعد,appointment; date; scheduled time,True,noun,True,True,appoint|date|time,True,4.90,True,True,False,,False,,4,strong
692,ماء,water,True,noun|verb,True,True,water,True,4.83,True,True,False,,False,,4,strong
693,يتعلق,relates to; concerns; is connected with,True,verb,False,False,,True,5.16,False,True,False,,False,,3,form_only
694,اجتماعي,social,True,adj|noun,True,True,social,True,4.34,True,True,False,,False,,4,strong
695,امرأة,woman,True,noun,True,True,woman,True,5.17,True,True,False,,False,,4,strong
696,أسهم,arrows; shares; stocks; contributed; participated (depending on vocalization/use),True,noun|verb,True,False,,True,4.21,True,True,False,,False,,4,semantic_review
697,أجهزة,devices; equipment,True,noun,True,False,,True,4.93,False,True,False,,False,,3,semantic_review
698,بدء,beginning; start,True,noun,True,True,beginn|start,True,4.84,True,True,False,,False,,4,strong
699,جلسة,session; meeting,True,noun,True,True,meet|session,True,4.67,True,True,False,,False,,4,strong
700,لا يزال,still is; continues to be,True,verb,True,True,still,True,5.06,True,False,False,,False,,3,strong
701,رسمي,official; formal,True,adj|noun|verb,True,True,formal|official,True,4.67,True,True,False,,False,,4,strong
702,تأثير,effect; influence; impact,True,noun,True,True,influence,True,5.04,True,True,False,,False,,4,strong
703,لقب,title; nickname; titled/nicknamed,True,noun|verb,True,True,nickname|title,True,4.62,True,True,False,,False,,4,strong
704,فرق,difference; separation; teams; groups; separated; distinguished (depending on vocalization/use),True,noun|verb,True,True,difference|distinguish|group|separ,True,4.89,True,True,False,,False,,4,strong
705,هجوم,attack; assault,True,noun,True,True,attack,True,4.84,True,True,False,,False,,4,strong
706,ابنة,daughter,True,noun,True,True,daughter,True,4.61,True,True,False,,False,,4,strong
707,يستمر,continues; persists,True,verb,False,False,,True,4.57,False,True,False,,False,,3,form_only
708,لطيف,nice; kind; gentle; pleasant,True,adj,True,True,gentle|kind|nice|pleasant,True,4.43,True,True,False,,False,,4,strong
709,يهتم,cares about; is interested in,True,verb,False,False,,True,4.65,False,True,False,,False,,3,form_only
710,إذ,"when; since; as; because (إذ, context-dependent)",True,conj,True,True,because|since|when,True,5.39,False,True,False,,False,,3,strong
711,أبناء,sons; children,True,noun,True,False,,True,4.90,False,True,False,,False,,3,semantic_review
712,غرب,west,True,noun|verb,True,True,west,True,4.87,True,True,False,,False,,4,strong
713,تأمين,insurance; securing; guarantee,True,noun,True,True,insurance|secur,True,4.59,True,True,False,,False,,4,strong
714,يعرض,presents; displays; offers; exposes (depending on form),True,verb,False,False,,True,4.58,False,True,False,,False,,3,form_only
715,عرب,Arabs,True,adj|noun|verb,True,True,arab,True,4.78,False,True,False,,False,,3,strong
716,صالح,valid; suitable; righteous; good,True,adj|name|noun,True,True,good|suitable,True,5.21,True,True,False,,False,,4,strong
717,ملابس,clothes; clothing,True,noun,True,False,,True,4.70,True,True,False,,False,,4,semantic_review
718,تحرك,movement; activity; moved,True,verb,True,True,move,True,4.47,True,True,False,,False,,4,strong
719,بدل,substitute; allowance; compensation; instead of; changed; replaced (depending on vocalization/use),True,adj|noun|prep|verb,True,True,compens|instead,True,4.64,True,True,False,,False,,4,strong
720,طائرة,airplane; aircraft,True,adj|noun,True,True,airplane,True,4.82,True,True,False,,False,,4,strong
721,جماعة,group; community,True,noun,True,True,community|group,True,4.96,True,True,False,,False,,4,strong
722,مصدر,source,True,noun,True,True,source,True,5.05,True,True,False,,False,,4,strong
723,معظم,most; majority of,True,adj|noun,True,True,majority|most,True,5.32,True,True,False,,False,,4,strong
724,أهلا,welcome!; hello! (أهلًا),True,adv|intj,True,True,welcome,True,4.28,True,True,False,,False,,4,strong
725,قطع,pieces; parts; cut,True,noun|verb,True,True,cut,True,5.02,True,True,False,,False,,4,strong
726,موافقة,approval; agreement; agreeing/suitable (feminine adjective use),True,adj|noun,True,True,agree|approval,True,4.59,True,True,False,,False,,4,strong
727,أخبار,news; reports,True,noun,True,False,,True,5.05,True,True,False,,False,,4,semantic_review
728,محافظة,"governorate; province; preservation; maintenance; conservation; conservative/preserving (feminine, depending on use)",True,adj|noun,True,True,preserv|province,True,5.06,True,True,False,,False,,4,strong
729,خطر,danger; risk; dangerous; occurred; came to mind (depending on vocalization/use),True,adj|noun|verb,True,True,danger|dangerou|mind|risk,True,5.00,True,True,False,,False,,4,strong
730,صندوق,box; fund,True,noun,True,True,box|fund,True,4.83,True,True,False,,False,,4,strong
731,جزيرة,island,True,noun,True,True,island,True,4.89,True,True,False,,False,,4,strong
732,يصدق,is truthful; tells the truth; proves true; believes; accepts as true; confirms/ratifies (depending on vocalization/form),True,verb,False,False,,True,4.24,False,True,False,,False,,3,form_only
733,قوى,forces; powers; strengths,True,noun|verb,True,False,,True,4.76,True,True,False,,False,,4,semantic_review
734,دم,blood,True,noun|verb,True,True,blood,True,4.59,True,True,False,,False,,4,strong
735,جائزة,prize; award,True,noun,True,True,prize,True,5.01,True,True,False,,False,,4,strong
736,حكومي,governmental; government,True,adj,True,True,govern|governmental,True,4.13,False,True,False,,False,,3,strong
737,يظهر,appears; shows; demonstrates (depending on form),True,verb,False,False,,True,5.11,False,True,False,,False,,3,form_only
738,وراء,behind; beyond; after,True,prep,True,True,behind,True,5.08,True,True,False,,False,,4,strong
739,حادث,incident; accident; event; spoke/conversed with (verb reading),True,noun|verb,True,True,accident|event|incident,True,4.67,True,True,False,,False,,4,strong
740,نقاط,points; dots,True,noun,True,False,,True,4.87,True,True,False,,False,,4,semantic_review
741,انتظار,waiting; expectation,True,noun,True,True,wait,True,4.57,True,True,False,,False,,4,strong
742,قاعدة,rule; base; foundation,True,noun,True,True,base|found|rule,True,4.94,True,True,False,,False,,4,strong
743,حظ,luck; fortune,True,noun|verb,True,True,fortune|luck,True,4.45,True,True,False,,False,,4,strong
744,مهم,important,True,adj,True,True,important,True,4.95,True,True,False,,False,,4,strong
745,تعامل,dealing; interaction; dealt/interacted,True,noun|verb,True,True,deal,True,4.34,True,True,False,,False,,4,strong
746,ثقافة,culture,True,noun,True,True,culture,True,4.81,True,True,False,,False,,4,strong
747,إجراءات,procedures; measures; actions,False,,False,False,,True,4.69,False,True,False,,False,,2,form_only
748,قضايا,issues; cases; causes,True,noun,True,False,,True,4.80,True,True,False,,False,,4,semantic_review
749,طعام,food,True,noun,True,True,food,True,4.53,True,True,False,,False,,4,strong
750,سواء,equal; alike; whether...or; equally,True,adv|noun,True,True,equal|equally,True,5.18,False,True,False,,False,,3,strong
751,يسمح,allows; permits,True,verb,False,False,,True,4.97,False,True,False,,False,,3,form_only
752,أهداف,goals; objectives,True,noun,True,False,,True,4.86,False,True,False,,False,,3,semantic_review
753,يسأل,asks; questions,True,verb,False,False,,True,4.54,False,True,False,,False,,3,form_only
754,ملعب,stadium; playing field,True,noun,True,True,field|play|stadium,True,4.73,True,True,False,,False,,4,strong
755,دقائق,minutes,True,noun,True,False,,True,4.92,False,True,False,,False,,3,semantic_review
756,فعلا,really; indeed; actually,True,adv,True,True,actually|inde|really,True,5.19,True,True,False,,False,,4,strong
757,عسكرية,military,True,adj|noun,True,False,,True,4.90,True,True,False,,False,,4,semantic_review
758,معرض,exhibition; fair; display; exposed; susceptible (depending on vocalization/use),True,noun,True,True,exhibition|fair,True,4.89,True,True,False,,False,,4,strong
759,بقاء,remaining; survival; staying,True,noun,True,True,remain,True,4.30,True,True,False,,False,,4,strong
760,اتصالات,communications; contacts,False,,False,False,,True,4.39,True,True,False,,False,,3,form_only
761,حفل,ceremony; party; event,True,noun|verb,True,False,,True,4.88,True,True,False,,False,,4,semantic_review
762,شؤون,affairs; matters,True,noun,False,False,,True,4.42,True,True,False,,False,,4,form_only
763,حجم,size; volume,True,noun|verb,True,True,size|volume,True,4.95,True,True,False,,False,,4,strong
764,يرغب,wants; desires; wishes,True,verb,False,False,,True,4.63,False,True,False,,False,,3,form_only
765,زمن,time; era,True,noun,True,True,time,True,4.90,True,True,False,,False,,4,strong
766,سلامة,safety; soundness; well-being,True,noun,True,True,safety|well-be,True,4.62,True,True,False,,False,,4,strong
767,حي,alive; living; neighborhood; district,True,adj|noun|verb,True,True,alive|district|living,True,5.17,True,True,False,,False,,4,strong
768,حوالي,around; approximately; about,True,prep,True,True,approximately|around,True,5.27,True,True,False,,False,,4,strong
769,طرق,roads; ways; knocked,True,noun|verb,True,True,knock|road,True,4.98,True,True,False,,False,,4,strong
770,أسرع,faster; fastest; hasten; hurry,True,adj|verb,True,True,faster|fastest|hurry,True,4.57,True,True,False,,False,,4,strong
771,توفير,provision; saving; availability,True,noun,True,False,,True,4.84,True,True,False,,False,,4,semantic_review
772,أصحاب,owners; companions; people of,True,noun,True,False,,True,5.18,True,True,False,,False,,4,semantic_review
773,استثمار,investment,True,noun,True,True,invest,True,4.04,True,True,False,,False,,4,strong
774,مسؤولية,responsibility,True,noun,True,True,responsibility,True,4.57,True,True,False,,False,,4,strong
775,كافة,all; entire; all of,True,adv|noun,True,True,all,True,4.97,True,True,False,,False,,4,strong
776,أدى,led to; performed; fulfilled,True,verb,True,True,fulfill|perform,True,5.07,True,True,False,,False,,4,strong
777,مسلمون,Muslims,True,adj|noun,True,True,muslim,True,3.99,False,True,False,,False,,3,strong
778,سباق,race; competition,True,adj|noun,True,True,race,True,4.59,True,True,False,,False,,4,strong
779,زواج,marriage; wedding,True,noun,True,True,marriage,True,4.69,True,True,False,,False,,4,strong
780,يؤكد,confirms; affirms,True,verb,False,False,,True,4.60,False,True,False,,False,,3,form_only
781,ثقة,trust; confidence,True,adj|noun,True,True,confidence,True,4.52,True,True,False,,False,,4,strong
782,تجربة,experience; experiment,True,noun,True,True,experi|experience,True,4.92,True,True,False,,False,,4,strong
783,روح,spirit; soul,True,noun,True,True,soul|spirit,True,4.87,True,True,False,,False,,4,strong
784,اعتبر,considered; regarded,True,verb,True,True,consider|regard,True,4.51,True,True,False,,False,,4,strong
