rank,front,meaning,wordfreq_zipf,semantic_support,kaikki_meaning,readurdu_meaning,word2word_meaning
1872,دیوبندی,Deobandi,4.22,Kaikki+ReadUrdu,Deobandi,Deobandi,
1873,سنے,listens,4.22,ReadUrdu+word2word,,"plural perfective of سُنْنا (sunnā — to listen, to hear) | also: masculine of سُنْنا (sunnā — to listen, to hear)",listens; Yes; hope; brother; have
1874,عثمانی,Ottoman,4.22,Kaikki+ReadUrdu,"Ottoman; a surname, Usmani","adj. Ottoman | n. Ottoman (member of the Ottoman dynasty); Ottoman (citizen of the Ottoman Empire) | name: a surname, Usmani",
1875,نظامی,Nizami Ganjawi,4.22,Kaikki+ReadUrdu,Nizami Ganjawi,Nizami Ganjawi,
1876,ٹوپی,hat,4.22,Kaikki+ReadUrdu+word2word,"hat; royal crown; rule, reign","hat; royal crown; rule, reign",hat; TIP; HAT; THE; Cap
1877,ٹیچر,teacher,4.22,Kaikki+ReadUrdu+word2word,teacher,teacher,teacher; Philly; school; auditorium; watch
1878,اڑ,fly,4.21,ReadUrdu+word2word,,"infinitive of اُڑْنا (uṛnā — to fly, glide) | also: infinitive of اَڑْنا (aṛnā — to get stuck)",fly; breach; YOU; FLY; ANYWHERE
1879,بالغ,adult,4.21,Kaikki+ReadUrdu+word2word,adult,"n. an adult | adj. adult | Platts: (act. part. of بلغ 'to attain to'), adj. & s.m. Attaining, or having attained, to puberty, virility, ripeness…",precaution; diapers; adult; glove; compartment
1880,بوتل,bottle,4.21,Kaikki+ReadUrdu+word2word,bottle,"n. bottle; wine bottle | Platts: (corr. from the English), s.f. Bottle: botal-ḵẖāna, s.m. Room where bottles, crockery, &c. are kept; pantry",bottle; Bring; shaky; Got; give
1881,رونا,to cry,4.21,Kaikki+ReadUrdu+word2word,"to cry, weep","v. to cry, weep | Platts: v.n. To give forth sound, to sound, to make a noise; — s.m. A thing that gives forth sound (as a rattle,…",cry; sister; making; little; whining
1882,سکھر,Sukkur,4.21,Kaikki+ReadUrdu,"Sukkur (a city in Sukkur district, Sindh, Pakistan)","Sukkur (a city in Sukkur district, Sindh, Pakistan)",
1883,شرمناک,shameful,4.21,ReadUrdu+word2word,,"shameful, deplorable, disgraceful",shameful; things; ?
1884,غار,cave,4.21,Kaikki+ReadUrdu+word2word,pit; cavern; cave; a terrible wound,"n. cavern; cave; pit; a terrible wound. | Platts: (act. part. of غرّ 'to deceive,' &c.), s.m. A deceiver",cave; interconnected; global; cells; run
1885,مٹھی,fist,4.21,Kaikki+ReadUrdu+word2word,fist,fist,fist; intervened; abominations; deliver; hammer
1886,نیپال,Nepal,4.21,Kaikki+ReadUrdu,"Nepal (a country in South Asia, located between China and India)","name: Nepal (a country in South Asia, located between China and India) | Platts: s.m. The country of Nepal in the north of India",
1887,پکا,ripe,4.21,Kaikki+ReadUrdu+word2word,"solid; ripe (of fruit); certain, sure, definite","adj. certain, sure, definite; ripe (of fruit); strong, firm (of a material) | Platts: perf. part. (of paknā), Cooked, dressed, prepared, &c.: — pakā-pakāyā, adj. Ready cooked",Ripe; fruit; murderously; decapitate; accurate
1888,کتا,dog,4.21,Kaikki+ReadUrdu+word2word,dog,"n. dog | Platts: adj. (f. -ī), How much? what quantity? — kitte, how many (see kitnā)",dog; corporation; garbage; -Come; clarification
1889,ہونٹ,lip,4.21,Kaikki+ReadUrdu+word2word,lip,lip,THAT; LIP; CLASSIC; LIKE; THING
1890,ارے,hey,4.20,Kaikki+ReadUrdu+word2word,"hey, ho, oh, whew, yo (used chiefly in calling to or addressing inferiors)","interj. hey, ho, oh, whew, yo (used chiefly in calling to or addressing inferiors) | Platts: (fem. arī), intj. (used chiefly in calling to or addressing inferiors), Holla! ho! O! Sirrah! hark ye!: —…",Hey; Shit; HEY; hey; whoa
1891,بھیڑ,crowd,4.20,Kaikki+ReadUrdu+word2word,"ewe; sheep; crowd, mob, swarm","sheep; ewe; crowd, mob, swarm",crowd; WHAT; WE; hordes; refugees
1892,خوفناک,horrible,4.20,Kaikki+ReadUrdu+word2word,"horrible, terrifying, frightful, dreadful","horrible, terrifying, frightful, dreadful",terrible; horrible; TERRIBLE; awful; liar
1893,دھواں,smoke,4.20,Kaikki+ReadUrdu+word2word,smoke,smoke,Silly; songs; scented; smoke; little
1894,سردی,winter,4.20,Kaikki+ReadUrdu+word2word,the cold; shivering; winter (season of the year),"n. the cold; winter (season of the year); the common cold, flu (ie. illness) | Platts: s.f. Cold, coldness, chilliness, dampness, rawness; cold producing quality (as in drugs, articles of food,…",sweaty; shirt; winter; catch; change
1895,سٹار,star,4.20,ReadUrdu+word2word,,"star, celebrity",Star; star; Death; holes; sixty-nine
1896,فرشتہ,angel,4.20,Kaikki+ReadUrdu+word2word,"angel; a messenger, apostle; a pure-hearted, selfless person",angel,Angel; angel; Be; their; him
1897,لاڑکانہ,Larkana,4.20,Kaikki+ReadUrdu,"Larkana (a city in Larkana district, Sindh, Pakistan)","Larkana (a city in Larkana district, Sindh, Pakistan)",
1898,گھاس,grass,4.20,Kaikki+ReadUrdu+word2word,hay; sod; grass,grass; sod; hay,grass; worms; dirt; eaten; covered
1899,اندراج,entry,4.19,Kaikki+ReadUrdu+word2word,"insert, enter; registration, insertion, entry","n. registration, insertion, entry; insert, enter | Platts: s.m. Being folded together; being inserted; insertion, entry; — extinction of a family",entry; submit; event; missing; Like
1900,بندرگاہ,port,4.19,ReadUrdu+word2word,,"port, harbour",port; Contracts; globe; base; tracked
1901,میکسیکو,Mexico,4.19,Kaikki+ReadUrdu+word2word,Mexico (a country in North America),Mexico (a country in North America),Mexico; cartels; jurisdiction; Especially; specialty
1902,ٹھہر,stay,4.19,ReadUrdu+word2word,,"form of ٹَھہَرْنا (ṭhaharnā — to wait, stay, stop) | also: form of ٹَھہَرْنا (ṭhaharnā — to wait, stay, stop)",keep; quiet; Stay; and; here
1903,پوچھتے,ask,4.19,ReadUrdu+word2word,,"plural masculine of پُوچْھنا (pūchnā — to ask, enquire)",ask; coffee; let; gotta; guys
1904,چوٹ,hurt,4.19,Kaikki+ReadUrdu+word2word,"jealousy; loss; harm; injury, hurt","hit; blow; attack; injury, hurt; loss; harm",hurt; HURT; ARE; ANYBODY; -Did
1905,تاثر,impression,4.18,ReadUrdu+word2word,,impression,impression; watching; someone; parcel; moral
1906,لڑتے,fight,4.18,ReadUrdu+word2word,,"plural masculine of لَڑْنا (laṛnā — to fight, combat; battle)",fight; RINGING; CELL; PHONE; (
1907,ملائیشیا,Malaysia,4.18,Kaikki+ReadUrdu+word2word,Malaysia (a country in Southeast Asia),Malaysia (a country in Southeast Asia),guy; Malaysia; Malaysian; nephew; station
1908,منقطع,disconnected,4.18,ReadUrdu+word2word,"extinct; conclusive; severed, cut off","adj. severed, cut off; concluded, settled, decided; disconnected (ie. interrupted) | Platts: (act. part. of اِنْقطع 'to be broken, cut off, or detached,' &c., vii (and quasi-pass.) of قطع 'to cut off,'…",disconnected; His; phone; s; '
1909,ڈاکو,bandit,4.18,Kaikki+ReadUrdu+word2word,"bandit, thug, robber","bandit, thug, robber",bandit; consider; too; If; see
1910,ڈھاکہ,Dhaka District,4.18,Kaikki+ReadUrdu,Dhaka (the capital city of Bangladesh); Dhaka District (a district of Bangladesh); Dhaka Division (a division of Bangladesh),Dhaka (the capital city of Bangladesh); Dhaka District (a district of Bangladesh); Dhaka Division (a division of Bangladesh),
1911,کیف,Kyiv,4.18,Kaikki+ReadUrdu,Kyiv (the capital city of Ukraine),"name: Kyiv (the capital city of Ukraine) | Platts: (acc. of kaifuṉ, inf. n. of کيف 'to cut,' &c.), adv. How? in what manner? — (met.) s.f. Hilarity,…",
1912,الیاس,Ilyas,4.17,Kaikki+ReadUrdu,Ilyas,"Ilyas; a male given name, Ilyas, from Arabic إِلْيَاس (ʔilyās)",
1913,تعجب,surprise,4.17,Kaikki+word2word,"surprise, astonishment",astonishment,surprise; Yo; Sheriff; proceedings; someone
1914,خزاں,autumn,4.17,Kaikki+ReadUrdu+word2word,"decay; autumn, old age; fall, autumn (season of the year)",autumn,fall; Israelis; autumn; All; caught
1915,راجستھان,Rajasthan,4.17,Kaikki+ReadUrdu,"Rajasthan (a state in northwestern India, created in 1949 and replacing the former province of Rajputana)","Rajasthan (a state in northwestern India, created in 1949 and replacing the former province of Rajputana)",
1916,سست,slow,4.17,Kaikki+ReadUrdu+word2word,"slow, sluggish; lazy, leisurely, idle; relaxed, negligent, lethargic","adj. slow, sluggish; lazy, leisurely, idle; relaxed, negligent, lethargic | Platts: ( = S. असुस्थ; see su-stha), adj. Indisposed, heavy, languid; feeble, weak; dejected, downcast; unbraced,…",slow; Too; Slow; Retard; slower
1917,سنیں,listen,4.17,ReadUrdu+word2word,,"plural perfective of سُنْنا (sunnā — to listen, to hear) | also: feminine of سُنْنا (sunnā — to listen, to hear)",listen; Listen; CRAZY; SOUNDS; LISTEN
1918,شہد,honey,4.17,Kaikki+ReadUrdu+word2word,honey,"n. honey | Platts: s.m. Honey (syn. madhu); anything very sweet: — shahd-kī makkhī, or shahd-makkhī, s.f. A bee: — shahad-kī…",HONEY; TO; honey; YOU; UP
1919,ویزا,visa,4.17,ReadUrdu+word2word,,visa,visa; secure; knowing; Which; stamps
1920,گندگی,dirt,4.17,Kaikki+ReadUrdu+word2word,"filth, dirt; rubbish, litter","n. filth, dirt; rubbish, litter | Platts: s.f. Stink, stench; rottenness, putrefaction; — filth; ordure: — gandagī phailānā, To strew filth about; to…",shit; mess; SHIT; suckers; dirt
1921,ہوشیار,smart,4.17,Kaikki+ReadUrdu+word2word,"clever, smart","clever, smart",smart; careful; Be; Attention; clever
1922,یوٹیوب,YouTube,4.17,ReadUrdu+word2word,,YouTube (online video sharing platform),"47,000; hits; YouTube; already; ransom"
1923,آسمانی,heavenly,4.16,Kaikki+ReadUrdu+word2word,"sky blue; of or relating to the sky; celestial, heavenly","adj. sky blue; of or relating to the sky; celestial, heavenly | Platts: adj. Heavenly, celestial; from heaven, divine; sky-coloured, azure, cerulean…",angels; heavenly; Like; Mom; host
1924,بیوہ,widow,4.16,Kaikki+ReadUrdu+word2word,widow,widow,widow; His; victorious; pledged; comrade
1925,دکھائیں,Show,4.16,ReadUrdu+word2word,,infinitive of دِکھانا (dikhānā — to show) | also: infinitive of دُکھانا (dukhānā — to cause pain; hurt),Show; Exit; teeth; show; OK
1926,سننا,to listen,4.16,Kaikki+ReadUrdu+word2word,"to listen, to hear","v. to listen, to hear | Platts: (see the trans. sānnā), v.n. To be impregnated; to be soiled, be stained, be smeared, be defiled; to be mixed…",listen; hear; YOU; -Don; REGRETTED
1927,صوابی,Swabi,4.16,Kaikki+ReadUrdu,"Swabi (a city in Swabi district, Khyber Pakhtunkhwa, Pakistan)","Swabi (a city in Swabi district, Khyber Pakhtunkhwa, Pakistan)",
1928,مدعو,invited,4.16,Kaikki+ReadUrdu+word2word,invited,invited,invited; tracking; device; been; So
1929,موتی,pearl,4.16,Kaikki+ReadUrdu+word2word,star; pearl; a given name for a dog,"n. pearl; star | Platts: s.m. pl. (of maiyit, 'dead'), The dead",or; braided; pearls; expensive
1930,مہاراشٹر,Maharashtra,4.16,Kaikki+ReadUrdu,Maharashtra (a state in western India),Maharashtra (a state in western India),
1931,نایاب,rare,4.16,Kaikki+ReadUrdu+word2word,"precious; rare, scarce","rare, scarce; precious",rare; rarest; FALCO; NEVADA; presented
1932,پیتے,drink,4.16,ReadUrdu+word2word,,masculine habitual plural of पीना (pīnā) | also: form of پِینا (pīnā — to drink),coffee; drink; let; dry; Come
1933,عیسوی,Christian Era,4.15,Kaikki+ReadUrdu,"Christian Era (Gregorian calendar); CE (Christian Era), AD (Anno Domini)","name: Christian Era (Gregorian calendar) | adv. CE (Christian Era), AD (Anno Domini) | Platts: (rel. n. fr. next), adj. Of or belonging to Jesus; Christian: — san-ě-ʻīsawī, The Christian era; A.D",
1934,غرق,drowned,4.15,Kaikki+ReadUrdu+word2word,"drowned, immersed, sunk","drowned, sunk, immersed",drown; Let; them; ?
1935,قطار,line,4.15,Kaikki+ReadUrdu+word2word,"queue, line, row; train, railway vehicle","queue, line, row; train, railway vehicle",row; Line; remembers; Women; lining
1936,لاٹھی,stick,4.15,Kaikki+word2word,"stick, club, cudgel, staff; lathi (bamboo used by police)",,laptops; USB; electronic; sticks; devices
1937,پیچھا,chase,4.15,ReadUrdu+word2word,,"rear, hind part; chase, pursuit",stalking; chase; princes; buck; aware
1938,چکوال,Chakwal,4.15,Kaikki+ReadUrdu,"Chakwal, a city in Punjab, Pakistan. It is the capital of Chakwal District","Chakwal, a city in Punjab, Pakistan. It is the capital of Chakwal District",
1939,کیمرہ,camera,4.15,Kaikki+ReadUrdu+word2word,camera,camera,camera; cameras; shitholes; bored; Moses
1940,گنگا,Ganges,4.15,Kaikki+ReadUrdu,"Ganges (a major river in the states of Uttarakhand, Uttar Pradesh, Bihar and West Bengal, India; a major river in Rajshahi, Dhaka, Chittagong and Barisal Divisions, Bangladesh)","name: Ganges (a major river in the states of Uttarakhand, Uttar Pradesh, Bihar and West Bengal, India; a major… | Platts: s.f. The river Ganges (there is also a Ganges in the sky — ākāś-gaṅgā — and one under the earth)…",
1941,آم,mango,4.14,Kaikki+ReadUrdu+word2word,mango; rawness; undressed,"n. mango; rawness | adj. raw, uncooked; undigested; undressed | Platts: s.m. Mango, the fruit of the Mangifera indica; also the tree: — ām-rāʼī [S. āmra+rājikā), s.f. A tope or…",attract; troubles; rotting; mango; flies
1942,برٹش,British,4.14,Kaikki+ReadUrdu,British,British,
1943,جزوی,partial,4.14,Kaikki+ReadUrdu+word2word,partial,"adj. partial. | Platts: adj. Relating to a part or portion, pantial, in part, few; particular; trivial, petty; — s.f. A little; a…",partly; fault; neglect; partial; picture
1944,حسد,envy,4.14,Kaikki+ReadUrdu+word2word,"emulation, ambition; jealousy, envy, malevolence, jealous","envy, jealousy",-; Gaze; envy; upon; jealous
1945,دہلوی,Delhiite,4.14,Kaikki+ReadUrdu,Delhiite; a surname transferred from the place name,adj. Delhiite | name: a surname transferred from the place name | n. Delhiite (a person from Delhi),
1946,سنو,listen,4.14,ReadUrdu+word2word,,"subjunctive of سُنْنا (sunnā — to listen, to hear) | also: form of سُنْنا (sunnā — to listen, to hear)",Listen; listen; secure; Talk; Target
1947,ماہانہ,monthly,4.14,Kaikki+ReadUrdu+word2word,monthly,monthly,affects; monthly; turns; into; how
1948,اوکاڑہ,Okara,4.13,Kaikki+ReadUrdu,"Okara (a city in Okara district, Punjab, Pakistan)","Okara (a city in Okara district, Punjab, Pakistan)",
1949,برلن,Berlin,4.13,Kaikki+ReadUrdu+word2word,"Berlin (the capital and largest city of Germany); Berlin (a state of Germany, containing the capital city)","Berlin (the capital and largest city of Germany); Berlin (a state of Germany, containing the capital city)",Berlin; nervous; folks; edit; newest
1950,سرائیکی,Saraiki,4.13,Kaikki+ReadUrdu,Saraiki,adj. Saraiki | n. Saraiki (language); Saraiki (people),
1951,سوڈان,Sudan,4.13,Kaikki+ReadUrdu+word2word,Sudan (a country in North Africa and East Africa),Sudan (a country in North Africa and East Africa),Sudan; warriors; heart; In; known
1952,فرش,floor,4.13,Kaikki+ReadUrdu+word2word,"floor; pavement; carpet, carpeting, rug","n. carpet, carpeting, rug; floor; pavement | Platts: (inf. n. of فرش 'to spread'), s.m. Spreading (a carpet, &c.); paving; — what is spread (of household…",floor; Sweeping; dropped; rules; follow
1953,قاہرہ,Cairo,4.13,Kaikki+ReadUrdu,"Cairo (the capital city of Egypt); Cairo (a governorate of Egypt, containing the capital city)","name: Cairo (the capital city of Egypt); Cairo (a governorate of Egypt, containing the capital city) | Platts: f. (for A. قاهرة qāhirat, fem. of qāhir). = A قاهر qāhir, m. (act. part. of قہر, 'toconquer,' &c.) adj.…",
1954,مددگار,helpful,4.13,Kaikki+ReadUrdu+word2word,"helpful; helper, ally, assistant","n. helper, ally, assistant | adj. helpful",helpful; would; Uh; because; thought
1955,نوشہرہ,Nowshera,4.13,Kaikki+ReadUrdu,"Nowshera (a city in Nowshera district, Khyber Pakhtunkhwa, Pakistan)","Nowshera (a city in Nowshera district, Khyber Pakhtunkhwa, Pakistan)",
1956,پاسپورٹ,passport,4.13,Kaikki+ReadUrdu+word2word,passport,passport,passport; cannot; tourist; friendly; everywhere
1957,چھوڑنا,to leave,4.13,ReadUrdu+word2word,to let go; to pardon; to abstain from,to let go; to drop (ie. drop off or drop on the floor); to leave (ie. leave behind items or reminiscence),leave; done; messages; bad; trying
1958,بتاؤ,Tell,4.12,ReadUrdu+word2word,,"infinitive of بَتانا (batānā — to tell, to inform) | also: infinitive of بِتانا (bitānā — to spend, pass, live out (said of time, life etc.))",Tell; tell; Russian-speakers; descendants; émigrés
1959,بخار,fever,4.12,Kaikki+ReadUrdu+word2word,fever; smoke; anger; anguish,"n. fever; steam; vapour; exhalation; smoke | Platts: s.m. Fume, vapour, exhalation, steam, mist, fog; feverish heat, fever; warmth, anger, wrath, animosity;…",fever; rage; powerlessness; turns; feeling
1960,بولنا,to speak,4.12,Kaikki+ReadUrdu+word2word,to say; to tell; to speak,"v. to speak; to tell; to say | Platts: v.n. To speak, talk, tell, say, utter, pronounce, declare, give utterance to; to bid (at an auction); to cry…",Lying; Nah; especially; learn; speak
1961,جاسوس,spy,4.12,Kaikki+ReadUrdu+word2word,spy; detective,"n. spy; detective | Platts: (rt. جسّ 'to feel,' &c.), s.m. A spy, an emissary",spy; Detective; truth; knows; Collier
1962,ساہیوال,Sahiwal,4.12,Kaikki+ReadUrdu,"Sahiwal (a city in Sahiwal district, Punjab, Pakistan)","Sahiwal (a city in Sahiwal district, Punjab, Pakistan)",
1963,شفا,healing,4.12,Kaikki+ReadUrdu+word2word,"cure, remedy; healing, recovery","healing, cure",protective; regeneration; healing; Create; system
1964,شہزادی,princess,4.12,Kaikki+ReadUrdu+word2word,"princess (a king's daughter, granddaughter or other female descendant)","princess (a king's daughter, granddaughter or other female descendant)",princess; Princess; Highness; Such; Forgive
1965,قومیت,nationality,4.12,Kaikki+ReadUrdu+word2word,nationality,"n. nationality | Platts: (for A. قومية, abst. s. fr. qaumī), s.f. Connexion, the being of the same race or tribe, &c.; clanship;…",Jake; nationality; vest; Want; has
1966,مانچسٹر,Manchester,4.12,Kaikki+ReadUrdu,Manchester (a city in England),Manchester (a city in England),
1967,ممنوع,forbidden,4.12,Kaikki+ReadUrdu+word2word,"forbidden, prohibited","adj. forbidden, prohibited | Platts: (pass. part. of منع 'to prohibit,' &c.), = P ممنوعه mamnūʻa (for A. ممنوعةmamnūʻat, fem. of mamnūʻ), part.…",forbidden; Yes; but; it; s
1968,پیٹھ,back,4.12,Kaikki+ReadUrdu+word2word,"back, support, aid","back, support, aid",back; Don; BACK; MY; give
1969,یوکرین,Ukraine,4.12,Kaikki+ReadUrdu,Ukraine (a country in Europe; capital: Kyiv),Ukraine (a country in Europe; capital: Kyiv),
1970,بندوبست,arrangement,4.11,Kaikki+ReadUrdu+word2word,arrangement,arrangement,arranged; arrange; someone; Grandma; take
1971,بچت,savings,4.11,Kaikki+ReadUrdu+word2word,savings,"s.f. Residue, remainder, surplus; balance; savings; gain, profit",saving; save; figure; savings; killing
1972,تمباکو,tobacco,4.11,Kaikki+ReadUrdu+word2word,tobacco,n. tobacco | Platts: s.m. See تنباکو tambākū,smokers; working; tobacco; shop; Madras
1973,دلکش,charming,4.11,Kaikki+ReadUrdu+word2word,"attractive, interesting, engaging, pleasant, lovely, charming, winsome","attractive, interesting, engaging, pleasant, lovely, charming, winsome",charming; ain; sincere; Is; raised
1974,دھول,dust,4.11,Kaikki+ReadUrdu+word2word,dust,dust,dust; gone; are; cloud; And
1975,سستا,cheap,4.11,Kaikki+ReadUrdu+word2word,"cheap, inexpensive","adj. cheap, inexpensive | Platts: adj. (f. -ī), Easily procured, cheap, low-priced",jokes; cheap; Or; his; one
1976,شیخوپورہ,Sheikhupura,4.11,Kaikki+ReadUrdu,"Sheikhupura (a city in Sheikhupura district, Punjab, Pakistan)","Sheikhupura (a city in Sheikhupura district, Punjab, Pakistan)",
1977,عیسائیت,Christianity,4.11,Kaikki+ReadUrdu+word2word,Christianity,Christianity,dignitaries; Christian; embrace; yet; faith
1978,میرپور,Mirpur,4.11,Kaikki+ReadUrdu,"short for میرپور خاص (“Mirpur Khas”); Mirpur (a union council in Abbottabad district, Khyber Pakhtunkhwa, Pakistan); Mirpur (the second largest city in Azad Kashmir, Pakistan, located in the Mirpur district)","Mirpur (the second largest city in Azad Kashmir, Pakistan, located in the Mirpur district); short for میرپور خاص (“Mirpur Khas”); Mirpur (a union council in Abbottabad district, Khyber Pakhtunkhwa, Pakistan)",
1979,پینا,to drink,4.11,Kaikki+ReadUrdu+word2word,to drink; to smoke (cigarettes); to take (medication in liquid / oral solution),"v. to drink; to smoke (cigarettes); to take (medication in liquid / oral solution) | Platts: v.t. To drink, imbibe; to absorb, suck, take in; to smoke; &c. (see pī-jānā); — s.m. Drinking; drink, &c.: —…",Bite; eat; d; drink; coordinating
1980,کمرہ,room,4.11,Kaikki+ReadUrdu+word2word,"room, chamber; compartment (of an aeroplane or train)","room, chamber; compartment (of an aeroplane or train)",room; This; clean; stare; service
1981,آکسیجن,oxygen,4.10,Kaikki+ReadUrdu+word2word,oxygen,oxygen,oxygen; logo; markings; Won; Use
1982,ایماندار,honest,4.10,Kaikki+ReadUrdu+word2word,true; honest; believer,adj. faithful; honest; true | n. believer,honest; either; judge; fit; exactly
1983,دری,Dari Persian,4.10,Kaikki+ReadUrdu,"a big bright star; Dari, Dari Persian","n. a big bright star | name: Dari, Dari Persian | Platts: s.f. A natural or artificial excavation in a mountain, a cave, cavern, grotto; a valley ( = darra)",robbing; Raping; He; me; was
1984,سائنسدان,scientist,4.10,Kaikki+ReadUrdu+word2word,scientist,scientist,scientist; A; brilliant; by; name
1985,سمجھوتہ,compromise,4.10,Kaikki+ReadUrdu+word2word,"compromise, agreement, deal","compromise, agreement, deal",conviction; compromise; compromising; somebody; anyone
1986,فائل,file,4.10,ReadUrdu+word2word,,file,file; None; files; whole; favorite
1987,مرتے,die,4.10,ReadUrdu+word2word,,"form of مَرْنا (marnā — to die, to be dead) | also: plural masculine of مَرْنا (marnā — to die, to be dead)",die; dying; deserted; Nips; People
1988,ٹھہرے,stayed,4.10,ReadUrdu+word2word,,"plural perfective of ٹَھہَرْنا (ṭhaharnā — to wait, stay, stop) | also: masculine of ٹَھہَرْنا (ṭhaharnā — to wait, stay, stop)",stayed; glad; at; 15; right
1989,دکھاتے,show,4.09,ReadUrdu+word2word,,plural masculine of دِکھانا (dikhānā — to show) | also: plural masculine of دُکھانا (dukhānā — to cause pain; hurt),show; outsmart; Ph; D; trying
1990,زکریا,Zechariah,4.09,Kaikki+ReadUrdu,"a male given name from Arabic; Zakariya, Zechariah, Zacharias","Zakariya, Zechariah, Zacharias; a male given name from Arabic",
1991,سامعین,listeners,4.09,Kaikki+ReadUrdu+word2word,"audience, listeners","audience, listeners",Dear; listeners; romantic; beautiful; this
1992,سخی,generous,4.09,Kaikki+ReadUrdu+word2word,"generous, bountiful","adj. generous, bountiful | n. generous, bountiful",generous; very; You; are
1993,لڑیں,fight,4.09,ReadUrdu+word2word,,"infinitive of لَڑْنا (laṛnā — to fight, combat; battle)",Decent; folk; prepared; fight; me
1994,لکیر,line,4.09,Kaikki+ReadUrdu+word2word,line,"n. line, boundary; line | Platts: s.f. A line, lineament; a streak, stripe: — lakīr pīṭnā, or lakīr-par faqīr honā, To follow in the track of…",line; such; DRAW; BOTTOM; LINE
1995,مرغی,hen,4.09,Kaikki+ReadUrdu+word2word,hen,"n. hen | Platts: s.f. A hen: — murg̠ī-kā, s.m. A term of abuse: — murg̠ī-kā gū, 'Fowl's dung'; a worthless thing: — murgī-kī…",hen; From; lays; eggs; giant
1996,وقفہ,space,4.09,Kaikki+ReadUrdu+word2word,"space, gap; semicolon ؛; interval, pause, intermission","n. space, gap; interval, pause, intermission; semicolon ؛ | Platts: (for A. وقفة waqfat, nom. vicis fr. waqf, q.v.), s.m. A stopping; retarding; choking; — a stop, pause; a…",spacing; !; Keep; your
1997,ٹانگ,leg,4.09,Kaikki+ReadUrdu+word2word,leg,leg,leg; FOR; LEG; BEIN; WANNA
1998,کارٹون,cartoon,4.09,Kaikki+ReadUrdu+word2word,cartoon,cartoon,punch; take; Punch; cartoon; Throw
1999,کپڑا,cloth,4.09,Kaikki+ReadUrdu+word2word,cloth; garment,cloth; garment; clothing,some; cloth; quickly; get; me
2000,کھیلنا,to play,4.09,Kaikki+ReadUrdu+word2word,"to play (a game, a sport)","to play (a game, a sport)",admission; toys; play; price; If
2001,آفت,disaster,4.08,Kaikki+ReadUrdu+word2word,"suffering; calamity, disaster; din, uproar, noise","calamity, disaster",disaster; hurl; thunderbolts; gods; There
2002,بوٹ,boot,4.08,Kaikki+ReadUrdu+word2word,boot,boot,up; boot; Boot; till; while
2003,جاگ,wake,4.08,Kaikki+ReadUrdu+word2word,"stem; wake; wakefulness; verbal noun of جاگْنا (jāgnā, “to wake up”)","n. verbal noun of جاگْنا (jāgnā, “to wake up”); wake; wakefulness | Platts: s.m. A sacrifice, offering, oblation",wake; up; awake; ones; dangerous
2004,درجن,dozen,4.08,Kaikki+ReadUrdu+word2word,dozen,dozen,dozen; mules; bandits; Once; Sixth
2005,سنگاپور,Singapore,4.08,Kaikki+ReadUrdu,"Singapore (an island and city-state in Southeast Asia, located off the southernmost tip of the Malay Peninsula; a former British crown colony and state of Malaysia (1963-1965))","Singapore (an island and city-state in Southeast Asia, located off the southernmost tip of the Malay…",
2006,کیل,nail,4.08,ReadUrdu+word2word,pin; bolt; tack,"n. nail (metal fastener); tack; pin | Platts: s.f. A nail; a tack; a peg, pin; a spike; head of a nail; a rivet; a bolt; a gold pin (inserted in the nose…",nail; Fucking; A; !; fucking
2007,گلاس,glass,4.08,Kaikki+ReadUrdu+word2word,glass,glass,GLASS; SHATTERS; [; ]
2008,آئرلینڈ,Ireland,4.07,Kaikki+ReadUrdu,Ireland (a country in northwestern Europe),Ireland (a country in northwestern Europe),
2009,امریکن,American,4.07,ReadUrdu+word2word,,American,Americans; wanted; repeatedly; America; Any
2010,بوڑھا,old,4.07,Kaikki+ReadUrdu+word2word,"old man; aged, old","adj. aged, old | n. old man",am; old; ugly; right; truculent
2011,بچانا,to save,4.07,Kaikki+ReadUrdu+word2word,"to save, rescue; to defend, protect","v. to save, rescue; to defend, protect | Platts: v.t. To save, preserve, rescue, deliver, extricate, set free; to sustain, support, protect; to secure,…",SAVE; WASN; ABLE; HER; T
2012,بیٹری,battery,4.07,ReadUrdu+word2word,,battery,battery; conserve; Okay; life; about
2013,خونی,bloody,4.07,ReadUrdu+word2word,"killer, murderer","(ḵẖūn, q.v.+ī = S. इन्), adj. & s.m. Relating to blood, or to murder; bloody, sanguinary; — a murderer, an…",Shoot; BLOODY; bloody; tire; HELL
2014,عیش,luxury,4.07,Kaikki+ReadUrdu+word2word,"life; sensuality; luxury, pleasure, delight","n. luxury, pleasure, delight; life; sensuality | Platts: (inf. n. of عيش 'to live'; 'to live a pleasant life'), s.m. (orig.) 'Life; animal life'; a life of pleasure…",luxury; holed; had; up; checked
2015,معجزہ,miracle,4.07,Kaikki+ReadUrdu+word2word,miracle,"n. miracle | Platts: (for A. معجزة mǒʻjizat, intens. of mǒʻjiz, q.v.), s.m. A miracle (performed by a prophet, in…",miracle; thanks; ridge; survive; giving
2016,ڈرو,Fear,4.07,ReadUrdu+word2word,,infinitive of ڈَرْنا (ḍarnā — to fear; be scared),Fear; him; be; scared; afraid
