rank,front,meaning,status,wordfreq_zipf,kaikki_entry,kaikki_semantic_support,kaikki_overlap_terms,readurdu_entry,readurdu_semantic_support,calima_exact_analyses,flags,readurdu_semantic_agreement,kaikki_semantic_agreement_recheck,word2word_entry,word2word_translations,word2word_semantic_agreement,word2word_overlap_terms,semantic_source_count,combined_status
2074,لاشیں,direct plural of لَاش (lāś),explicit_review_required,4.360,True,False,,True,True,,,True,False,True,bodies; There; dead; murdered; nasty,False,,1,explicit_review_required
2075,مشاعرہ,"(for A. مشاعرة mushāʻarat, inf. n. of شاعر 'to vie or contend with in poetry,' iii of شعر 'to give utterance…",explicit_review_required,3.610,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2076,پسندوں,plural oblique of پَسَنْد (pasand — like),explicit_review_required,4.620,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2077,چینل,channel,explicit_review_required,4.750,False,False,,True,True,,,True,False,True,waiting; CHANNEL; HAS; EVERY; CITY,True,channel,2,verified_strong
2078,خاندانی,"adj. Relating to the family, &c.; descended from father to son, hereditary, ancestral, family; of good…",explicit_review_required,4.500,False,False,,True,True,,,True,False,True,Kunar; maiden; named; To; kunya,False,,1,explicit_review_required
2079,عربی,"name: Arabic | Platts: (rel. n. fr. ʻarab), m. = P عربيه ʻarabīya (for A. ʻarabīyat), f. adj. & s. Arabian; Arabic; — an Arab; an…",verified_strong,5.060,True,True,arabic,True,True,,,True,True,False,,False,,2,verified_strong
2080,گولی,n. bullet; pellet (gun ammunition); pill; tablet (medication); marble; small ball | Platts: s.f. A ball; a bullet; a marble; a pellet; a globule; a pill; — a jar…,verified_strong,4.660,True,True,"ball,marble,medication,pill,small,tablet",True,True,,,True,True,True,shoot; shot; Shoot; bullet; barrel,True,bullet,3,verified_strong
2081,متحد,"(act. part. of اتّحد, viii of وحد 'to be single; to be one'), part. adj. United, made one: —…",explicit_review_required,4.580,False,False,,True,True,,,True,False,True,united; mutual; nations; bond; stronger,True,unit|united,2,verified_strong
2082,ٹرین,train,explicit_review_required,4.620,False,False,,True,True,,,True,False,True,train; Train; alright; taken; Our,True,train,2,verified_strong
2083,فرما,"part. adj. & s.m. Commanding; performing; issuing, &c. (used as last member of compounds, e.g. farmān-farmā,… | also: infinitive of فَرْمانا (farmānā — to bequest, request; to utter, say graciously)",explicit_review_required,4.990,False,False,,True,True,,,True,False,True,robe; Father; poisoned; God; deepest,False,,1,explicit_review_required
2084,محترمہ,lady,verified_strong,4.710,True,True,lady,True,True,,,True,True,True,Lady; calm; Is; Understand; ladies,True,lady,3,verified_strong
2085,راز,secret,verified_strong,4.680,True,True,secret,True,True,,,True,True,True,secrets; secret; Secret; Savage; Love,True,secret,3,verified_strong
2086,گیلانی,adj. & s.m. Of or belonging to (or coming from) Gīlān; — a native of Gīlān,explicit_review_required,4.620,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2087,موضوعات,"plural of مَوضُوع (mauzū') | also: plural formal of مَوضُوع (mauzū' — subject, topic, issue, matter, discussion)",explicit_review_required,4.620,True,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2088,جاؤ,inflection of जाना (jānā):,explicit_review_required,4.870,False,False,,True,True,,,True,False,True,Go; Get; go; GO; COME,False,,1,explicit_review_required
2089,نعمت,"blessing, bounty",verified_strong,4.690,True,True,"bless,blessing",True,True,,,True,True,True,blessing; trust; Every; killed; hand,True,bless|blessing,3,verified_strong
2090,نقد,"(inf. n. of نقد 'to count out, or pay in, ready money'), adj. & s.m. Prompt, or ready (payment); — good,…",explicit_review_required,4.160,False,False,,True,True,,,True,False,True,cash; deposited; negative; owe; They,False,,1,explicit_review_required
2091,ہوائی,"adj. aerial | Platts: (rel. n. fr. hawā, q.v.), adj. & s.m. Of or pertaining to the air; in the air; — airy, windy; — aerial; —…",verified_strong,4.700,True,True,aerial,True,True,,,True,True,True,Hawaii; airports; plane; Airports; tricky,False,,2,verified_strong
2092,سازش,"conspiracy, plot",verified_strong,4.820,True,True,"conspiracy,plot",True,True,,,True,True,True,trap; conspiracy; Conspiring; accused; conspiring,True,conspiracy,3,verified_strong
2093,ہمدردی,sympathizer,explicit_review_required,4.490,False,False,,True,True,,,True,False,True,compassion; knows; And; .,False,,1,explicit_review_required
2094,روپ,"n. outward appearance, form, figure, shape, appearance, semblance, image, representation, picture; face, countenance, aspect, features; colour | Platts: s.m. Outward appearance or phenomenon, form, figure, shape, appearance, semblance, image, representation,…",verified_strong,4.520,True,True,"appearance,colour",True,True,,,True,True,False,,False,,2,verified_strong
2095,پہنچی,"s.f. An ornament worn on the wrist, a bracelet (esp. a bracelet of gold beads strung together and fastened… | also: perfective feminine of پَہُن٘چنا (pahũcnā — to arrive, to reach)",explicit_review_required,4.580,False,False,,True,True,,,True,False,True,came; through; for; you; Brian,False,,1,explicit_review_required
2096,فیشن,"fashion, trend",explicit_review_required,4.390,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2097,ویژن,vision,verified_strong,4.460,True,True,vision,True,True,,,True,True,True,television; watching; dude; guy; saw,False,,2,verified_strong
2098,پچیس,num. twenty-five | Platts: adj. Twenty-five,verified_strong,4.420,True,True,"five,twenty",True,True,,,True,True,True,25; weaker; Signal; Ten; getting,False,,2,verified_strong
2099,کمبل,"n. blanket; quilt | Platts: s.m. A blanket ( = kammal); a garment of wool: — kambal-posh, adj. & s.m. Wearing a blanket; — a mendicant…",verified_strong,3.770,True,True,"blanket,quilt",True,True,,,True,True,True,blanket; sheet; solid; bed; food,True,blanket,3,verified_strong
2100,سورۃ,term for a chapter of the Quran,explicit_review_required,4.540,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2101,ملتوی,"(for A. ملتوٍ multawiṉ, act. part. of التوَي 'to be bent, or twisted, or distorted,' &c., viii of لوَي 'to…",explicit_review_required,4.480,False,False,,True,True,,,True,False,True,deferment; defense; ain; taken; job,False,,1,explicit_review_required
2102,لمحہ,moment,verified_strong,4.590,True,True,moment,True,True,,,True,True,True,moment; Best; present; hundreds; Give,True,moment,3,verified_strong
2103,تاج,"n. crown | Platts: (A. also tāj, fr. the P.; old P. taka; Armen. thag), s.m. A crown, diadem, tiara; a high-crowned cap; crest,…",verified_strong,4.590,True,True,crown,True,True,,,True,True,True,eye; blood; eager; crown; royal,True,crown,3,verified_strong
2104,حتی,"prep. & conj., To, up to, as far as, to the time of, to the extent of; till, until; until that, that, in…",explicit_review_required,4.620,False,False,,True,True,,,True,False,True,as; possible; important; keep; contained,False,,1,explicit_review_required
2105,سابقہ,"(for A. سابقة sābiqat, fem. of sābiq), adj. Preceding, &c. ( = sābiq, q.v.); — s.f. The past; ancient right…",explicit_review_required,4.720,False,False,,True,True,,,True,False,True,slippers; previous; nights; maiden; met,False,,1,explicit_review_required
2106,ناقص,"(act. part. of نقص 'to be defective,' &c.), adj. Defective, imperfect, deficient, wanting (in); unfinished,…",verified_strong,4.180,True,True,imperfect,True,True,,,True,True,False,,False,,2,verified_strong
2107,ابن,"n. son, child; offspring; slave | Platts: (used in comp. only, usually in its nom. form ibnu), s.m. Son, child. — ibnuʼl-amīr, adj. Of noble blood,…",verified_strong,5.370,True,True,"child,offspr,offspring,slave,son",True,True,,,True,True,False,,False,,2,verified_strong
2108,مساوات,"(for A. مساواة, inf. n. of ساوي 'to be or become equal, &c. to,' iii of سوي, identical with iii), s.f. Being…",explicit_review_required,4.340,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2109,پابند,"restrained, encumbered; bound",verified_strong,4.440,True,True,"bound,encumber,encumbered,restrain,restrained",True,True,,,True,True,True,obliged; given; circumstances; hand; over,False,,2,verified_strong
2110,تیرے,oblique masculine singular of तेरा (terā); vocative masculine singular of तेरा (terā); masculine plural of तेरा (terā),verified,4.840,False,False,,True,True,,,True,False,True,al-Kashmiri; Hazem; focus; sucks; determine,False,,1,verified
2111,قرض,"loan, debt",verified_strong,4.820,True,True,"debt,loan",True,True,,,True,True,True,loan; value; total; over; OWE,True,loan,3,verified_strong
2112,خرابی,"defect, fault, ruin",verified_strong,4.380,True,True,ruin,True,True,,,True,True,True,malfunction; disturbance; investigate; personally; Multiple,False,,2,verified_strong
2113,سرکار,"n. government; sir, mister; sarkar | Platts: (for sar-ě-kār), s.m. Chief, master, lord; superintendent, supervisor, overseer, agent; landlord; — (in…",verified_strong,4.880,True,True,"government,mister,sarkar,sir",True,True,,,True,True,False,,False,,2,verified_strong
2114,لاحق,"adj. to reach, to overtake; adhering, adjoining; affix, suffix | n. follower who joins the congregation from the beginning but loses one or more rak'ahs due to an excuse | Platts: (act. part. of لحق 'to touch, or reach,' &c.), part. adj. & s.m. Who or what touches or reaches unto;…",verified_strong,4.240,True,True,"adher,adhering,adjoin,adjoining,affix,overtake,reach,suffix",True,True,,,True,True,False,,False,,2,verified_strong
2115,ٹینس,tennis,explicit_review_required,4.100,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2116,مصنف,"author, writer",verified_strong,4.700,True,True,"author,writer",True,True,,,True,True,True,Callen; bestselling; author; Sheridan; along,True,author,3,verified_strong
2117,پال,"n. a male given name from English, equivalent to English Paul | Platts: (rt. of pālnā), s.m. Shelter; protection; crown lands kept in the hands of government. | also: form of پَولُس (paulus — Paul (of Tarsus), author of several books of the N) | also: infinitive of پالْنا (pālnā — to raise; bring up)",verified_strong,4.460,True,True,"english,equivalent,given,male,name,paul",True,True,,,True,True,True,Paul; hurry; Timothy; Reading; Bottom,True,paul,3,verified_strong
2118,بخار,"n. fever; steam; vapour; exhalation; smoke | Platts: s.m. Fume, vapour, exhalation, steam, mist, fog; feverish heat, fever; warmth, anger, wrath, animosity;…",verified_strong,4.120,True,True,"anger,fever,smoke",True,True,,,True,True,True,fever; rage; powerlessness; turns; feeling,True,fever,3,verified_strong
2119,گلے,"inflection of گَلا (galā, “throat”):; inflection of گِلَہ (gila): | also: plural direct of گِلَہ (gila — grievance; resentment)",verified_strong,4.680,True,True,"direct,plural",True,True,,,True,True,True,throat; embrace; hug; relationship; Touching,True,throat,3,verified_strong
2120,بیت,"n. couplet, distich; abode, house, edifice; mosque, church, synagogue | Platts: s.f. Grazing fee charged by herdsmen, demand on each head of cattle paid to the cowherd, a kind of agistment:…",verified_strong,5.020,True,True,"abode,church,couplet,distich,edifice,house,mosque,synagogue",True,True,,,True,True,True,bait; used; Bait; Nah; yourself,False,,2,verified_strong
2121,حراست,"n. arrest, custody | Platts: (for A. حراسة, inf. n. of حرس 'to take care of'), s.f. Watching, guarding; care, charge, custody; guard,…",verified_strong,4.430,True,True,"arrest,custody",True,True,,,True,True,True,Detain; detention; couple; week; Interpol,False,,2,verified_strong
2122,عظمت,"greatness, grandeur",verified_strong,4.760,True,True,"grandeur,greatnes,greatness",True,True,,,True,True,True,magnitude; Will; greatness; symbolizes; mark,True,greatnes|greatness,3,verified_strong
2123,مایوسی,"despair, disappointment",explicit_review_required,4.330,False,False,,True,True,,,True,False,True,frustration; Frustration; despair; patience; understand,True,despair,2,verified_strong
2124,عملہ,"n. an official, clerk; staff, operators, executors; public officers | Platts: (for A. عملة ʻamalat, pl. of ʻāmil, q.v.), s.m. pl. & sing. Workers, operators, executors; ministerial or…",verified_strong,4.450,True,True,"clerk,officer,officers,official,public",True,True,,,True,True,True,US; saw; after; return; visit,False,,2,verified_strong
2125,نامور,"province in Wallonia, Belgium",explicit_review_required,4.550,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2126,بر,"s.m. Choosing, selecting; choice, election, wish, request, boon, favour, blessing, good; anything chosen as a…",explicit_review_required,4.830,False,False,,True,True,,,True,False,True,Possible; Shoot; jackpot; .,False,,1,explicit_review_required
2127,لمبی,"s.f. A long stride (in a horse); a kind of bounding pace (in a horse); — adj. fem. of lambā, q.v.: — lambī…",explicit_review_required,4.670,False,False,,True,True,,,True,False,True,long; Shift; swords; lion; den,True,long,2,verified_strong
2128,پلیٹ,plate,verified_strong,4.550,True,True,plate,True,True,,,True,True,True,PLATE; Plate; Romeo-India-November; three-one-Bravo-seven; TO,True,plate,3,verified_strong
2129,حوصلہ,"courage, spirit, morale",verified_strong,4.930,True,True,"courage,morale,spirit",True,True,,,True,True,True,encouraging; Congressional; subverting; efforts; résumé,False,,2,verified_strong
2130,چکر,"n. round, perimeter; vertigo; love affair | Platts: (in comp.) चकर ćakar, s.m. Wheel (of a cart, &c.), a potter's wheel; a catharine-wheel; a discus or sharp…",verified_strong,4.610,True,True,vertigo,True,True,,,True,True,True,dizzy; fucks; unbecoming; GO; Hello,False,,2,verified_strong
2131,وسعت,"n. amplitude, space, extent, vastness; convenience, leisure, ease | Platts: (for A. وسعة, fr. وسع wusʻ, 'capacity,' &c., v.n. fr. وَسِعَ), s.f. Latitude; amplitude; spaciousness;…",verified_strong,4.500,True,True,"amplitude,convenience,ease,extent,leisure,space,vastnes,vastness",True,True,,,True,True,False,,False,,2,verified_strong
2132,پہچان,"n. recognition, identification; identity | Platts: s.f. Knowledge, acquaintance, ascertainment, recognition, experience, discrimination, discernment;… | also: form of پَہْچانْنا (pahcānnā — to recognize, identify)",verified_strong,4.720,True,True,"identification,identity,recognition",True,True,,,True,True,True,recognize; 20; detainees; photo; that,True,recognize,3,verified_strong
2133,حکومتیں,plural direct of حُکُومَت (hukūmat — government),explicit_review_required,4.230,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2134,کش,s.m. Touchstone; assay; — the decoction of a colouring substance,explicit_review_required,4.750,False,False,,True,True,,,True,False,True,Hindu; Kush; Hah; blowing; storm,False,,1,explicit_review_required
2135,ابلاغ,"s.m. Causing to arrive; conveying, sending",explicit_review_required,4.510,False,False,,True,True,,,True,False,True,HACKING; MEDIA; OUTLETS; SAVE; BY,False,,1,explicit_review_required
2136,سٹیشن,station,explicit_review_required,4.430,False,False,,True,True,,,True,False,True,escorted; station; Will; be; to,True,station,2,verified_strong
2137,معاوضہ,"s.m. = P معاوضت mǒʻāwaẓat, s.f. (for A. معاوضة mǒʻāwaẓat, inf. n. of عاوض, iii of (and syn. with) عاض (for…",explicit_review_required,4.180,False,False,,True,True,,,True,False,True,hired; does; sure; happen; dead,False,,1,explicit_review_required
2138,بانی,"n. founder | Platts: s.f. Peculiar disposition or mental constitution; natural temper; profession, pretension; any property or…",verified_strong,4.740,True,True,founder,True,True,,,True,True,False,,False,,2,verified_strong
2139,تجزیہ,"analysis, dissolution",verified_strong,4.760,True,True,"analysi,analysis,dissolution",True,True,,,True,True,True,Analyzing; analyze; Genesis; Chamber; sample,False,,2,verified_strong
2140,جوان,"adj. young; youthful | n. a young man; a soldier | Platts: adj. & s.m.f. Young, youthful, in the prime of manhood or womanhood; vigorous; blooming; — a young man or…",verified_strong,4.770,True,True,"soldier,young,youthful",True,True,,,True,True,True,young; lady; able-bodied; lining; 1500,True,young,3,verified_strong
2141,احتیاط,"n. prudence; precaution, care, caution, wariness | Platts: s.f. Caution, care, scrupulousness, attention, heed; vigilance; precaution…",verified_strong,4.530,True,True,"care,caution,precaution,prudence,warines,wariness",True,True,,,True,True,True,tone; Watch; caution; SADDLE; PLAYING,True,caution,3,verified_strong
2142,ستر,"num. seventy | Platts: 1˚ s.m. corr. of śatru or sattur, q.v.; — 2˚ adj. corr. of satrah, q.v",verified_strong,4.580,True,True,seventy,True,True,,,True,True,True,Seventy; BACKTRACK; SEVENTY; SO; OR,True,seventy,3,verified_strong
2143,ماسٹر,master; teacher,verified_strong,4.500,True,True,"master,teacher",True,True,,,True,True,True,Master; Wayne; receiving; software; master,True,master,3,verified_strong
2144,حساس,"(intens. n. fr. حسّ 'to feel'), adj. & s.m. Endued with the five senses; acute, shrewd; — an animal",explicit_review_required,4.460,False,False,,True,True,,,True,False,True,sensitive; Point; West; Am; their,False,,1,explicit_review_required
2145,مراکز,"plural formal of مَرْکَز (markaz — centre, center)",explicit_review_required,4.550,False,False,,True,True,,,True,False,True,centers; side; their; on; why,True,center,2,verified_strong
2146,سوئی,"n. sewing needle, needle | name: Sui (a city in Dera Bugti district, Balochistan, Pakistan) | Platts: s.f. A needle; needle (of a compass); hand (of a watch); tongue (of a balance); sharp point (of a blade of…",verified_strong,4.280,True,True,"balochistan,bugti,city,dera,district,in,needle,pakistan,sew,sewing",True,True,,,True,True,False,,False,,2,verified_strong
2147,پس منظر,"background, context, backdrop",explicit_review_required,4.840,True,True,"backdrop,background,context",False,,,,False,True,False,,False,,1,explicit_review_required
2148,قبضے,"plural direct of قَبْضَہ (qabza — occupation; annexation, takeover) | also: oblique singular of قَبْضَہ (qabza — occupation; annexation, takeover)",explicit_review_required,4.660,False,False,,True,True,,,True,False,True,Mukhabarat; dealt; authentic; possession; thinks,False,,1,explicit_review_required
2149,محسن,"adj. beneficent | n. benefactor, patron | name: a male given name, Mohsin, from Arabic | Platts: (act. part. of احسن 'to do good, to act well; to benefit,' iv of حَسُنَ 'to be good, or comely,' &c.), adj. &…",verified_strong,4.590,True,True,"arabic,benefactor,beneficent,given,male,mohsin,name,patron",True,True,,,True,True,False,,False,,2,verified_strong
2150,منور,"(pass. part. of نوّر 'to illuminate,' &c., ii of نار (for نور) 'to shine,' &c.), part. adj. Illuminated,…",explicit_review_required,4.270,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2151,صلاح,"n. advice, counsel | Platts: (inf. n. of صلح 'to be good, right, just, &c.), s.f. Goodness (of character, or of state or condition);…",verified_strong,4.470,True,True,"advice,counsel",True,True,,,True,True,True,assembly; admittedly; believes; absolutely; counsel,True,counsel,3,verified_strong
2152,نکالا,s.m. (dialec. or Dakh.) An eruption (on the skin); small-pox,explicit_review_required,4.690,False,False,,True,True,,,True,False,True,pulled; maiden; Debbie; PULLED; BEING,False,,1,explicit_review_required
2153,مزدوروں,"plural oblique of مَزْدُور (mazdūr — labourer, worker)",explicit_review_required,4.310,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2154,اداکاری,impersonation of a character in an artistic performance,explicit_review_required,4.380,True,False,,True,True,,,True,False,True,pretend; Washington; thumb; double; encrypted,False,,1,explicit_review_required
2155,گائے,cow,verified_strong,4.560,True,True,cow,True,True,,,True,True,True,cow; Cow; Feed; Holy; keeps,True,cow,3,verified_strong
2156,دکان,"n. shop; store | Platts: s.f. A shop ( = dūkān, q.v.): — dukān-jhāṛā, s.m. Sweepings of a (druggist's) shop; compound medicine",verified_strong,4.360,True,True,"shop,store",True,True,,,True,True,True,store; ELECTRONICS; STORE; IN; AN-AN,True,store,3,verified_strong
2157,فعال,"s.m. pl. (of فعل fěʻl), Actions, deeds, works, &c",explicit_review_required,4.620,False,False,,True,True,,,True,False,True,active; disable; force; authorization; doors,False,,1,explicit_review_required
2158,اہلیت,"(for A. اهلية, fr. ahl), s.f. Fitness, worthiness, worth, aptitude, capability, skill; possession",explicit_review_required,4.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2159,سنت,"n. tradition; habit; custom | Platts: adv. Always, ever, continually: — sanat-kumār, s.m. Name of one of the four sons of Brahma, and eldest of the…",verified_strong,5.040,True,True,"custom,habit",True,True,,,True,True,False,,False,,2,verified_strong
2160,ناجائز,"illegal, unjustifiable, unjustified, unlawful, contraband",verified_strong,4.670,True,True,"contraband,illegal,unjustifi,unjustifiable,unjustified,unlawful",True,True,,,True,True,False,,False,,2,verified_strong
2161,ورزش,"n. exercise; sport; custom | Platts: s.f. Custom, habit; exercise; athletic exercise; use; labour, exertion; study; — gain; — abstinence…",verified_strong,3.730,True,True,"custom,habit,sport",True,True,,,True,True,True,exercise; finish; gone; training; Ready,True,exercise,3,verified_strong
2162,اطمینان,"satisfaction, assurance, peace of mind",verified_strong,4.270,True,True,satisfaction,True,True,,,True,True,True,vouchers; These; free; food; discontent,False,,2,verified_strong
2163,کاغذات,"n. plural of کاغَذ (kāġaz) | Platts: s.m. pl. (of kāg̠aẕ, after the model of the reg. pl. fem. of the Ar.), Papers, documents, records, &c. | also: plural formal of کاغَذ (kāġaz — paper, document)",explicit_review_required,4.270,True,False,,True,True,,,True,False,True,papers; PAPERS; SIGNED; THOSE; TOO,True,paper|papers,2,verified_strong
2164,ولد,son; offspring; boy,verified_strong,4.340,True,True,"boy,offspr,offspring,son",True,True,,,True,True,False,,False,,2,verified_strong
2165,ناول,novel,verified_strong,4.840,True,True,novel,True,True,,,True,True,False,,False,,2,verified_strong
2166,اراضی,"n. ground, land, terrain | Platts: s.f. pl. (of ارض arẓ), Lands, estates; detached portions of land",verified_strong,4.300,True,True,"ground,land,terrain",True,True,,,True,True,False,,False,,2,verified_strong
2167,مرچ,"n. pepper (in both senses) | Platts: s.f. Pepper; black pepper; — a chilli, Capsicum frutescens: — mirćeṅ-sī lagnā or lag-jānā, 'To feel as if…",verified_strong,3.800,True,True,"both,in,pepper,sens,sense,senses",True,True,,,True,True,True,Parsley; peppers; cabbages; celery; and,True,pepper,3,verified_strong
2168,ڈیٹ,"date (a specific day in time, a pre-arranged social meeting, meeting with a lover or a potential lover)",explicit_review_required,4.230,False,False,,True,True,,,True,False,True,update; add; list; guess; sit,False,,1,explicit_review_required
2169,نازک,"adj. tender, delicate; weak, fragile; thin, slender, slim | Platts: adj. Thin, slender, slim, delicate, tender, fragile; fine; light; brittle; nice; neat; elegant; genteel;…",verified_strong,4.560,True,True,"delicate,fragile,slender,slim,tender,thin,weak",True,True,,,True,True,True,needn; fragile; calibration; delicate; requires,True,delicate|fragile,3,verified_strong
2170,جلا,"(perf. part. of jalnā, q.v.), part. adj. (f. -ī), Burnt, &c.: — jalā-balā, jalā-bhunā, adj. (f. -ī), Burned,… | also: perfective masculine of جَلْنا (jalnā — to burn, be on fire) | also: form of جَلانا (jalānā — to burn)",explicit_review_required,4.570,False,False,,True,True,,,True,False,True,burn; Burn; doing; burned; fine,True,burn|burned,2,verified_strong
2171,حصص,"s.m. pl. (of ḥiṣṣa), Shares, lots, portions",explicit_review_required,3.990,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2172,کیری,"s.f. A small unripe mango; — a locket or ornament made in the shape of a mango (used to keep perfume, &c.…",explicit_review_required,3.900,False,False,,True,True,,,True,False,True,shore; Carry; carry; Team; Two,False,,1,explicit_review_required
2173,سبق,lesson,verified_strong,4.670,True,True,lesson,True,True,,,True,True,True,lesson; vacation; okay; Let; summer,True,lesson,3,verified_strong
2174,عمارتوں,plural oblique of عِمارَت ('imārat — building),explicit_review_required,4.360,False,False,,True,True,,,True,False,True,buildings; BUILDINGS; WE; RE; Actually,True,building,2,verified_strong
2175,لائی,"s.f. Parched grain; a kind of sweetmeat, parched rice mixed with sugar; — wild rice",explicit_review_required,4.490,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2176,کرنل,colonel,explicit_review_required,4.440,False,False,,True,True,,,True,False,True,Colonel; Stelzer; -Colonel; committees; Base,True,colonel,2,verified_strong
2177,معافی,"forgiveness, pardon",verified_strong,4.730,True,True,"forgivenes,forgiveness,pardon",True,True,,,True,True,True,sorry; SORRY; forgiveness; busting; pasta,True,forgivenes|forgiveness,3,verified_strong
2178,ہرگز,"adv. ever, at any time | Platts: (prop. hargaz), adv. At any time, ever; — always: — hargiz nahīṅ, or hargiz — na, adv. Never; — on no account",verified_strong,4.520,True,True,"any,at,ever,time",True,True,,,True,True,True,WAY; NO; Of; course; Sophisticated,True,no,3,verified_strong
2179,اکائی,"n. a single unit, digit; ones; unit; measure; an administrative unit of a country | Platts: s.f. A unit; the unit's place in numeration: — ikāʼī-kā ank, The figure in the unit's place, the unit",verified_strong,3.830,True,True,"administrative,country,digit,measure,one,ones,single,unit",True,True,,,True,True,False,,False,,2,verified_strong
2180,دہوپ,"s.m. Incense, frankincense; any fragrant gum or resin (burnt before idols); vapour proceeding from fragrant…",explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2181,شہادت,"n. martyrdom; testimony; shahada | Platts: (for A. شہادة, inf. n. of شہد 'to give evidence,' &c.), s.f. Evidence, testimony, witness…",verified_strong,4.970,True,True,"martyrdom,shahada",True,True,,,True,True,True,proclaim; martyr; Lance; Web; testimony,True,testimony,3,verified_strong
2182,کسان,"n. farmer, cultivator | Platts: s.m. Ploughman, husbandman, cultivator, farmer, peasant: — kisān-gat or gati, s.f. Husbandry, tillage,…",verified_strong,4.370,True,True,"cultivator,farmer",True,True,,,True,True,True,farmer; peasant; dream; sighting; diamond,True,farmer|peasant,3,verified_strong
2183,فارسی,"adj. Persian, Persic; Persianate | n. Persian (language); a person of Persian ethnicity or heritage; a person from Persia | Platts: (for orig. pārsī, rel. n. fr. pārs), adj. Persian; — s.f. The Persian language; — a foreign language, an…",verified_strong,4.730,True,True,"language,persian,persianate,persic",True,True,,,True,True,True,Persian; outpost; moved; rowel; Seso,True,persian,3,verified_strong
2184,احسن,"n. ace | Platts: (compar. & super. of حسن), adj. Better; best; more, or most, goodly, or comely, or beautiful; excellent;…",verified_strong,4.850,True,True,ace,True,True,,,True,True,False,,False,,2,verified_strong
2185,پتہر,"s.m. Stone, rock; precious stone, gem; hailstone; anything hard, troublesome, trying, intolerable, &c.; —…",explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2186,سمت,"(inf. n. of سمت 'to take a course or way'), s.f. Course, road, way, path; part, side, quarter, bearing,…",explicit_review_required,4.680,False,False,,True,True,,,True,False,True,direction; motorcade; protected; mile; step,False,,1,explicit_review_required
2187,کاشف,"n. discoverer; detector; revealer | Platts: (act. part. of کشف 'to open, reveal,' &c.), s.m. Detector, discoverer; revealer; explainer, expounder",verified_strong,4.030,True,True,"detector,explainer,revealer",True,True,,,True,True,False,,False,,2,verified_strong
2188,مرمت,"n. repair, mend; restoration | Platts: (for A. مرمة, inf. n. of رمّ 'to repair, rectify, mend,' &c.), s.f. Repairing, rectifying, mending;…",verified_strong,4.250,True,True,"mend,repair,restoration",True,True,,,True,True,True,Mending; wrongs; ghost; for; a,True,mend|mending,3,verified_strong
2189,سرجری,surgery,explicit_review_required,3.980,False,False,,True,True,,,True,False,True,Surgery; surgery; Yeah; -; ?,True,surgery,2,verified_strong
2190,مالکان,"s.m. pl. (of mālik), Proprietors, owners, masters, &c",explicit_review_required,4.260,False,False,,True,True,,,True,False,True,owners; Today; way; by; rest,True,owner|owners,2,verified_strong
2191,بچت,"s.f. Residue, remainder, surplus; balance; savings; gain, profit",verified_strong,4.110,True,True,"saving,savings",True,True,,,True,True,True,saving; save; figure; savings; killing,True,saving|savings,3,verified_strong
2192,ذخیرہ,"hoard, cache; storehouse; stock, provisions",verified_strong,4.480,True,True,storehouse,True,True,,,True,True,True,bachelor; stored; university; central; needed,False,,2,verified_strong
2193,شاہی,"adj. royal, regal, kingly, princely; befitting or worthy of royalty | n. rule, reign, regime; -archy, -cracy; a cultivar of litchis, famously grown in Muzaffarpur | Platts: adj. Imperial, royal, regal, kingly; — s.m. A follower of the sect of 'Alī; — s.f. Imperial dignity,…",verified_strong,4.710,True,True,"archy,befitt,befitting,cracy,kingly,princely,regal,regime,reign,royal",True,True,,,True,True,True,royal; quarters; destroyed; Royal; Steward,True,royal,3,verified_strong
2194,ضمیر,conscience,verified_strong,4.510,True,True,conscience,True,True,,,True,True,True,conscience; fears; overpowered; consciences; minds,True,conscience,3,verified_strong
2195,گیندوں,plural oblique of گینْد (gend — ball),explicit_review_required,3.630,True,False,,True,True,,,True,False,True,balls; guts; Her; yours; Are,True,ball,2,verified_strong
2196,نصیب,"destiny, fortune",verified_strong,4.760,True,True,"destiny,fortune",True,True,,,True,True,False,,False,,2,verified_strong
2197,اشعار,"s.m. pl. (of شعر sheʻr), Verses, poems. | also: plural formal of شِعْر (śi'r — couplet (of Urdu poetry))",explicit_review_required,4.670,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
